ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
20571,1847,3614,3252,42058,33171,18379
20572,0,0,0,0,0,0
20573,22634,23638,24689,28809,30052,29057
20574,183887,93962,95955,98354,105327,107500
20575,3310,2250,1698,-51,-51,-51
20576,65354,70758,70791,66495,52055,68567
20577,42322,43314,44354,45372,46317,51292
20578,400,400,400,400,20334,19050
20579,66195,62771,63533,57079,16634,26438
20580,3150,9375,725,21423,6308,12651
20581,20544,25756,26176,18124,8133,4051
20582,80226,81812,82922,80989,82761,84766
20583,52175,45429,46595,47224,46903,46973
20584,88588,86625,89226,91680,93220,94456
20585,51086,49804,28662,29476,4011,1000
20586,162540,155319,171087,172732,156830,139816
20587,24469,30689,19947,22529,3885,23616
20588,57757,60367,62959,61796,62602,64983
20589,104216,104343,142622,73702,75513,77111
20590,-4,1198,101424,-1175,111715,52337
20591,1418,3052,3538,17091,2413,1301
20592,-1028,58324,57657,58832,60002,61260
20593,17831,18139,18777,19662,19348,19355
20594,7307,11718,5280,8166,18002,22262
20595,41266,50669,48942,27836,40346,38668
20596,92086,93153,96642,99362,100571,102680
20597,110419,112518,114247,115896,112545,115565
20598,70011,67411,65867,55969,41298,0
20599,146515,131130,123226,111975,95510,79385
20600,32581,36525,35660,36436,33548,32061
20601,167390,123981,250982,129905,131248,139420
20602,169763,166286,162330,110034,97018,96056
20603,155963,148095,143845,132677,86265,88390
20604,0,300,740,0,0,0
20605,104968,107221,109494,111954,111771,111703
20606,182499,184632,180260,192260,187714,195702
20607,989,1023,7542,1200,0,0
20608,2322,1233,3302,6592,5008,3386
20609,365290,362533,358716,353426,299403,260620
20610,47272,47984,47113,48218,49408,50648
20611,29378,20154,11963,8839,2678,3028
20612,277140,272579,271986,227152,221218,159462
20613,51897,51961,51435,51512,54709,52462
20614,500,715,26854,28146,0,2000
20615,49926,48840,46958,47796,48800,50108
20616,352,14540,14315,15535,14453,16518
20617,43702,44979,46755,47412,47703,49495
20618,47585,48575,49922,51290,56608,55576
20619,69182,69862,44150,43874,41378,832
20620,18472,19968,17199,18367,18130,18500
20621,158798,163164,168543,172083,173850,177469
20622,5868,8654,3408,12019,22169,7416
20623,50240,50149,50021,44924,49669,42689
20624,13565,8130,-332,-732,-1782,-2250
20625,1166,1491,995,1318,1322,2826
20626,5981,7369,8542,9552,9743,10085
20627,38254,38919,17243,18478,3541,6459
20628,6902,1950,2618,2868,425,29879
20629,18044,390,20718,390,390,390
20630,26012,25916,24998,23965,23865,23667
20631,5504,6187,100,600,1438,1919
20632,16754,44946,40453,40951,40709,35569
20633,4640,5891,8840,8464,10068,10977
20634,120619,118983,109786,104000,121427,116652
20635,53627,64913,19476,61302,0,0
20636,82812,85352,91161,92910,98710,150
20637,92218,78066,77240,87919,75386,69410
20638,10426,14466,13952,13418,13686,13456
20639,30900,0,0,0,0,0
20640,163553,192724,188441,191134,193673,197104
20641,16486,17800,18546,19476,18694,19427
20642,359280,362680,161193,123203,85510,83704
20643,48950,47766,42798,42142,37580,4831
20644,131959,117153,109570,100086,76125,77720
20645,390,390,955,1170,1170,780
20646,14655,15688,13400,13596,13861,14255
20647,36204,37412,36537,37474,38732,39234
20648,103715,104025,97749,99168,58256,59313
20649,7787,8412,9450,9414,5354,5275
20650,15408,17146,18856,18265,18123,18732
20651,5347,-1077,3347,4426,1906,942
20652,25147,28747,28029,27120,26154,25940
20653,10846,10533,10225,9912,11444,10975
20654,253549,259711,265931,245884,200380,221201
20655,49024,48778,96487,43639,5290,41302
20656,8748,5517,4980,7774,2582,3762
20657,155842,158665,132275,57318,42978,0
20658,45194,22298,16055,17281,18996,18553
20659,3769,4782,5797,6654,6786,7077
20660,60804,65779,66545,64877,66398,72113
20661,576,3100,3629,6260,5990,6520
20662,89137,86040,71910,65693,63835,18660
20663,23970,23181,18912,19960,81985,80189
20664,11027,10710,10398,10000,10000,10000
20665,343248,334394,337272,340152,345904,322168
20666,82926,326,176,804,478,952
20667,20274,44996,21147,21964,21405,20297
20668,26730,27757,28178,29055,59849,29840
20669,46138,44832,47830,48458,47176,47461
20670,175349,165527,147798,120811,117680,118907
20671,38228,37318,38061,42545,43346,44105
20672,146785,92750,73822,35706,28178,20782
20673,34904,37007,42076,41105,44090,48914
20674,6855,11392,15863,20581,20298,19424
20675,144729,124279,119672,95699,98424,101167
20676,11358,10884,13109,12602,13093,13433
20677,4881,6685,34484,13361,5540,12495
20678,53256,53695,55426,56544,57048,58421
20679,54268,52500,2888,0,0,300
20680,0,0,0,0,0,0
20681,17629,17053,17796,18729,19049,17300
20682,16889,17868,18028,38126,18690,19082
20683,7162,8229,8290,0,390,780
20684,64788,66092,65236,65912,66523,67020
20685,35488,36606,37526,38214,37302,38546
20686,175287,180811,184389,-261,-261,-261
20687,208012,199367,202668,111486,118951,89077
20688,175154,175790,153515,130864,131569,128983
20689,37547,29349,23713,25427,21187,26486
20690,26129,25422,24728,26041,26511,27034
20691,109611,64202,33846,42278,36841,57844
20692,132703,132258,133781,133834,132336,132614
20693,13200,12930,12684,12050,11005,9952
20694,396,396,396,396,396,396
20695,127370,117487,117568,103011,101336,91215
20696,53916,55036,56075,54515,52250,52433
20697,49878,46785,41728,41163,29408,30047
20698,42238,29224,23807,17623,17974,18350
20699,55297,56677,57687,4500,4500,0
20700,33050,34100,21351,19837,19273,13900
20701,48245,27656,23168,20245,20251,19970
20702,25826,27274,25744,27504,26987,26927
20703,200328,48481,47426,48621,49743,50824
20704,49485,52108,56950,58419,56885,57920
20705,191759,189888,185018,182224,184859,185412
20706,36703,38089,40162,41422,42172,34477
20707,-26,-26,-26,-26,5294,-4
20708,6436,6398,5295,5635,8735,6745
20709,185,4418,0,3931,2295,0
20710,54297,52837,56581,55084,56071,59008
20711,13432,12762,7077,3416,3416,416
20712,1473,3125,1473,1473,1473,1473
20713,40862,38910,25151,25433,25544,24573
20714,165583,168400,171249,173455,88063,90240
20715,820,820,820,820,590,2099
20716,24068,25071,26103,27113,27495,27914
20717,173187,96550,82810,78255,77816,81392
20718,74053,75040,76231,78392,79485,81397
20719,5789,46897,43134,12909,8797,9934
20720,44036,35498,33043,25556,24389,25436
20721,42617,67734,66612,65799,-41,8208
20722,2400,2400,2400,2400,2400,2400
20723,177116,172711,167796,168915,121713,120909
20724,11368,3595,3837,5760,0,925
20725,258442,263195,268769,263144,273783,239278
20726,1068,1281,907,882,968,1243
20727,27130,32932,31938,1236,720,16884
20728,22261,28083,27371,26645,25919,27535
20729,39369,40710,42736,43751,44619,45900
20730,14186,2752,41673,33715,16955,13500
20731,170146,9771,0,24683,23702,46093
20732,29287,29875,15028,5639,6389,7130
20733,22573,22506,12440,10218,3516,4321
20734,32141,31350,30575,29784,31288,32634
20735,10105,114804,117262,117427,116637,115794
20736,390,390,390,390,390,390
20737,10591,10277,11304,12311,12410,13358
20738,21151,20537,19933,19167,18767,18767
20739,25907,25209,24524,29397,28628,32009
20740,178911,182510,186450,190523,194405,182630
20741,32290,33747,39840,46130,50534,53897
20742,1473,2423,950,1560,1170,780
20743,390,3182,780,0,0,0
20744,96473,97887,94776,72842,46747,44236
20745,26773,700,46727,46367,46191,20019
20746,2782,2975,2230,1390,4040,3080
20747,31197,24486,24777,24521,16773,16524
20748,4671,928,5384,499,596,2338
20749,49792,52399,52950,44625,21906,16190
20750,14353,16580,16730,17930,18267,18604
20751,0,0,2800,346,346,999
20752,47060,48117,49161,50173,18279,18266
20753,13218,24671,19725,23933,24648,18610
20754,18987,19909,16623,17634,17985,18362
20755,13370,16326,17963,17386,16809,18137
20756,57981,66858,65303,63066,28291,25258
20757,27324,30108,32515,31698,33581,32772
20758,16456,17382,16814,18229,20314,19704
20759,13468,5600,0,0,0,5302
20760,99,99,99,99,99,98
20761,18079,6315,37046,0,1894,1894
20762,15070,16384,17413,18117,18632,19180
20763,27178,0,856,6147,7387,13492
20764,77009,92353,223085,278999,207007,66516
20765,17483,18552,19442,14678,16791,10361
20766,44637,40976,40134,16764,15215,16733
20767,131197,133400,0,0,0,0
20768,2984,3353,8372,7743,4984,3027
20769,37245,38324,39405,40748,41273,42206
20770,8195,99996,795,1000,6398,9418
20771,44951,45906,46872,49974,50023,53367
20772,8843,9262,7102,5035,5152,2150
20773,500,1000,1000,0,0,0
20774,1875,2499,86074,73930,57807,51014
20775,32355,31549,30759,32764,36229,79827
20776,98588,80559,81481,75853,68074,64941
20777,16509,19116,18028,18200,16844,18082
20778,3339,13047,7764,623,4695,4133
20779,47116,47771,51414,52993,54962,56523
20780,106552,110787,112900,0,0,0
20781,30258,30539,29860,30350,59936,29962
20782,64853,67948,197032,169878,164926,160600
20783,31808,22743,22396,21055,14714,7323
20784,104638,104176,70726,45435,49408,53372
20785,3609,6109,5810,7684,168,5836
20786,92575,86147,87889,61123,59395,52189
20787,25015,20912,18817,13424,162851,151961
20788,32282,32307,7403,12225,16702,21253
20789,396,396,396,792,396,396
20790,11362,11461,5741,8897,1350,10184
20791,29312,19203,9544,15296,7045,10712
20792,263842,179711,185948,184252,183601,187003
20793,540,1148,20752,19397,19581,25071
20794,390,390,780,780,0,0
20795,-2,399,182,4411,976,4968
20796,59156,54472,51258,48564,47512,48164
20797,8100,14270,7324,2846,3027,5946
20798,58395,59559,61640,62793,63493,67204
20799,6930,6399,4634,5388,780,0
20800,121988,90063,27941,11990,390,390
20801,317686,302986,263928,260916,257001,210033
20802,213236,207648,212177,200000,197544,201886
20803,84196,74621,64930,58433,50859,40005
20804,21962,23592,25702,26961,28509,29546
20805,0,0,0,0,1855,3940
20806,15054,15104,15428,16273,16305,780
20807,6221,3571,4333,3334,3334,3334
20808,59236,53689,48551,34656,18077,18815
20809,34171,34939,38038,38683,37764,39053
20810,29429,29959,29467,28292,28819,28787
20811,2500,0,0,0,0,0
20812,154386,151549,158888,144169,151679,143995
20813,11063,10594,11714,13923,13405,13683
20814,42245,42022,45811,48192,9498,6733
20815,49531,45612,0,245863,250472,251024
20816,390,390,5050,63032,33228,31073
20817,390,390,390,390,390,390
20818,390,390,390,390,0,780
20819,1115,1897,1020,3640,948,9071
20820,16480,21770,11507,715,3282,715
20821,167544,168609,172591,145144,141134,127242
20822,1800,2410,2722,2961,2669,2054
20823,305,87920,17991,101553,95786,82645
20824,68370,69911,69970,57118,27510,27176
20825,226613,217800,189016,137788,106713,96588
20826,78356,70664,62223,26400,27201,27363
20827,17426,29047,30572,38043,39441,42652
20828,26214,25100,34131,31120,15768,30831
20829,19195,20089,16739,17486,9392,9587
20830,81786,84489,86298,90857,89208,91119
20831,17018,13789,8236,9130,7302,7981
20832,390,1780,120,0,0,0
20833,0,12089,28933,14553,12400,20805
20834,10628,11650,14252,13678,15041,14751
20835,288,765,1277,42402,33855,32349
20836,0,2650,3294,3640,2720,7598
20837,103956,103230,105945,111065,122028,125069
20838,266692,3551,33112,2341,63698,38355
20839,147817,121668,67240,69798,72243,75277
20840,49401,50079,50463,49407,29708,29308
20841,62289,63485,2015,-121,679,529
20842,1453,1872,1249,1872,1453,1453
20843,0,0,0,0,0,0
20844,83722,86030,82860,20879,3698,209167
20845,598,0,950,0,0,0
20846,6532,3904,8537,5048,7507,24170
20847,0,0,0,0,0,0
20848,0,10427,0,0,1817,1817
20849,34617,34390,810,19009,18035,18364
20850,5140,9377,5140,5140,5140,5140
20851,57579,50612,10537,5552,2506,9443
20852,325,650,325,2250,1925,1925
20853,45997,47003,46468,47198,49634,48708
20854,10677,9478,4603,0,0,0
20855,81882,81814,78353,78814,49062,48764
20856,13708,22668,31456,40111,48633,56740
20857,7400,2872,212,2387,0,-2620
20858,171929,157860,145044,137480,6320,780
20859,0,0,0,0,0,0
20860,145905,147860,78545,19212,36800,18900
20861,307321,4696,5579,8537,2500,2500
20862,0,780,390,780,0,0
20863,228278,232449,223853,225623,221130,225446
20864,59762,61877,60390,390,390,390
20865,82764,63105,55282,50864,48782,49241
20866,1261,11839,9610,7004,10614,10433
20867,47908,49823,48757,52312,52960,51985
20868,17920,19229,18642,19743,19422,3644
20869,35556,34685,36121,38135,37416,38503
20870,230234,224376,230666,219162,189589,193546
20871,182307,186128,197509,193046,194368,182903
20872,0,0,0,0,0,0
20873,270955,275178,280535,82455,83359,85171
20874,54713,58184,62286,61305,62846,42634
20875,138937,152723,138767,131237,76104,56237
20876,660,660,660,660,660,660
20877,4608,5393,2369,3700,5024,5188
20878,23764,21911,23204,19709,14418,13366
20879,37096,45148,60615,65016,69286,67455
20880,5714,3548,11419,20787,23471,25987
20881,917,167,1371,1200,0,0
20882,88312,90163,92035,93231,94309,96258
20883,27318,46364,30327,16314,1151,3074
20884,1941,3255,3056,4998,4769,9691
20885,80528,77939,78524,63421,60269,59984
20886,150493,156449,162377,174501,155355,129942
20887,229281,233992,186321,180598,20596,15311
20888,100333,102906,105030,107146,107896,110149
20889,388,388,388,388,775,387
20890,0,0,0,0,0,0
20891,-354,-354,-354,-354,-354,-354
20892,102646,101640,102740,97791,86200,83017
20893,539092,552234,565550,572805,823540,501370
20894,37830,11160,4336,947,316,3797
20895,49241,26539,53920,0,47566,48393
20896,7015,500,321,4411,1069,448
20897,18196,19495,-280,-280,-280,-670
20898,18229,27416,25253,5549,4549,4549
20899,88569,101979,143982,146700,149339,162121
20900,0,0,0,200,0,0
20901,87390,115312,142912,161874,176431,180153
20902,70142,10724,3995,7556,125682,128453
20903,2443,2443,2443,2443,2443,2443
20904,250,250,250,250,250,250
20905,2186,1528,22217,-5,1116,374
20906,150451,152384,155976,157793,158652,157163
20907,149411,145613,156765,159386,161870,165725
20908,51395,51803,52888,54570,55368,56623
20909,86035,86414,87852,88692,90211,91543
20910,51438,40028,38704,37135,35141,33502
20911,56142,60855,53256,60945,60720,57407
20912,776,230,1350,1310,2374,1444
20913,0,0,0,0,0,0
20914,8476,10187,9885,11398,12208,11869
20915,50805,51088,50810,50814,50927,50438
20916,193370,198053,202618,197985,200163,2559
20917,29202,30695,29342,23572,21381,28609
20918,1836,1651,0,390,1170,780
20919,1810,3388,-12,1081,1884,2089
20920,45960,44883,40820,33545,46832,24101
20921,15776,17467,120972,117088,121283,117583
20922,14655,12731,13225,16952,11920,0
20923,8746,3093,1935,1205,1320,1068
20924,233617,115431,35400,0,0,0
20925,-2044,1961,2983,2790,3589,3388
20926,1740,10108,291,2515,1133,-363
20927,177237,188765,193224,192578,195073,206924
20928,40505,46745,45727,45515,45470,4220
20929,780,286,0,0,390,-200
20930,1121,4621,4318,1640,6614,707
20931,47364,48355,49715,49736,17599,16753
20932,4286,3273,2300,4930,2043,1019
20933,66548,71034,69329,74175,72383,77217
20934,12248,15023,16773,18394,19268,14850
20935,30860,20180,21908,1780,47307,0
20936,23257,22938,21583,22453,21618,19525
20937,44193,46168,45166,36283,20861,21374
20938,32311,32812,34943,33892,28005,22011
20939,6251,12501,4873,4071,-30,-30
20940,44320,45211,45559,46164,46685,47272
20941,101782,102308,103620,98888,94288,97504
20942,8936,1649,2999,2840,4114,5923
20943,0,0,0,0,0,0
20944,130549,131955,134910,139280,139188,271388
20945,205848,214022,393664,235392,232640,239004
20946,7111,5894,7670,20440,4260,15308
20947,126592,123377,59064,46825,46730,47775
20948,6257,10445,7009,12515,8037,7944
20949,3588,3204,2330,1499,1327,671
20950,390,390,0,780,0,0
20951,11060,6860,27243,2487,6269,10744
20952,11379,11086,3112,3351,1259,19271
20953,4950,5963,6983,7993,8151,8322
20954,185948,170133,155737,140586,136641,117308
20955,1261,1261,1665,1261,1261,390
20956,187352,179247,180535,187524,185895,190396
20957,65369,67270,65357,66893,69740,56411
20958,36363,35483,48256,47098,46898,150
20959,6390,5454,5540,4605,2880,2516
20960,275367,255049,247090,242309,238609,238712
20961,9080,14280,13918,22836,20105,4415
20962,56251,50758,49517,49528,44768,40295
20963,3739,3738,3737,179546,182148,185484
20964,128190,131094,132549,128646,100845,101545
20965,3489,6246,29390,8460,19000,13550
20966,76412,80024,83952,87147,91191,94220
20967,162773,158557,158098,153896,152053,128253
20968,288585,282677,159283,148309,143972,139650
20969,140266,133372,129619,116388,114022,111743
20970,2433,1218,505,843,-4,2237
20971,197204,201218,205477,209754,212737,209083
20972,44057,42706,42345,42849,17490,15633
20973,16537,16192,16926,17333,16820,17175
20974,10522,261,1305,1134,1073,1312
20975,58563,58344,57920,58064,55928,57108
20976,290372,287696,197014,179698,167727,136894
20977,19295,2054,6984,0,0,0
20978,17766,18771,19965,20865,23465,24465
20979,43607,45375,46836,48635,19373,20129
20980,0,0,0,0,0,0
20981,114476,113995,116574,117041,50980,51285
20982,6514,7882,162,-868,-868,-868
20983,48491,55637,60163,0,780,390
20984,17497,20690,20075,19492,19859,19232
20985,15299,44439,22637,101497,68960,28399
20986,74797,75753,78031,78946,76689,77968
20987,14728,15777,17224,18241,18446,18009
20988,14479,27045,19041,12769,6283,3093
20989,226047,230787,236518,232756,214781,219313
20990,169,2008,3587,2663,2660,2997
20991,172505,166692,176869,347813,171041,181637
20992,122157,130309,116004,78564,37154,0
20993,282944,288729,295114,299739,304319,299400
20994,198663,201996,194396,166515,163673,145683
20995,71578,71896,73744,73572,73025,73087
20996,50435,50936,49463,50046,19858,19278
20997,177917,181465,185074,187053,176805,180826
20998,40356,25023,16392,7467,6727,994
20999,80,89691,91517,72739,389,389
21000,1261,2522,170,1261,390,390
21001,0,780,0,1170,780,0
21002,178220,184848,188411,191291,189029,192023
21003,128602,118109,21557,23186,14117,15797
21004,160106,162743,81890,0,0,0
21005,79237,65301,67253,67352,74448,72928
21006,14027,16016,16905,11791,7983,6327
21007,9278,10400,0,0,0,0
21008,42114,227075,217016,200316,169815,88071
21009,866,29123,26766,-1644,6398,5556
21010,46509,47072,47637,44429,27279,27318
21011,1345,1545,-306,18394,18760,19166
21012,50516,44187,20314,19707,19566,19916
21013,2500,2500,2500,2500,2500,2500
21014,114726,107602,106907,94152,96365,97413
21015,131762,106130,66523,55678,20290,14802
21016,780,390,0,780,0,0
21017,146129,158066,156898,154725,115841,111615
21018,48793,50194,49101,47549,48817,45928
21019,8866,9844,9319,18202,9287,0
21020,87750,89618,91499,93317,96110,98906
21021,12325,14118,38645,5235,4710,6392
21022,1464,1742,3267,800,2458,1880
21023,3253,3969,-8,2315,4255,2010
21024,27620,28923,29955,30666,31275,31940
21025,106053,101023,97045,102372,100794,98277
21026,11464,1879,6896,8583,880,4861
21027,49999,51043,51400,0,0,0
21028,17150,16582,17014,17721,18184,20008
21029,16621,7309,17120,18130,18491,18893
21030,50500,50181,49630,50153,30914,29200
21031,7831,3844,5797,7657,4086,5795
21032,51689,50567,48454,49843,51355,29276
21033,0,0,0,700,700,0
21034,17500,16926,19260,18653,20041,19582
21035,3245,1855,2577,8001,2970,-1
21036,49386,49487,50401,49148,30036,29873
21037,55397,55877,57335,59595,55949,51225
21038,51925,51544,49430,46864,46473,48191
21039,795,1916,1530,2961,5962,7336
21040,93757,91359,88616,56887,46700,47272
21041,250416,257987,260104,253488,145630,148720
21042,48017,47913,49225,18858,19166,19834
21043,24297,25299,26329,27343,27886,28470
21044,15717,16724,18051,18759,19132,19684
21045,53497,51110,48995,46772,33220,31858
21046,5173,10809,8673,11590,5973,5878
21047,0,0,33,33,33,1133
21048,377259,310284,278781,256794,156583,17909
21049,7798,864,3302,2430,805,3415
21050,427020,370428,337432,286247,256618,188154
21051,22591,21523,24538,22402,9528,8447
21052,20950,182,3150,0,0,0
21053,60514,61923,62740,63090,64470,65828
21054,326,0,2684,0,10652,326
21055,47834,47821,48442,42550,16324,17556
21056,49454,49157,49773,48398,32584,33322
21057,18185,24932,24246,26839,26109,27686
21058,99340,96860,99911,103928,101540,99587
21059,5066,6367,2109,5930,4192,0
21060,170352,182711,183825,142216,118269,14960
21061,820,3191,1965,1300,936,901
21062,281829,285038,291480,298378,131103,128742
21063,0,0,0,0,0,0
21064,170619,172057,177813,178907,139825,118621
21065,0,0,0,0,0,0
21066,112695,97907,100826,103297,111784,108887
21067,77870,79472,81757,77200,77669,79667
21068,0,0,0,0,0,1026
21069,916,1123,604,4523,617,1902
21070,231759,233357,236292,237176,236379,239221
21071,583,-16,2312,192,1630,14099
21072,62896,16480,27050,29103,58997,12518
21073,14202,15149,15481,15266,13489,11837
21074,367670,374631,348144,311004,254598,227869
21075,325,1260,325,1000,1100,1100
21076,38324,3374,3620,0,0,0
21077,189724,193112,197039,200300,203018,199689
21078,314318,307569,286773,275447,245409,211351
21079,46413,50056,49072,49724,19801,14301
21080,186189,176135,130369,68014,68529,69741
21081,23216,25548,23769,17270,13903,1953
21082,-317,63435,697,-3,635,1269
21083,90547,92536,96535,98041,100504,103874
21084,30769,13532,840,68110,55905,42239
21085,1329,4526,11906,14202,6956,4839
21086,8517,6734,6031,14884,5467,12510
21087,78291,70154,69940,60170,29261,30233
21088,365427,363267,372261,375423,359527,361201
21089,36712,37403,18688,-620,32760,12500
21090,74985,76745,19472,20650,0,0
21091,2569,316,4919,5559,5353,5401
21092,4585,33282,16175,104872,22897,29339
21093,204017,182048,63074,262317,201344,191829
21094,37693,3390,5930,33736,23558,8118
21095,5440,7268,0,0,42362,43094
21096,95972,123558,114785,161444,163071,160076
21097,112091,112380,86544,77131,60895,60936
21098,168289,172001,175281,177895,180078,184048
21099,20979,17228,20924,22448,15490,17343
21100,1216,416,416,416,416,416
21101,54799,53507,54678,55403,56260,57598
21102,6569,6939,4679,2960,0,0
21103,193773,196323,181932,132127,132245,138104
21104,34905,35923,37339,38419,39316,35902
21105,0,0,7304,3076,0,16191
21106,12751,12256,15002,13914,11093,9508
21107,55385,52801,50209,43323,40275,38690
21108,18557,19643,20721,21867,24291,23766
21109,18958,19427,19021,19449,19162,0
21110,17999,19090,19472,18629,12683,0
21111,274599,280021,286011,292636,298492,200098
21112,326,326,326,326,326,652
21113,296437,192441,194158,197590,187134,180887
21114,3074,-18618,-9415,-9415,-9415,-9415
21115,376186,389822,401982,410694,407436,407809
21116,190211,191582,163154,299409,250584,249412
21117,792,396,396,396,396,546
21118,188,1610,1088,7870,5988,342
21119,22219,22423,4889,14373,12881,3690
21120,4024,6484,3503,-473,3757,3286
21121,26413,25690,26719,27774,28809,30399
21122,8024,9338,11673,12770,12971,13312
21123,67061,64374,62858,69207,73333,121892
21124,2184,1445,2424,4582,5600,2927
21125,4761,5786,7676,9877,10181,12472
21126,2922,3869,4890,5975,6474,6225
21127,475,-25,4993,498,-2,-2
21128,390,780,390,0,3280,2500
21129,124486,106065,97979,100599,81087,82793
21130,211808,208892,213637,216754,219276,223920
21131,31452,32453,33490,34926,35771,36366
21132,176579,180233,184262,178674,181318,179477
21133,5925,11175,21176,5086,9552,14389
21134,0,0,2128,4071,5640,7078
21135,21189,4242,32110,62649,63218,53151
21136,334628,328749,285399,248984,251047,255303
21137,112789,115910,120657,122338,124145,113477
21138,8852,3103,2005,15776,2696,6147
21139,9632,10676,13702,14713,15068,15425
21140,205,0,775,0,0,635
21141,275659,265870,269140,272665,159017,88321
21142,149931,152915,149867,144731,147661,149949
21143,45010,45785,36131,29374,27059,27627
21144,37129,37593,37841,38634,28811,28907
21145,0,0,0,0,0,0
21146,197600,200378,162374,154234,143953,147834
21147,21708,22583,25067,23237,0,0
21148,-52,-52,-52,-52,-52,-52
21149,136032,139118,134651,135350,129135,132035
21150,273651,279296,282851,251648,255697,261691
21151,102274,103275,105225,83722,78894,74659
21152,836,836,836,836,836,836
21153,92806,91217,89757,136859,60276,48652
21154,18924,21589,23926,31161,32234,35688
21155,345075,354273,57454,59860,29377,30478
21156,287,29646,9251,18860,-40,-40
21157,1405,1549,1504,0,0,2949
21158,170953,170747,171002,170795,170795,171003
21159,119466,120491,124553,127096,128992,131660
21160,32263,26283,17897,10945,5174,1910
21161,11506,973,1183,2270,0,0
21162,74012,76777,78594,39209,40057,40744
21163,16958,17028,15421,13895,11592,11433
21164,4400,2990,3762,5231,2092,3395
21165,182,1407,0,2458,2458,2458
21166,2500,2500,0,0,0,0
21167,125086,121521,67164,54078,9778,389
21168,634,144,213,2133,3086,0
21169,112987,110899,111642,109584,50281,49373
21170,20604,21614,24535,23778,24255,24630
21171,166708,85607,88228,91719,97759,99905
21172,49699,49685,28637,38137,27128,29992
21173,178069,181613,186905,188959,183659,96385
21174,-18,6390,8833,9906,14239,9562
21175,4950,-337,-337,-337,-337,-337
21176,21107,23837,23173,24476,26775,26069
21177,130950,119109,119166,121661,122244,119536
21178,80928,82690,84462,86263,87238,89176
21179,16336,17354,18376,18253,18458,19197
21180,326,326,326,326,677,351
21181,178517,130975,135592,107315,56274,57608
21182,19649,20526,19909,22096,22438,21941
21183,16750,9715,5140,5379,3183,5120
21184,6768,13054,10489,16146,25053,27671
21185,135227,134215,102002,101046,98880,96884
21186,67730,67021,67328,60962,61146,56066
21187,55773,55917,51389,48272,49478,51242
21188,3888,14704,2533,10664,1560,34847
21189,103566,105797,102729,104761,87660,92123
21190,8756,1237,11912,4922,766,640
21191,15061,23719,36582,40452,15203,20596
21192,41327,47751,48521,79788,63835,44164
21193,188,188,188,1708,1783,3933
21194,390,3505,5695,3480,2949,477
21195,193097,199873,205150,0,0,0
21196,5705,6715,7736,8745,9394,9101
21197,170413,166858,170323,172136,175550,179291
21198,18764,19750,19848,20570,19980,19990
21199,300,300,300,300,300,150
21200,150201,125858,105266,51456,35288,29818
21201,2930,459,2613,22315,26911,35239
21202,15556,16987,18406,20795,20175,21265
21203,102771,104003,102744,31384,30057,29206
21204,3956,3081,0,0,2236,3052
21205,2369,1367,8570,5625,3684,2804
21206,172935,46462,42407,28265,25402,21514
21207,14960,11080,12695,11482,8896,10074
21208,10591,-326,56337,10959,7056,0
21209,271115,15074,16205,21770,60827,18524
21210,2395,29636,23850,8220,0,8420
21211,46005,46234,17266,18253,18618,37495
21212,142001,135291,138084,100574,40066,38765
21213,15563,16995,16433,17443,19254,18804
21214,0,0,0,0,0,0
21215,80920,80956,73875,75949,44167,45362
21216,72763,75064,76892,79522,79623,80895
21217,123474,125565,120847,121040,107310,105958
21218,72034,75711,75322,71640,71114,67519
21219,144953,112501,115108,104295,61950,0
21220,41638,28145,24569,26244,11540,13348
21221,1075,11201,1383,976,1126,563
21222,67046,68439,69258,70526,71774,70503
21223,0,935,1490,0,3938,0
21224,77846,50281,14033,12628,20172,73512
21225,34664,37611,36726,40985,40085,39354
21226,4437,5355,6113,8012,8873,9229
21227,26597,16573,19080,13860,15904,134584
21228,396975,409780,383225,396283,274224,321787
21229,19111,18936,18588,19260,1500,0
21230,0,0,250,4188,1399,1196
21231,49571,48765,49453,49827,48930,48748
21232,4825,3003,6164,3370,7279,4445
21233,1092,1733,1405,-434,-434,-434
21234,0,3495,500,0,0,0
21235,50281,51441,54107,55111,56688,58272
21236,167094,86193,-25443,-46627,-46627,-46627
21237,0,0,0,0,0,0
21238,90972,93452,95943,99340,101783,104929
21239,59,4465,300,966,1730,0
21240,452600,364447,318029,91903,91010,70045
21241,235799,124838,116164,106976,96938,98502
21242,8133,10978,10511,11529,12332,13128
21243,0,0,0,0,0,0
21244,6450,189102,189018,175871,157218,151618
21245,3893,54673,8402,2765,6037,3561
21246,22629,11332,12471,7985,13619,17997
21247,24927,27689,26960,29504,30020,29995
21248,15193,19734,5338,3042,2418,2233
21249,24591,16160,225,3550,3550,3550
21250,2878,0,850,7980,22703,2093
21251,9983,43418,388126,358617,333690,302528
21252,2758,1448,3740,0,0,0
21253,40390,9760,9712,11756,4128,12424
21254,162880,164824,132485,120267,117453,115778
21255,95925,98331,100751,102496,80116,69391
21256,24070,25358,26447,26946,28957,29408
21257,41190,40921,17702,-2540,-6491,-7741
21258,254893,258013,263493,268861,274444,290235
21259,35117,17330,58422,54755,43605,26293
21260,0,0,0,0,0,484
