ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
20836,2650,3294,3640,2720,7598,4434,0
20837,4100,4400,10000,12900,5000,5000,0
20838,3569,33276,2353,64017,38546,435,0
20839,11000,11000,5000,5000,5000,3000,1
20840,1803,1988,1514,1041,1056,1078,1
20841,2608,0,0,800,0,1500,0
20842,1872,1249,1872,1453,1453,1034,0
20843,0,0,0,0,0,0,1
20844,3538,4380,2067,564,207019,6716,0
20845,0,950,0,0,0,0,0
20846,3923,8537,5056,7507,24170,3840,0
20847,0,0,0,0,0,0,0
20848,10427,0,0,1817,0,4700,0
20849,1000,810,51000,0,1000,1000,0
20850,9377,1000,5140,5140,5140,2600,0
20851,5250,10023,27,2614,9454,5019,0
20852,650,0,2250,0,1925,1925,1
20853,2064,500,1800,3528,0,3000,1
20854,2017,1033,0,0,0,1820,0
20855,3650,0,3328,1888,1787,1960,1
20856,9200,9200,9200,9200,9200,0,1
20857,1005,220,2387,0,0,3380,0
20858,7000,8080,6000,0,0,0,1
20859,0,0,0,0,0,0,0
20860,5107,3269,1400,368,1000,0,0
20861,4730,5607,8634,2500,0,0,0
20862,780,390,780,0,0,0,0
20863,10000,9000,10000,8301,9000,13000,0
20864,3496,1208,390,390,390,390,0
20865,5000,2600,2000,3000,5000,2000,0
20866,11839,1266,1000,5000,209,0,0
20867,3000,0,5000,2100,0,4600,0
20868,1900,0,2000,0,500,500,0
20869,0,2000,2800,0,1500,2500,0
20870,8200,10000,8000,10000,6531,5543,0
20871,8300,15900,200,6100,7000,0,1
20872,0,0,0,0,0,0,0
20873,8000,7500,3500,2500,2500,2600,0
20874,5000,5700,2000,3000,2000,1000,0
20875,120000,10000,10000,5000,3000,5000,0
20876,660,660,660,660,660,660,0
20877,5410,2380,3709,5849,5606,5299,0
20878,1367,1777,1577,0,1366,3130,0
20879,10012,20012,10014,10048,10022,20153,0
20880,0,11000,10000,5000,5000,3000,1
20881,2000,1371,0,0,0,0,0
20882,4200,4200,3600,3500,3600,0,0
20883,40019,16107,3325,1151,3074,4984,0
20884,1500,0,2000,0,5000,0,1
20885,3700,3916,3000,3000,3000,1000,0
20886,10000,10000,15000,0,10000,0,1
20887,20213,8003,9002,5000,5000,5000,0
20888,5138,5267,5347,4019,4152,4173,0
20889,389,389,389,776,1,435,0
20890,0,0,0,0,0,0,1
20891,0,0,0,0,0,352,0
20892,5200,4700,4250,3100,3100,3100,0
20893,23000,23000,18000,0,18373,18159,0
20894,11376,4346,947,316,3797,316,0
20895,1600,1000,2500,47566,1700,2000,0
20896,500,321,4412,1069,448,2661,0
20897,1775,0,0,390,0,1600,0
20898,10000,2000,2000,0,0,3000,0
20899,15000,43982,5150,6000,15027,463,0
20900,0,0,200,0,0,698,0
20901,30002,30002,21876,16433,5661,5349,0
20902,1100,2000,5000,128000,4700,4600,0
20903,0,0,0,0,0,0,1
20904,0,0,0,0,0,0,1
20905,1532,22328,0,1121,401,0,0
20906,7000,7500,6008,5516,6011,6009,0
20907,0,15000,6600,6500,6500,7000,1
20908,1855,1921,2563,2300,2300,1704,0
20909,3090,3218,3196,3360,3310,3573,0
20910,1950,2000,1800,1150,1200,1150,0
20911,10115,15010,10015,3022,1522,2013,0
20912,230,1500,1310,1444,0,1000,1
20913,0,0,0,0,0,0,0
20914,2000,0,2000,1000,0,1200,1
20915,2284,2006,2010,2123,2138,2442,1
20916,4988,4976,6019,5065,1035,182778,0
20917,2001,10019,1219,1032,28609,1269,0
20918,0,0,390,1170,0,0,1
20919,3405,0,1093,1893,2097,7132,0
20920,0,1973,1784,845,1750,1010,1
20921,3004,106000,0,8008,78,10549,1
20922,14,3000,5000,1000,0,0,0
20923,3108,1952,1219,1326,1073,191,1
20924,10000,5000,0,0,0,0,0
20925,5966,1201,0,1000,0,1000,0
20926,10108,291,2515,1133,0,0,0
20927,16100,9000,4000,7200,15200,0,0
20928,6930,0,1200,155,3000,0,0
20929,286,0,0,390,0,0,0
20930,4621,4351,1654,6614,707,0,0
20931,1780,2140,1161,510,503,500,1
20932,3282,2306,4930,2049,1019,2580,0
20933,5600,0,6000,0,6000,0,1
20934,3000,2000,2000,2000,1003,904,0
20935,20204,21908,1780,47307,0,0,0
20936,1333,1500,1274,700,700,688,0
20937,3000,102,2400,894,1000,1000,1
20938,1429,2950,0,792,633,434,0
20939,12577,4897,4176,0,0,0,0
20940,2021,3259,1754,1665,1723,2099,0
20941,3710,4000,4000,3500,7200,0,0
20942,1658,3010,2840,4114,3923,3673,0
20943,0,0,0,0,0,0,0
20944,5000,5000,6585,6409,6046,3053,1
20945,13000,20000,10000,10000,10000,9000,0
20946,6000,7680,20440,4260,15308,7000,0
20947,5264,2188,2500,1122,1500,1200,0
20948,10492,7114,12587,8071,7978,13896,0
20949,1505,1005,1002,503,502,0,0
20950,390,0,780,0,0,0,0
20951,6895,27398,3104,6300,10797,4882,0
20952,11258,3112,3351,1259,19271,16992,0
20953,1103,1123,1133,291,302,1000,1
20954,6088,5677,4797,15414,0,2330,0
20955,1261,1665,1261,1261,390,390,0
20956,8000,6700,10027,6700,7500,7000,1
20957,3360,3000,3000,4000,2500,8000,0
20958,0,13500,0,0,0,0,0
20959,1102,1128,1000,58,2516,3553,0
20960,10580,9006,8507,10902,8600,8671,0
20961,14280,13918,12836,8000,1000,0,0
20962,8705,2501,2005,1312,1614,1706,0
20963,0,0,179460,6900,6600,7800,1
20964,6500,5000,0,3512,3606,3699,0
20965,6261,29390,8489,19000,13550,2969,0
20966,5000,5000,5000,5000,4000,5000,0
20967,5676,6019,5315,4975,4701,4516,0
20968,0,0,0,5000,5000,0,1
20969,5019,5000,4156,4500,4500,4000,0
20970,1230,505,843,4,2241,56,0
20971,8800,9000,9200,8000,8000,9000,0
20972,1669,2000,1870,1000,586,619,0
20973,1500,3500,1000,1000,1000,1000,0
20974,261,2305,0,1200,1500,0,1
20975,2826,2269,2277,2002,2081,2395,0
20976,15495,10089,8077,6184,8047,6035,0
20977,2054,6984,0,0,0,0,0
20978,1306,1500,1400,3000,1000,0,1
20979,2500,2500,3000,1500,2000,3000,0
20980,0,0,0,0,0,0,1
20981,4100,6000,5000,5000,58895,5000,0
20982,7882,162,0,0,0,0,1
20983,8000,6000,0,390,390,540,0
20984,3500,0,1500,805,7000,542,1
20985,44730,22751,101691,2233,6138,16113,0
20986,2800,3500,2818,2743,3000,10000,0
20987,1600,2000,1600,800,0,1600,1
20988,70,19136,64,6314,3107,3494,0
20989,10000,11000,10300,7700,8000,8100,0
20990,2018,3605,2681,2673,3012,2583,0
20991,0,16000,6000,0,15000,7000,0
20992,12301,16,5812,218,0,0,1
20993,12000,12500,11000,11000,0,27000,1
20994,8013,13,8684,5500,7437,4600,1
20995,3007,5012,3119,3007,3110,3101,0
20996,2400,0,2300,1000,1000,1000,1
20997,8000,8000,6500,0,7000,6500,0
20998,1631,1432,1000,520,1097,2236,0
20999,90001,3935,3759,390,390,390,0
21000,2522,170,1261,390,390,390,0
21001,780,0,1170,0,0,0,0
21002,10000,9000,8000,6738,6974,7600,1
21003,3203,6015,5055,2011,4078,4522,0
21004,7600,4000,0,0,0,0,1
21005,3000,4005,2500,10000,0,5000,1
21006,5006,3024,2017,173,1002,3197,0
21007,1400,0,0,0,0,0,0
21008,235728,10000,5210,4009,3186,55152,1
21009,29687,30000,0,20009,10000,10000,0
21010,2000,2000,2000,944,1118,1000,0
21011,1000,0,18700,663,700,820,0
21012,2721,1750,1200,1000,1000,1000,0
21013,0,0,0,0,0,0,1
21014,20,4544,3200,3500,3585,2519,1
21015,3466,2781,1702,602,492,515,1
21016,0,0,780,0,0,0,1
21017,15000,4000,8000,4000,4000,4000,1
21018,2500,0,1800,2000,2000,2000,1
21019,1143,1218,1000,372,0,0,0
21020,3000,3000,3000,4000,4000,5000,0
21021,14123,38722,5235,4710,6392,12576,0
21022,1742,3267,800,2458,1880,2414,0
21023,4005,326,2323,4264,2028,1857,0
21024,1767,1799,1510,1119,1169,2000,1
21025,3547,3580,13000,7000,6000,7000,0
21026,1879,6909,8587,880,4861,3212,0
21027,2263,2400,0,0,0,0,0
21028,0,1000,1592,1055,2421,0,1
21029,1200,10000,1301,662,700,1000,0
21030,2000,2200,1968,1106,1040,1069,1
21031,8,5806,7667,95,5804,4721,0
21032,3,0,2183,2695,29276,4,0
21033,0,0,700,0,0,0,0
21034,0,2921,0,1702,0,1594,1
21035,1864,2590,8039,2984,0,381,0
21036,2000,2500,2040,2000,1037,2000,0
21037,2000,2356,3494,2000,0,1725,0
21038,3018,2113,3007,2000,3000,20000,0
21039,1921,1534,2961,3001,2024,1000,0
21040,4000,2625,2511,1501,1391,1393,1
21041,11000,7100,135546,4500,4590,4501,0
21042,2488,2800,1610,918,1214,468,0
21043,1411,1441,1455,998,1033,1038,0
21044,1276,1603,1311,684,860,874,0
21045,2510,2509,2031,1507,2032,1521,0
21046,10826,3683,5034,5981,2895,3789,0
21047,0,33,0,0,1100,704,1
21048,15198,14177,15118,15020,10000,308000,0
21049,864,2438,821,1,3110,2206,1
21050,0,13932,11771,10187,8013,7014,1
21051,0,3701,554,10026,421,6106,0
21052,182,3165,0,0,0,94,0
21053,3000,2400,2000,3000,2508,0,1
21054,0,2684,0,10652,326,0,0
21055,1866,2007,1915,589,1500,1000,0
21056,1792,2208,1513,1149,1245,1271,0
21057,7100,0,3000,0,2000,0,1
21058,0,5500,6700,0,27,2800,1
21059,6367,2115,5933,4192,0,0,0
21060,15206,6000,0,5193,546,1485,1
21061,3431,0,1300,936,901,911,0
21062,10208,12507,15056,5027,5007,5063,0
21063,0,0,0,0,0,0,0
21064,6063,8431,6845,4465,4287,4060,0
21065,0,0,0,0,0,0,0
21066,3515,5002,5189,14002,8,4009,0
21067,2900,3900,2750,2800,3200,2964,1
21068,0,0,0,0,1026,1026,0
21069,1133,607,4545,620,1911,4690,0
21070,10000,9000,10021,10000,10000,10000,0
21071,0,2328,192,1638,14169,1122,0
21072,16591,27283,29255,58276,12565,13507,0
21073,1500,1585,1500,1000,600,1500,0
21074,13200,13006,11500,9000,10000,8000,1
21075,1260,325,1000,1100,0,0,0
21076,3390,3638,0,0,0,0,0
21077,8000,8500,8000,7500,0,6622,1
21078,0,13500,14500,10000,9000,12000,0
21079,4729,86,2198,1198,600,1000,0
21080,6203,5704,2411,2412,3100,3600,1
21081,10014,1602,1017,332,9,3626,0
21082,63752,700,0,638,1275,421,0
21083,3500,5500,4000,5000,5000,5000,0
21084,13952,864,124037,1679,1163,1126,0
21085,4526,11911,14425,7063,4839,6271,0
21086,6765,6076,14972,5512,12570,9215,0
21087,3000,1405,60941,1056,2100,1101,0
21088,14008,17000,13070,15000,13000,14000,0
21089,1596,1006,0,17000,2000,780,0
21090,3400,1600,1700,0,0,0,0
21091,316,4919,1000,110,1025,2684,0
21092,33485,16254,100551,12077,20182,21104,0
21093,8000,7100,200140,6500,6000,6500,0
21094,3507,5960,39507,11838,8158,8509,0
21095,2000,0,0,87000,1566,1830,0
21096,30027,0,50005,20042,20000,20000,0
21097,4625,3112,2467,2182,2190,2182,0
21098,8000,7500,7000,6600,7000,7100,0
21099,0,4000,2000,0,2000,2000,0
21100,416,416,416,416,416,566,0
21101,5000,5000,3000,3000,3000,3000,0
21102,2449,0,1000,0,0,0,0
21103,7350,261,6206,5006,9406,6,1
21104,1600,2000,1703,1600,1400,10350,0
21105,0,7304,3076,0,16191,277,0
21106,0,2955,0,436,423,341,1
21107,2019,2031,2013,2016,2002,3000,0
21108,1700,1700,1800,3100,0,565,1
21109,1500,2000,1200,413,0,0,1
21110,1700,3243,1200,254,0,0,1
21111,11500,12000,12873,13020,8800,5650,1
21112,326,326,326,326,652,0,0
21113,25,10013,9526,6549,6373,6781,0
21114,9203,0,0,0,0,8000,0
21115,20000,18000,15000,15000,14000,13000,0
21116,8239,8902,213103,9036,10022,9027,0
21117,0,396,396,396,546,396,0
21118,1610,1088,7870,5988,342,7159,1
21119,7573,4913,14415,6930,709,104259,0
21120,3000,0,0,4700,0,3000,1
21121,0,1445,1500,1500,2200,0,0
21122,1610,2500,1600,711,700,700,0
21123,10045,10008,10019,10202,70001,10030,0
21124,1445,2424,4584,5610,2927,1298,0
21125,1110,2000,2500,1000,2472,1000,0
21126,1000,1090,1175,600,0,1000,0
21127,0,5018,505,0,0,553,0
21128,780,0,0,3280,0,0,0
21129,3563,3385,4074,2592,2696,3569,0
21130,2000,9600,8500,6500,6500,7520,0
21131,1527,1564,2000,1426,1320,1333,1
21132,6589,7074,7870,7028,6768,5906,1
21133,11194,21193,5094,9563,14403,5233,0
21134,0,2128,2000,2000,2000,1500,1
21135,4258,32120,34000,5037,0,13855,0
21136,16040,14000,11000,9200,10000,9500,1
21137,5000,6624,5200,3826,3363,3398,0
21138,5585,2015,15854,2709,6178,16961,0
21139,1208,3234,1245,600,600,600,0
21140,0,775,0,0,635,0,0
21141,10932,12011,10807,4306,4023,5387,0
21142,5500,5513,5200,5200,5400,6000,0
21143,1919,1789,1442,967,1003,1030,0
21144,1602,1989,1782,1169,1196,1152,1
21145,0,0,0,0,0,0,1
21146,10265,6061,7048,5016,10294,5136,0
21147,1542,3026,0,0,0,0,1
21148,0,0,0,0,0,1000,1
21149,5400,5000,6000,4700,5000,5400,0
21150,11128,11234,11002,10000,10000,10000,0
21151,3734,3653,2914,2627,2624,4138,0
21152,836,836,836,836,836,836,0
21153,5000,4087,64142,2038,1763,2500,0
21154,3000,3000,8000,1900,4000,1600,0
21155,10000,4000,3500,978,1500,3500,0
21156,29794,9297,18954,0,0,0,0
21157,1549,1504,0,0,2949,2838,0
21158,546,1002,795,795,1003,998,0
21159,4500,6000,6100,5500,4900,5500,0
21160,3000,1305,1637,350,1910,0,0
21161,975,1186,2287,0,0,2580,0
21162,4600,4300,2700,1500,1400,2000,0
21163,1699,1600,2000,1000,1500,1000,0
21164,3018,3772,5254,2098,3403,215,0
21165,1407,0,2458,0,0,0,0
21166,0,0,0,0,0,0,1
21167,4967,65,1346,5051,8601,4435,1
21168,144,213,2133,3086,0,930,0
21169,7000,4000,2975,22000,1726,6000,1
21170,1359,3280,0,1000,750,681,0
21171,4000,4000,5000,7500,4000,5000,0
21172,2300,1487,21704,3000,15000,18300,0
21173,6496,8214,6621,3400,3541,6000,0
21174,6408,8840,9954,14285,9584,26023,0
21175,0,0,0,0,0,2000,0
21176,3400,0,2000,3000,0,0,0
21177,6000,6000,6000,5000,4200,3862,0
21178,4000,4000,4100,3300,3500,3500,0
21179,1294,2316,1256,1000,1000,800,1
21180,326,326,326,677,0,514,0
21181,5000,7000,5200,2000,2060,2000,0
21182,1500,0,2531,1000,0,2000,1
21183,1100,1500,1500,1000,2000,4000,0
21184,10015,3018,10002,10007,5018,3438,0
21185,5304,5033,4000,5017,5041,4003,0
21186,3000,6006,0,1900,2000,2000,0
21187,3028,3023,3000,3000,3000,38662,0
21188,14782,2544,10715,1566,34865,7273,0
21189,3969,3823,3836,3345,9116,0,1
21190,1237,11912,4922,766,640,6171,0
21191,10000,16000,6000,314,10000,7000,0
21192,20059,13043,40528,10157,12068,8060,0
21193,188,188,1708,1783,3933,10754,0
21194,3505,2695,3480,2949,477,1753,0
21195,10000,10000,0,0,0,0,0
21196,1266,1287,1296,945,0,481,1
21197,5976,6158,6247,6276,6562,7769,0
21198,1610,1488,1600,400,400,400,0
21199,0,0,0,0,0,1000,1
21200,5039,4030,1500,706,1000,0,0
21201,466,4171,22137,20000,12198,0,0
21202,2000,2000,3000,0,2000,0,0
21203,4843,2608,2005,1180,1100,1234,0
21204,3081,0,0,2236,3052,3159,1
21205,1367,8570,5625,0,2804,2473,0
21206,35749,3016,1201,601,2002,1020,0
21207,0,3116,0,1000,2000,0,1
21208,326,56663,11013,7091,0,0,0
21209,15873,16205,21976,50000,7000,21769,0
21210,29658,23938,8220,0,8420,0,0
21211,1266,1298,1285,650,825,1582,0
21212,5084,6399,5000,2000,1615,2000,0
21213,2000,0,1289,2100,0,2000,0
21214,0,0,0,0,0,0,0
21215,3500,4000,3900,2000,2000,1500,0
21216,3905,4025,4924,2381,2926,3108,0
21217,4409,4505,4100,3800,4000,3900,1
21218,7300,3200,0,3000,5400,5000,1
21219,6000,5950,5128,3500,0,0,0
21220,2000,2000,2500,1000,2000,1014,0
21221,11000,980,0,563,0,413,0
21222,3100,2500,3000,3000,0,2800,1
21223,935,1490,0,3938,1160,0,0
21224,5700,0,2000,20172,73512,3000,0
21225,3524,0,4898,0,0,1800,0
21226,1150,1000,2000,1000,500,500,0
21227,3357,3010,2000,2044,131438,4504,0
21228,30000,20000,20000,50000,30000,43312,0
21229,1286,1328,1000,1500,0,0,0
21230,0,250,4188,0,0,0,0
21231,1773,2110,2324,2000,1920,2000,0
21232,3018,6201,3386,7299,1166,5,0
21233,1733,0,0,0,0,0,1
21234,3495,765,0,0,0,0,0
21235,2000,3500,3000,2500,2500,2500,0
21236,5068,9,0,0,0,0,1
21237,0,0,0,0,0,0,0
21238,4000,4000,5000,5000,5000,3400,0
21239,4465,300,966,1730,0,969,0
21240,16025,14407,3512,3506,2512,125020,1
21241,13,4276,3716,3600,3604,105642,0
21242,3000,0,1200,1000,1000,1000,1
21243,0,0,0,0,0,0,0
21244,189717,7779,6092,5018,6168,1218,0
21245,54946,8433,13,6049,17,4980,0
21246,5002,5003,7983,10000,10103,10106,0
21247,3185,0,3000,1300,600,2000,1
21248,5197,3000,0,2500,0,5000,0
21249,3000,225,3550,0,0,0,0
21250,0,850,3990,45406,2093,2090,0
21251,43418,388126,12500,11000,11000,11180,0
21252,1448,3740,0,0,0,3942,0
21253,9760,9712,11771,4128,12424,8702,0
21254,8000,6107,6000,4500,4500,4500,0
21255,4000,4000,3500,2500,2290,2060,0
21256,2000,1800,1300,2400,1000,1000,0
21257,2138,5101,19,6,11,1,0
21258,9316,9637,9765,10021,20300,10023,0
21259,11051,116904,54762,43705,26293,13011,0
21260,0,0,0,0,484,0,0
21261,1502,2002,1025,1230,1042,0,0
21262,1218,1453,1525,0,0,0,0
21263,0,0,0,0,0,0,1
21264,1336,1348,1257,639,622,638,0
21265,1200,1206,1300,1000,600,530,1
21266,3200,1300,0,1500,0,1200,0
21267,2474,0,0,0,0,0,1
21268,3592,3719,3798,3821,3949,3976,1
21269,2700,3300,2044,2100,2000,2266,0
21270,4000,3505,3962,2909,3107,3127,0
21271,4000,4015,4012,3000,2164,2000,0
21272,12884,13000,7029,7100,7500,7399,0
21273,2000,1500,2900,1500,1000,0,0
21274,2000,2000,1800,1800,1800,1700,1
21275,0,0,0,0,0,0,1
21276,14357,5500,4000,4100,4100,4200,1
21277,1389,1722,1432,947,981,985,0
21278,1200,1200,1300,1600,0,600,0
21279,1460,1560,2000,3077,804,761,0
21280,10492,12447,8973,6761,6983,5980,0
21281,5500,10000,7003,4700,3600,3500,1
21282,4600,3348,2444,3869,1808,1751,0
21283,5883,2835,5982,33329,1964,11849,0
21284,2500,1066,50045,992,1000,1000,0
21285,1634,2038,4685,0,3982,0,0
21286,1289,2000,1300,658,680,1000,0
21287,390,390,390,390,390,390,0
21288,3969,4131,7261,103801,6007,6008,0
21289,2200,2500,31000,981,1035,1059,1
21290,2000,1500,1000,1000,1000,1000,0
21291,9723,13298,27570,0,2919,96117,0
21292,0,0,0,0,0,0,1
21293,0,1600,3100,0,1500,1500,1
21294,0,0,3000,0,0,1033,0
21295,4573,4396,8055,3417,16557,41,0
21296,1300,3000,2509,0,6195,0,0
21297,3500,3600,3666,3683,3815,3900,0
21298,528,0,264,264,264,264,0
21299,8000,26390,390,430,350,3581,0
21300,1700,1500,1400,2000,2000,2900,1
21301,1500,2580,1279,654,7688,0,0
21302,1000,0,992,0,0,0,1
21303,1831,2343,1611,200,0,0,0
21304,14562,13806,12303,15005,13729,7700,1
21305,7516,553,1080,1780,0,0,0
21306,0,1287,2000,648,1000,1000,0
21307,2000,2000,2000,2000,2000,3000,0
21308,1311,3005,2000,2000,5000,0,1
21309,2400,1833,1100,2300,0,400,1
21310,2500,3300,3700,2100,2000,2300,0
21311,0,0,1919,2000,1100,201,1
21312,0,0,0,0,0,0,1
21313,209,0,0,1000,596,1436,1
21314,390,390,390,390,390,2109,0
21315,0,0,0,0,0,0,1
21316,0,0,0,0,0,0,0
21317,1800,2000,1500,1000,1200,1100,0
21318,4500,0,3700,3700,3500,3000,1
21319,6486,38507,20000,2000,1000,345,0
21320,0,3579,3472,3287,3590,10179,0
21321,10000,8500,7093,4500,4100,4100,0
21322,11000,11000,10000,9500,10000,1300,1
21323,1809,2588,2310,50720,51736,0,0
21324,0,191,2160,0,900,2000,0
21325,18400,3500,3025,3600,0,1600,0
21326,16374,2392,500,1210,2551,0,1
21327,1357,1000,0,0,0,0,1
21328,10104,7216,10050,6313,4075,4033,0
21329,2890,2458,1000,210,0,0,0
21330,1788,9,3897,0,685,0,0
21331,0,5607,16,1167,1051,1165,1
21332,12,1034,727,0,13,1330,0
21333,2616,4097,3371,8923,13919,8227,0
21334,13941,16392,470,27916,1994,12670,0
21335,1710,7064,430,990,990,990,0
21336,1998,2374,1130,523,537,633,0
21337,4767,2573,2604,1997,2228,2094,0
21338,10012,10000,10000,10000,10000,10000,0
21339,3000,3000,5000,6000,0,0,1
21340,0,0,583,992,1205,96,0
21341,2000,1200,1300,1000,1000,1000,0
21342,2185,2263,2310,2282,2363,2380,0
21343,1600,1300,0,1100,1000,1000,1
21344,1000,99,13401,5490,0,0,0
21345,2000,2000,2000,2000,2000,3000,0
21346,11500,18000,11000,11500,14000,12000,0
21347,20000,18000,18003,15000,13000,17000,0
21348,116,0,0,0,275,0,0
21349,10400,10002,0,0,0,0,0
21350,9012,3286,9097,13683,14774,14512,0
21351,7200,8000,10010,7500,7266,6218,0
21352,4916,8011,10800,5411,0,4959,0
21353,5000,5000,5000,5000,5000,5000,0
21354,2500,2500,3000,2000,2000,2500,0
21355,0,0,0,0,3000,0,1
21356,1822,2401,2581,1238,1816,3746,0
21357,1474,1352,3722,2500,3292,663,0
21358,1974,2442,1669,330,1342,330,0
21359,6911,6500,4270,2518,2994,0,0
21360,3567,2667,2321,2391,2316,2466,0
21361,0,0,0,1715,0,0,0
21362,1724,2000,1300,1000,1000,792,0
21363,0,0,0,1500,1000,1000,0
21364,4000,3371,2089,3008,1300,1500,0
21365,1351,1378,1389,855,885,1132,0
21366,1200,1200,1600,1500,1700,1000,0
21367,3460,4000,3501,2690,3000,2603,0
21368,9441,7821,7361,2227,2046,1892,0
21369,1306,3264,0,846,856,804,0
21370,1775,2070,1232,625,585,560,0
21371,560,10600,0,9510,0,4600,1
21372,390,0,390,1080,0,390,0
21373,0,0,19990,390,930,0,0
21374,5014,4500,4000,4052,3007,4013,0
21375,0,1908,764,0,0,0,0
21376,20011,19500,19019,18003,20000,22000,0
21377,0,3100,0,700,600,2000,1
21378,890,1649,2121,0,51110,1053,0
21379,0,5359,555,1096,1349,2358,0
21380,1261,390,780,0,0,780,0
21381,1804,2045,1314,1268,0,2436,1
21382,22000,23000,21300,20000,17500,17000,0
21383,1027,1000,1000,1497,1887,2277,0
21384,3885,3128,9008,1323,12008,214,0
21385,3000,5000,5000,5000,5000,5000,0
21386,42908,2400,1900,2600,0,2700,0
21387,2729,3692,2846,7540,0,0,0
21388,0,2500,2500,3000,4500,3000,0
21389,5823,0,0,3833,9,0,0
21390,1962,6591,1026,50000,0,3000,0
21391,9000,9000,0,7033,7348,10000,0
21392,3789,5860,2282,8042,3640,4850,0
21393,0,2400,2201,1100,1000,0,1
21394,0,0,0,0,0,0,1
21395,2000,1703,1406,721,645,658,0
21396,0,0,11940,17693,2402,0,0
21397,11360,13469,9327,1368,1538,15605,0
21398,11000,11800,11500,10000,11000,9000,0
21399,3011,7545,502,2205,5,1799,1
21400,3371,2636,1883,1584,1604,2008,0
21401,750,0,375,750,0,420,0
21402,0,7898,3300,3300,0,3149,1
21403,4500,0,0,0,239,3363,1
21404,6044,0,2975,2505,2590,2610,0
21405,1779,3345,0,0,0,0,0
21406,2000,2000,1278,760,631,786,0
21407,2000,2000,3000,2000,2000,2000,1
21408,1378,2781,3067,35,780,3308,0
21409,1778,2000,1748,1500,2600,1000,0
21410,0,849,1120,327,531,188,0
21411,2000,1500,1000,0,5000,2000,0
21412,6751,6803,1821,1800,1866,1896,0
21413,90402,100028,20000,26000,7000,6654,0
21414,3000,3038,3057,3000,3000,3500,0
21415,316,541,4188,3473,7653,2280,0
21416,390,0,780,0,0,0,0
21417,1500,1500,2989,0,500,500,0
21418,6450,7000,5000,2000,2000,2000,0
21419,0,3300,0,2400,1200,1300,1
21420,2670,2690,3041,3790,2000,2000,0
21421,2000,3000,3000,1500,0,1000,1
21422,4315,6000,4000,3000,2500,3000,0
21423,8195,11755,10617,15189,11495,18506,0
21424,3090,10709,22154,1000,2000,700,0
21425,1011,11000,1220,21528,780,17,0
21426,0,4690,0,150,193,3403,1
21427,5100,4500,4400,4500,4700,6400,0
21428,2000,2000,5000,5000,0,2000,1
21429,2000,4000,0,1200,2000,1300,0
21430,9458,1260,0,1121,6000,3000,0
21431,1726,2235,2605,0,380,1488,0
21432,416,832,28940,832,0,416,0
21433,39270,603,2288,1380,2028,390,0
21434,4000,4030,4600,4200,5000,5000,0
21435,2000,1132,3000,1000,3782,3000,0
21436,0,4183,1600,1280,1310,1432,1
21437,3000,1108,1000,91,26,0,0
21438,14000,14000,12000,12000,12000,12000,1
21439,4000,4500,5000,2000,1700,2300,0
21440,14245,14061,11028,8813,7900,8100,1
21441,4000,12841,1000,1000,178,4000,0
21442,2800,6000,1200,1300,1200,0,0
21443,3900,3300,3906,3000,3100,3120,0
21444,2000,3000,2000,2000,25921,1400,0
21445,2500,2900,2000,2000,2000,2000,0
21446,9596,7700,4402,3300,3100,4000,0
21447,1516,500,0,0,1500,0,0
21448,344,0,0,0,0,250,0
21449,612,87426,130007,3018,15000,51663,0
21450,2000,2200,1800,2000,1800,2000,1
21451,1378,1533,1000,255,0,0,0
21452,3230,3011,1964,1883,1538,1911,0
21453,1282,1625,1209,1000,570,411,0
21454,152,1868,2587,8441,14761,3418,0
21455,3000,2000,3000,3000,3000,1000,0
21456,0,3100,5000,11000,1000,1000,0
21457,7000,10000,10000,10000,7300,8000,1
21458,2009,2626,3000,23320,1000,1000,1
21459,4500,5000,5000,5000,4700,5000,1
21460,4885,906,46789,10,30824,6269,0
21461,3500,2500,2150,1000,2000,119943,0
21462,1394,1790,1229,519,687,557,0
21463,3500,0,2500,0,900,1000,1
21464,4500,4630,4857,4251,4485,4493,1
21465,6005,1525,2590,390,390,390,1
21466,10000,10065,10000,20000,10000,20000,0
21467,0,0,0,0,0,0,1
21468,6722,6500,6020,4056,4000,4500,0
21469,13313,13705,15454,144206,9000,10000,0
21470,0,0,295,5,0,0,0
21471,0,3213,1331,1000,1000,1100,1
21472,3006,10017,2018,1022,2322,23023,0
21473,10584,30232,3018,1335,30000,10000,0
21474,0,0,536,326,652,0,0
21475,928,3602,5495,10109,5700,3502,0
21476,1335,10000,3316,3316,3316,3316,0
21477,2000,1000,2234,0,0,0,0
21478,2300,1900,1500,1194,1000,1000,0
21479,4813,6597,5000,4431,8500,8032,0
21480,3922,8621,970,1000,1917,454,0
21481,600,0,2000,0,0,0,1
21482,3168,372,20231,916,30979,1984,0
21483,3000,5015,5007,20205,3000,1181,0
21484,645,2550,349,1148,785,175,0
21485,1773,2246,2000,3000,1725,6120,0
21486,0,1500,1600,1646,678,1000,1
21487,4000,0,3000,3000,4000,2043,0
21488,592,3791,2340,5920,5400,0,0
21489,2000,2000,2000,2000,4000,0,0
21490,1094,665,582,472,746,633,0
21491,1500,3000,3000,1000,2000,2000,0
21492,5000,3850,3248,13736,14256,220371,0
