ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
18244,1,-1,-1,-1,-1,-1
18245,0,0,0,0,0,0
18246,1,2,0,0,0,0
18247,0,0,0,0,0,0
18248,0,0,0,0,0,0
18249,2,0,0,0,0,0
18250,2,2,0,0,0,0
18251,0,0,0,0,0,0
18252,0,0,3,2,0,0
18253,-1,-1,-1,-1,-1,-1
18254,0,0,0,0,0,0
18255,0,0,0,0,0,0
18256,4,3,2,2,2,2
18257,-1,2,-1,-1,-1,0
18258,1,-2,-2,-2,-1,-1
18259,3,4,3,2,2,4
18260,-2,-2,-2,-2,-2,-2
18261,0,0,0,-1,0,0
18262,-2,-1,2,-1,0,0
18263,-1,0,0,0,0,0
18264,0,0,0,0,0,0
18265,0,0,0,0,0,0
18266,1,-1,-1,-2,-2,-1
18267,0,0,0,0,0,0
18268,1,-1,-1,0,-1,-1
18269,-1,-1,-1,-1,-1,-1
18270,0,0,0,0,2,0
18271,3,2,0,0,0,2
18272,-1,-1,2,-1,-1,0
18273,0,0,0,2,0,0
18274,0,-1,-1,-1,0,0
18275,0,0,0,0,0,0
18276,0,0,0,0,0,2
18277,2,2,2,2,2,2
18278,2,2,2,2,2,2
18279,0,0,0,0,0,0
18280,1,2,0,0,0,0
18281,0,0,0,0,0,2
18282,0,0,-1,0,0,0
18283,0,0,0,0,0,0
18284,0,0,0,2,2,0
18285,0,0,0,0,0,0
18286,-1,-1,-1,-1,0,0
18287,0,0,0,0,0,0
18288,-1,-1,-1,-1,-1,-1
18289,-2,-2,-2,-2,-2,-2
18290,0,0,0,0,2,0
18291,-1,2,-1,-1,-1,-1
18292,-1,-1,2,-1,-1,-1
18293,-2,-2,-2,-2,-2,-2
18294,0,-1,-1,-1,0,0
18295,-2,-2,-2,-2,-2,-2
18296,1,2,0,0,0,0
18297,0,0,0,0,0,0
18298,1,-2,-2,-1,-1,-1
18299,0,0,0,0,0,0
18300,0,0,0,0,0,0
18301,1,-2,-2,-2,-2,-2
18302,2,0,0,-1,-1,-1
18303,0,-1,-1,-1,-2,-2
18304,0,0,0,0,0,0
18305,0,0,0,0,0,0
18306,-1,-1,-1,2,0,-1
18307,0,0,0,0,0,0
18308,-1,-1,-1,-1,-1,-1
18309,-1,-1,-1,-1,-2,-2
18310,-2,-2,-2,-2,-2,-2
18311,-1,-1,-1,-1,-1,-1
18312,0,0,0,0,0,0
18313,0,0,0,0,0,0
18314,2,2,2,2,2,0
18315,-2,-2,-2,-2,-2,-2
18316,0,0,0,0,0,0
18317,0,0,0,0,0,2
18318,1,-1,-1,-1,0,0
18319,0,0,0,0,0,0
18320,0,0,0,0,0,0
18321,-1,-1,-1,-1,-1,-1
18322,0,0,0,0,0,0
18323,-2,-2,-2,-2,-2,-2
18324,0,0,0,0,0,0
18325,1,-2,-2,-2,-2,-2
18326,0,-1,0,0,0,0
18327,0,-1,-1,2,0,0
18328,1,-1,-1,-1,-1,0
18329,0,0,0,0,0,0
18330,0,0,0,0,0,0
18331,0,0,0,0,2,0
18332,0,0,0,0,0,0
18333,0,0,0,0,0,0
18334,0,0,0,0,0,0
18335,2,2,0,0,0,3
18336,0,0,0,2,0,-1
18337,0,0,0,0,0,0
18338,0,0,0,0,0,0
18339,0,0,0,0,0,0
18340,0,0,0,0,0,0
18341,-1,0,0,0,2,0
18342,1,2,2,0,0,0
18343,0,0,0,0,0,-1
18344,0,0,-1,-1,-1,0
18345,0,-1,-1,0,-1,-1
18346,1,2,0,0,0,3
18347,1,2,0,0,0,0
18348,0,0,0,0,0,0
18349,-1,-1,-1,-1,0,0
18350,0,-1,2,-1,-1,-2
18351,2,4,3,2,0,0
18352,-2,-2,-2,-2,-2,-2
18353,0,0,0,0,0,0
18354,-1,-1,-2,-2,-2,-2
18355,-2,-2,-2,-2,-2,-2
18356,0,0,0,-1,-1,-1
18357,0,0,2,2,2,2
18358,1,2,2,0,0,0
18359,1,2,0,0,0,0
18360,1,2,-1,0,0,0
18361,0,-1,-1,0,-1,0
18362,-1,-1,-1,-1,-2,-2
18363,0,0,0,0,0,0
18364,0,0,0,0,0,0
18365,-1,-1,-1,-1,0,-1
18366,-1,-1,-1,-1,-1,-1
18367,0,0,0,0,-1,-1
18368,0,0,0,2,2,2
18369,0,0,2,2,2,2
18370,2,2,2,0,0,2
18371,-2,-1,0,0,0,0
18372,0,0,0,0,0,-1
18373,1,-1,-1,2,0,-1
18374,0,0,0,0,-1,-1
18375,2,2,2,2,2,2
18376,0,0,0,0,0,0
18377,0,0,0,0,0,0
18378,0,-1,-1,-1,-1,0
18379,0,0,0,0,0,0
18380,2,0,0,0,0,0
18381,2,2,2,2,0,0
18382,2,-1,-1,2,0,0
18383,2,2,2,0,0,0
18384,0,0,0,0,0,2
18385,0,0,0,0,0,0
18386,-2,-2,-2,-2,-2,-2
18387,0,0,0,0,0,0
18388,0,0,0,0,0,0
18389,0,0,0,0,0,0
18390,1,-2,-2,-2,-1,-1
18391,0,0,0,0,0,0
18392,-1,-1,-1,-1,-1,0
18393,2,2,2,2,0,0
18394,0,0,0,0,0,0
18395,0,0,-1,2,0,0
18396,-2,2,2,2,2,0
18397,0,0,0,0,0,0
18398,0,0,0,0,0,0
18399,-1,0,0,0,0,0
18400,0,0,0,0,0,0
18401,0,0,0,0,0,0
18402,0,0,0,2,0,0
18403,0,-1,0,0,0,0
18404,0,0,-2,-2,-2,-2
18405,0,0,0,0,0,0
18406,-1,0,0,0,0,0
18407,0,0,0,0,0,0
18408,0,0,0,0,0,0
18409,2,0,0,0,0,-2
18410,-1,-1,-2,-2,-2,-2
18411,0,0,0,0,0,0
18412,0,0,0,0,0,0
18413,0,0,0,0,0,0
18414,0,0,2,0,0,-1
18415,0,0,0,0,0,0
18416,0,0,0,0,0,0
18417,1,1,-1,0,0,0
18418,0,0,0,0,0,0
18419,2,2,2,2,2,0
18420,2,0,0,0,0,0
18421,1,-1,0,0,0,-2
18422,2,0,0,0,0,0
18423,0,0,0,0,0,-1
18424,0,-1,-1,0,0,-1
18425,2,3,2,2,0,0
18426,-1,-1,-1,-1,-1,-1
18427,0,0,0,0,0,2
18428,0,0,0,0,0,2
18429,2,0,0,0,0,2
18430,0,0,0,0,0,0
18431,0,0,0,0,0,0
18432,2,3,2,2,0,0
18433,-1,-1,-2,-2,-2,-2
18434,-1,-1,-1,0,0,0
18435,0,0,0,0,0,0
18436,0,0,0,0,0,-2
18437,1,2,2,2,2,2
18438,0,0,0,0,-1,-1
18439,0,0,0,0,0,0
18440,0,0,0,-2,-2,-2
18441,0,0,0,0,0,0
18442,0,0,0,0,2,2
18443,2,3,2,0,0,0
18444,1,2,2,2,2,2
18445,0,0,0,0,0,0
18446,0,0,0,0,0,0
18447,0,0,0,0,0,0
18448,1,-2,-2,-2,-2,-2
18449,1,2,0,0,0,0
18450,1,2,2,2,0,-1
18451,0,0,0,0,0,0
18452,0,0,0,0,0,0
18453,-2,-2,-2,-2,-2,-2
18454,2,2,2,0,0,0
18455,0,0,0,0,0,0
18456,-1,-1,-1,-1,0,0
18457,-1,-1,-1,-1,-1,-2
18458,-2,-2,-2,-2,-2,-2
18459,0,0,2,0,0,0
18460,0,0,0,0,0,0
18461,0,0,0,0,0,0
18462,0,0,0,2,0,0
18463,0,0,0,0,0,0
18464,-1,-1,-2,-2,-1,-1
18465,0,0,0,0,0,0
18466,-1,-1,-1,-1,-1,-1
18467,2,0,0,2,0,0
18468,-1,-1,-1,-1,-1,-1
18469,0,0,0,0,-2,-2
18470,0,0,0,0,0,0
18471,1,-1,-1,-1,-1,-1
18472,-1,-1,0,0,0,0
18473,0,0,0,0,0,0
18474,-1,-1,-1,-1,-1,-1
18475,0,0,0,0,0,0
18476,0,0,0,0,0,0
18477,-1,-1,0,0,0,0
18478,0,0,2,2,2,2
18479,1,2,0,0,0,0
18480,0,-1,0,0,0,0
18481,0,0,0,0,0,-2
18482,0,0,0,0,0,0
18483,0,0,0,0,0,0
18484,0,0,-2,-2,-2,-2
18485,0,0,0,2,2,2
18486,0,0,0,0,0,-2
18487,-1,-1,-2,-2,-2,-2
18488,0,0,0,0,0,0
18489,2,0,0,0,-1,-1
18490,0,0,0,0,-1,-1
18491,0,0,0,0,0,0
18492,-1,2,-1,0,0,0
18493,-2,-2,-2,-2,-2,-2
18494,1,-1,0,0,0,0
18495,0,0,0,0,2,0
18496,0,0,0,0,0,0
18497,0,0,0,0,0,0
18498,0,0,0,0,0,0
18499,0,0,0,0,0,0
18500,0,0,0,0,0,0
18501,0,0,0,0,0,0
18502,0,0,0,0,0,0
18503,0,0,0,0,0,-2
18504,0,0,0,0,0,0
18505,0,0,0,0,0,0
18506,0,0,0,0,0,0
18507,0,0,2,0,0,0
18508,0,0,0,2,0,0
18509,-1,-1,-2,-2,-2,-2
18510,0,0,0,0,0,0
18511,0,0,0,0,0,0
18512,0,0,3,2,0,0
18513,2,2,0,0,0,0
18514,2,2,2,0,0,0
18515,2,0,0,0,0,3
18516,0,0,0,0,0,0
18517,-2,-2,-1,0,0,0
18518,2,2,2,2,2,2
18519,0,0,0,0,0,0
18520,0,0,0,0,0,0
18521,0,-1,-1,0,0,0
18522,-1,-1,-1,-1,-1,-1
18523,0,0,0,0,0,0
18524,0,0,0,0,-1,0
18525,0,0,0,2,0,0
18526,0,0,0,0,0,0
18527,0,0,2,0,0,0
18528,0,0,0,0,0,0
18529,1,-2,-2,-2,-2,-2
18530,-1,-1,-1,-1,-1,-1
18531,-1,-1,-1,-1,-1,-1
18532,2,2,-2,-1,-1,-1
18533,-2,-2,-2,-2,-2,-2
18534,0,0,0,-1,0,0
18535,0,0,0,0,0,0
18536,2,2,2,0,0,0
18537,0,0,0,0,0,0
18538,0,0,-1,0,0,0
18539,2,2,2,2,0,0
18540,0,0,0,0,0,0
18541,0,0,0,0,0,0
18542,0,0,0,0,-1,-1
18543,-2,-2,-2,-1,-1,-1
18544,0,0,-1,0,-1,-1
18545,-1,-1,-1,-1,0,0
18546,0,0,0,0,0,0
18547,-1,-1,-1,-1,-1,-1
18548,-1,-1,-1,-2,-2,-1
18549,-1,-1,-1,-1,0,-1
18550,-2,-2,-2,-2,-2,-2
18551,0,0,-1,0,-1,0
18552,-2,-2,-2,-2,-2,-2
18553,0,0,2,0,0,0
18554,1,2,0,0,0,0
18555,0,0,0,0,0,-2
18556,-2,-2,-2,-2,-2,-2
18557,0,0,2,0,0,0
18558,0,0,0,0,0,0
18559,0,0,0,0,0,0
18560,-1,-1,-1,-1,-1,-1
18561,0,0,0,0,0,0
18562,0,0,0,0,0,0
18563,0,0,0,0,0,0
18564,-1,0,0,0,0,0
18565,-2,-2,-2,-2,-2,-2
18566,0,0,0,0,0,0
18567,-2,-2,-2,-2,-2,-2
18568,1,-1,-1,-1,-1,0
18569,0,0,-1,-1,-2,-2
18570,0,0,-1,-1,-1,-2
18571,-1,-1,-1,-1,-1,-1
18572,-1,0,-1,0,0,0
18573,-2,-2,-1,0,0,0
18574,0,-1,-1,-2,-2,-2
18575,0,0,0,0,0,2
18576,0,0,2,2,0,0
18577,-1,-1,-1,-1,0,0
18578,0,0,0,0,-1,-1
18579,1,2,0,0,2,0
18580,1,2,2,2,0,0
18581,-2,-2,-2,-2,-2,-2
18582,1,-1,2,2,-1,-1
18583,0,0,0,0,0,0
18584,0,0,0,0,0,0
18585,0,0,0,0,0,0
18586,-2,-2,-2,-2,-2,-2
18587,0,0,0,0,0,0
18588,-1,-1,-1,-1,-1,-1
18589,0,0,0,0,0,0
18590,0,0,-1,-1,-1,-1
18591,1,2,0,0,0,0
18592,0,0,-2,-2,-2,-2
18593,1,-1,-1,-1,-2,-1
18594,0,0,0,0,0,0
18595,-1,-1,-1,-1,-1,-2
18596,-1,-1,-1,-1,-1,-1
18597,-1,-1,-1,-1,-1,-1
18598,0,0,0,0,0,0
18599,0,0,0,0,0,0
18600,-1,-1,-1,-1,-1,-1
18601,0,0,0,0,-2,-2
18602,0,0,0,0,0,0
18603,0,0,0,0,0,0
18604,-1,-1,-1,-1,-1,-1
18605,0,0,0,0,0,0
18606,0,0,2,0,0,0
18607,0,0,0,0,0,0
18608,0,0,0,0,0,0
18609,3,2,2,2,2,2
18610,-1,0,0,0,0,0
18611,0,0,0,0,0,0
18612,0,0,0,0,0,0
18613,1,-2,-2,-2,-1,0
18614,2,0,0,0,0,0
18615,0,0,0,2,0,0
18616,0,0,0,0,0,0
18617,0,0,0,0,0,0
18618,2,0,0,2,0,0
18619,0,0,0,0,0,0
18620,-2,-2,-2,-2,-2,-2
18621,1,-2,-1,-1,-2,-2
18622,2,2,2,2,2,2
18623,0,0,0,0,-2,-2
18624,0,0,0,0,0,0
18625,1,2,2,2,2,2
18626,-1,-1,-1,-1,-2,-1
18627,-1,-1,2,0,0,2
18628,1,4,3,2,2,2
18629,0,0,0,0,0,0
18630,0,0,-2,-1,-1,0
18631,-1,-1,-1,-1,-1,0
18632,0,0,0,0,0,0
18633,-2,-2,-2,-2,-2,-2
18634,-1,2,-1,-1,0,-1
18635,0,0,0,0,0,0
18636,0,0,0,0,0,0
18637,0,0,0,0,0,0
18638,-1,-1,2,-1,-1,-2
18639,0,0,2,2,2,4
18640,0,0,0,0,0,0
18641,0,0,0,0,-2,-2
18642,0,0,0,2,0,0
18643,-1,-1,-1,2,2,2
18644,1,-1,-1,-2,-2,-1
18645,0,0,0,2,0,0
18646,0,0,0,0,0,0
18647,0,0,0,0,0,0
18648,-2,-2,-2,-2,-2,-2
18649,-1,0,-1,-1,0,0
18650,-2,-2,-2,-2,-2,-2
18651,0,0,0,0,0,0
18652,-1,-1,-1,-1,0,0
18653,0,0,0,0,0,0
18654,0,0,0,2,0,0
18655,1,2,2,2,2,2
18656,1,2,2,2,2,2
18657,1,2,2,2,2,0
18658,2,2,3,2,2,2
18659,0,0,2,0,0,0
18660,0,0,0,2,0,0
18661,-2,-2,-2,-2,-2,-2
18662,0,0,0,-1,0,0
18663,0,0,0,0,0,0
18664,0,0,0,0,0,0
18665,0,0,0,0,0,0
18666,-1,-1,-2,-2,-2,-2
18667,0,0,0,0,0,0
18668,0,0,0,0,0,0
18669,-1,-1,-1,-1,-1,0
18670,0,0,0,0,0,0
18671,-2,-2,-2,-2,-2,-2
18672,-1,-1,-1,-1,-1,-1
18673,0,0,0,0,0,0
18674,0,0,-1,-1,-1,-2
18675,-1,-1,-1,-1,-1,-1
18676,-1,0,0,0,0,0
18677,0,0,0,0,0,0
18678,-2,-2,-2,-2,-2,-2
18679,1,2,2,2,0,0
18680,-1,-1,-1,-2,-1,-1
18681,-1,-1,-2,-2,-2,-2
18682,0,0,0,0,0,0
18683,1,-2,-2,-2,-1,0
18684,0,0,0,2,0,0
18685,0,0,0,0,0,0
18686,1,2,2,0,0,0
18687,2,2,2,2,2,2
18688,-2,2,0,-1,-1,-1
18689,0,0,0,0,0,0
18690,1,-1,-1,-1,-1,-2
18691,2,2,-2,-2,-2,-2
18692,-1,2,2,-2,-1,-1
18693,0,0,0,0,0,2
18694,2,2,2,2,2,0
18695,-2,-2,-2,-2,-2,-2
18696,-1,-1,-1,-1,-1,-1
18697,-2,-2,-2,-2,-2,-2
18698,1,-2,-2,-2,-2,-2
18699,0,0,0,0,0,0
18700,0,0,2,2,2,0
18701,0,0,0,0,0,3
18702,0,0,0,-1,0,0
18703,0,0,2,2,2,2
18704,0,0,0,0,0,0
18705,2,0,0,0,0,0
18706,2,2,0,0,2,2
18707,1,2,0,0,0,0
18708,0,0,0,-2,-2,-2
18709,0,0,0,0,0,0
18710,0,0,0,2,0,0
18711,0,0,0,0,0,0
18712,0,0,0,0,0,0
18713,0,0,0,0,0,0
18714,0,0,-1,0,0,0
18715,0,0,0,0,0,0
18716,-2,-2,-2,-2,-2,-2
18717,-1,0,0,0,0,0
18718,2,2,0,0,2,2
18719,2,2,2,0,0,0
18720,2,2,0,0,2,0
18721,-1,-1,-1,0,0,-2
18722,0,0,0,0,0,0
18723,0,0,0,0,-1,0
18724,-1,-1,0,0,0,0
18725,2,2,2,2,2,2
18726,-1,-1,-1,-1,-2,-2
18727,0,0,0,0,0,-1
18728,0,0,0,0,0,0
18729,0,0,0,0,0,0
18730,0,0,0,0,0,0
18731,1,2,2,0,0,0
18732,-1,0,0,0,0,0
18733,0,0,0,0,0,-2
18734,0,0,0,2,2,2
18735,1,2,2,2,2,2
18736,1,2,0,0,0,0
18737,0,0,0,-1,-1,-1
18738,-1,2,-1,0,0,0
18739,-2,-2,-2,-2,-2,-2
18740,-1,-1,-1,-1,-1,-2
18741,0,0,-2,-2,-1,0
18742,0,0,0,0,0,0
18743,0,0,0,0,0,-2
18744,0,0,0,0,0,0
18745,0,0,0,0,0,0
18746,0,0,0,0,0,0
18747,1,2,2,2,2,0
18748,2,2,2,2,2,2
18749,0,0,0,0,0,0
18750,0,0,0,0,0,0
18751,0,0,0,0,0,0
18752,-1,-1,-1,-2,-2,-1
18753,0,0,0,0,0,0
18754,0,0,0,0,-1,-1
18755,-2,-1,-1,0,0,0
18756,0,0,2,-1,0,0
18757,1,2,2,2,2,0
18758,-1,2,-1,0,0,-2
18759,2,0,0,0,0,2
18760,-1,-1,2,-1,-1,-1
18761,0,0,0,0,0,0
18762,0,0,0,-2,-2,-2
18763,-1,-1,-1,-1,-1,0
18764,0,0,0,0,0,0
18765,-1,-1,-1,-1,-1,-1
18766,1,-2,-1,2,-1,-1
18767,0,0,0,-1,-1,-2
18768,0,0,0,0,0,-2
18769,0,0,0,0,-1,0
18770,-1,2,0,0,0,0
18771,-1,-1,-1,-1,-1,-2
18772,0,0,0,0,0,0
18773,2,2,2,2,0,0
18774,0,0,0,0,0,0
18775,0,0,0,0,0,0
18776,0,0,0,0,0,0
18777,1,-2,-2,-2,-2,-2
18778,-1,-1,-1,-1,-1,-2
18779,-1,-1,-1,-1,0,-1
18780,-1,-1,-2,-2,-2,-2
18781,1,2,2,2,-1,-1
18782,-1,-1,-2,-1,-1,-1
18783,0,0,0,0,0,0
18784,-1,-1,0,0,0,-1
18785,0,0,0,0,0,0
18786,-1,-1,-1,-1,-1,-1
18787,0,0,0,0,0,0
18788,0,0,0,0,0,0
18789,0,0,0,-1,-1,-2
18790,0,0,0,0,0,0
18791,2,0,0,0,0,0
18792,0,0,0,0,0,0
18793,1,2,0,0,0,0
18794,0,0,0,0,0,0
18795,-2,-2,-1,2,2,-2
18796,-2,-2,-2,-2,-2,-2
18797,0,0,0,0,0,0
18798,0,0,0,0,0,0
18799,1,-2,-1,2,-1,-1
18800,-1,-1,-1,-1,-1,-1
18801,0,0,0,0,0,0
18802,0,0,0,0,0,0
18803,0,0,0,0,0,0
18804,0,0,0,0,0,0
18805,0,0,-1,-1,-1,0
18806,1,-2,-2,-2,-1,-1
18807,0,0,0,0,0,0
18808,0,0,0,0,0,0
18809,0,0,0,0,0,0
18810,-1,2,-1,-1,-1,-1
18811,1,-1,-1,-1,-1,-1
18812,-1,-1,-1,-1,-1,-1
18813,0,0,0,0,0,0
18814,0,0,0,0,0,0
18815,0,0,0,0,0,2
18816,0,0,0,0,-1,0
18817,1,-1,0,0,0,0
18818,0,0,0,0,0,0
18819,1,-2,-2,-2,-1,-1
18820,0,0,0,0,-1,-1
18821,2,0,0,0,0,0
18822,-1,-1,-1,-1,-2,-2
18823,-2,-1,0,0,0,0
18824,0,0,0,0,0,0
18825,2,0,0,0,2,0
18826,1,2,2,3,2,2
18827,0,0,0,0,0,0
18828,0,0,0,0,0,0
18829,-1,0,0,0,0,0
18830,0,0,0,0,0,0
18831,0,0,-1,-1,-1,-1
18832,0,0,0,0,0,0
18833,0,0,0,0,0,0
18834,-1,-1,-2,-1,-1,-2
18835,0,0,0,0,0,0
18836,2,0,0,2,0,0
18837,0,0,0,0,0,0
18838,0,0,2,0,0,0
18839,-1,-1,-1,-1,-2,-1
18840,2,2,2,2,0,0
18841,1,-2,-2,-2,-2,-2
18842,0,0,0,0,0,0
18843,-2,-2,-2,-2,-2,-2
18844,0,0,0,0,0,0
18845,0,0,0,0,0,2
18846,0,0,0,0,0,0
18847,0,0,0,0,0,0
18848,1,-2,-2,-2,-2,-2
18849,0,0,0,0,0,0
18850,-1,-1,-1,-1,0,-1
18851,1,5,4,3,2,2
18852,0,0,0,0,0,0
18853,0,0,0,2,0,0
18854,0,0,0,0,0,0
18855,0,0,0,0,0,0
18856,0,0,0,0,0,0
18857,-1,-1,2,0,0,0
18858,0,0,0,0,0,0
18859,0,0,0,0,0,0
18860,0,0,0,0,0,-2
18861,0,0,2,0,0,0
18862,1,-1,-1,-1,0,0
18863,0,0,0,0,0,0
18864,2,0,0,0,0,-2
18865,2,2,-2,-2,-2,-2
18866,0,0,0,0,0,0
18867,8,7,6,5,4,3
18868,1,2,2,0,0,0
18869,-1,2,2,2,0,0
18870,0,0,0,0,0,0
18871,0,0,-1,0,0,0
18872,1,-1,-1,-1,-1,-1
18873,0,0,0,0,0,0
18874,1,2,2,0,0,0
18875,-2,-2,-2,-2,-2,-2
18876,-1,-1,-1,-1,-1,-1
18877,0,0,0,0,0,0
18878,0,0,0,0,0,0
18879,1,-2,-2,-2,-2,-2
18880,-2,-2,-1,-1,0,0
18881,0,0,0,0,0,0
18882,-1,-1,-1,-1,-1,-1
18883,1,-2,-2,-2,-2,-2
18884,0,0,0,0,0,0
18885,0,0,0,0,0,0
18886,0,0,0,0,0,0
18887,-2,-2,-2,-2,-2,-2
18888,0,0,0,0,0,-2
18889,0,0,0,0,0,0
18890,1,2,0,0,0,0
18891,-1,0,0,0,0,0
18892,1,2,2,2,2,2
18893,-2,-2,-2,-2,-2,-2
18894,0,0,0,2,0,0
18895,-1,-1,-2,-2,-2,-2
18896,-1,-1,-1,-1,-1,-1
18897,0,0,0,-1,0,-1
18898,0,0,-1,0,0,0
18899,1,2,2,2,0,0
18900,0,0,0,2,0,0
18901,0,0,0,0,0,0
18902,-1,-1,-1,2,-1,-1
18903,-1,-1,-1,-1,-1,-1
18904,-1,-1,-1,-1,0,0
18905,-2,-2,-2,-2,-2,-2
18906,0,0,0,-1,-1,-1
18907,0,0,0,-1,-1,-2
18908,-1,-1,-1,-1,-1,-1
18909,-1,-1,-1,-1,-1,-1
18910,3,2,2,4,4,3
18911,0,0,0,0,0,0
18912,-1,-1,-1,-1,-1,0
18913,1,3,3,2,2,2
18914,1,2,0,0,0,0
18915,1,-2,-1,-1,-1,0
18916,0,-1,0,-1,-1,0
18917,2,0,0,0,0,0
18918,2,2,2,2,2,2
18919,2,0,0,0,0,0
18920,0,0,-2,-2,-2,-1
18921,0,0,0,0,0,0
18922,0,0,0,-2,-2,-2
18923,0,0,0,0,0,0
18924,0,0,0,0,0,0
18925,2,2,2,2,2,2
18926,0,0,0,0,0,0
18927,2,0,0,0,0,0
18928,2,2,2,0,0,0
18929,-2,-2,-2,-2,-2,-2
18930,-1,-1,-1,-1,-1,-1
18931,0,0,-2,-1,0,0
18932,1,-2,-2,-1,-1,-1
18933,0,0,0,0,0,0
18934,1,2,2,0,0,0
18935,0,0,0,2,0,0
18936,1,2,2,2,2,2
18937,-1,-1,0,0,0,0
18938,0,0,0,2,2,2
18939,0,0,0,0,0,0
18940,1,-1,-1,-1,-1,0
18941,0,0,0,0,0,0
18942,-1,-1,-2,-2,-2,-2
18943,0,0,0,0,0,0
18944,0,0,0,2,0,0
18945,-1,-1,-2,-1,0,0
18946,1,2,0,0,0,0
18947,1,2,0,0,0,0
18948,-1,-1,2,-1,0,0
18949,0,0,0,0,0,0
18950,1,2,0,0,0,0
18951,2,3,2,2,2,0
18952,0,0,0,0,0,0
18953,0,0,-1,-1,-1,-1
18954,0,0,0,0,0,0
18955,0,0,0,0,0,0
18956,-1,-1,-1,-1,-1,-1
18957,2,2,2,2,2,2
18958,0,0,0,0,-1,0
18959,-1,-1,-1,-1,-1,2
18960,-2,-2,-2,-2,-2,-1
18961,1,2,2,2,2,2
18962,0,0,0,0,0,0
18963,-1,-1,-1,2,0,-1
18964,0,0,0,0,0,0
18965,-2,-2,-1,0,0,0
18966,0,0,0,0,2,0
18967,0,0,-2,-2,-2,-1
18968,0,0,0,0,0,0
18969,0,0,0,0,0,0
18970,-1,-1,-1,-1,-1,0
18971,0,-1,0,0,-1,0
18972,3,2,0,0,2,0
18973,0,0,0,0,0,0
18974,0,0,0,0,0,0
18975,0,0,0,0,0,0
18976,0,0,0,0,-1,-1
18977,0,0,0,0,0,0
18978,0,0,0,0,0,0
18979,-1,-1,2,-1,0,-1
18980,-2,-2,-2,-2,-2,-2
18981,0,0,0,0,0,0
18982,-2,-2,-2,-2,-2,-2
18983,0,0,0,0,0,0
18984,0,0,0,0,0,0
18985,0,0,0,0,0,0
18986,0,0,0,0,0,0
18987,0,0,2,2,0,0
18988,3,3,2,2,2,2
18989,0,0,0,0,0,0
18990,0,0,0,0,0,0
18991,2,2,3,2,0,0
18992,-2,-2,-2,-2,-2,-2
18993,0,0,0,0,0,0
18994,0,0,0,0,0,0
18995,0,0,0,0,0,0
18996,0,-1,2,-1,0,0
18997,0,0,0,0,0,2
18998,-1,-1,0,-1,-1,-1
18999,0,0,2,2,2,2
19000,-1,-1,-1,-1,-1,-1
19001,1,-2,-1,2,0,0
19002,-2,-2,-2,-2,-2,-2
19003,0,0,0,0,0,0
19004,0,0,-1,-1,-1,-1
19005,0,0,0,0,0,0
19006,-2,-2,-2,-2,-2,-2
19007,-2,-2,-2,-2,-2,-2
19008,0,0,0,0,0,-1
19009,0,0,0,0,0,0
19010,0,0,0,0,0,0
19011,2,0,0,-1,-1,-2
19012,-1,-1,-1,-1,-1,0
19013,-2,-2,-2,-2,-2,-2
19014,0,0,0,0,0,0
19015,-2,-2,-2,-2,-2,-2
19016,0,0,0,0,0,0
19017,0,0,0,0,0,0
19018,-1,-1,-1,0,0,0
19019,-1,0,0,0,0,0
19020,0,0,0,0,0,0
19021,2,2,2,2,2,0
19022,-1,0,0,-1,-1,-1
19023,2,2,0,0,0,0
19024,0,0,-2,-2,-2,-2
19025,1,2,2,0,0,0
19026,0,0,0,0,0,0
19027,0,0,0,0,0,0
19028,0,0,0,0,0,0
19029,2,0,0,0,0,0
19030,0,0,0,0,0,2
19031,0,0,0,0,0,0
19032,1,2,2,2,2,2
19033,0,0,0,0,0,0
19034,0,0,-2,-2,-2,-2
19035,1,2,2,2,2,2
19036,0,0,0,0,0,0
19037,0,0,-2,-2,-2,-2
19038,0,0,0,0,0,0
19039,1,2,2,2,0,0
19040,0,0,0,0,0,0
19041,0,-1,0,0,0,0
19042,2,2,2,0,0,2
19043,0,0,-2,-2,-2,-2
19044,-2,-2,-2,-2,-1,-1
19045,0,0,0,0,0,0
19046,0,0,0,0,0,0
19047,0,0,0,0,0,0
19048,0,0,0,0,0,0
19049,3,4,4,4,4,3
19050,3,2,0,0,0,0
19051,-1,-1,0,0,0,0
19052,1,2,2,2,2,4
19053,0,0,0,0,0,0
19054,0,0,0,0,0,0
19055,2,2,2,2,2,2
19056,0,0,2,2,0,0
19057,1,2,0,0,0,0
19058,0,0,0,2,0,0
19059,2,0,0,0,2,0
19060,0,0,-1,-1,-1,-1
19061,0,0,0,0,0,0
19062,0,0,0,0,0,0
19063,0,0,0,0,0,0
19064,1,2,2,0,0,0
19065,2,2,0,0,0,2
19066,0,0,0,0,0,0
19067,0,0,0,0,0,0
19068,0,0,0,0,0,0
19069,2,2,2,2,2,2
19070,0,0,0,0,0,0
19071,0,0,0,0,0,0
19072,0,0,0,0,0,0
19073,0,0,-1,0,0,0
19074,0,0,0,0,0,0
19075,1,2,0,0,0,2
19076,0,0,0,0,0,0
19077,1,2,2,2,2,2
19078,0,0,0,0,0,0
19079,0,0,0,0,0,0
19080,0,0,0,0,0,0
19081,-2,-2,-2,-2,-2,-2
