ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
18892,171468,167214,180484,176111,184620,189518
18893,0,0,0,0,0,0
18894,24769,22546,21345,14852,18669,25175
18895,6731,0,0,0,0,0
18896,300,340,-120,420,460,460
18897,36533,33689,8108,19291,35882,18924
18898,108018,6500,6327,138485,140492,141006
18899,5930,5689,8414,8062,5052,2806
18900,89302,90745,96314,87862,79936,76971
18901,112938,113331,108567,110772,111946,111853
18902,1019,1672,836,836,836,1517
18903,7588,15557,18886,9476,5040,6070
18904,9626,11684,18144,57687,49519,53478
18905,99,0,0,0,0,0
18906,37085,23506,12191,13775,12377,34458
18907,24257,8723,6282,2440,0,0
18908,5850,4388,3638,7489,2684,9448
18909,742,742,742,742,742,316
18910,600,600,600,600,600,300
18911,48211,41670,42710,43399,44261,45188
18912,269,4160,3590,274,5274,8222
18913,45472,47923,46898,45849,48258,48341
18914,60188,58467,59760,60990,61960,65233
18915,0,146,1000,2525,1498,499
18916,17250,8560,4725,8933,11784,9927
18917,4114,5875,7612,8826,10113,11289
18918,155335,159438,163684,166163,168592,171923
18919,65809,55997,46392,36172,25767,16791
18920,2300,0,0,0,0,150
18921,62122,46576,43583,45569,46533,47653
18922,202248,205150,0,0,0,0
18923,20244,65072,61652,62788,57325,53415
18924,61470,63335,66278,68928,67963,67900
18925,26799,26002,27293,26551,30223,30592
18926,98822,95634,94933,96554,65905,1528
18927,272399,258413,256033,245772,243818,245235
18928,7052,9370,9078,10267,10350,10564
18929,4833,6370,2342,810,9743,1000
18930,326,326,326,326,326,326
18931,4908,0,0,51750,51295,53257
18932,4035,4195,0,2907,2400,945
18933,89863,16500,17493,17215,17248,17763
18934,32578,34742,33907,36032,38114,40332
18935,42050,51328,51053,43611,19785,20104
18936,61474,59121,63389,60919,57800,58698
18937,2568,52720,107861,112533,118699,41329
18938,43648,45919,50784,43238,30248,27447
18939,129002,130535,129888,133690,137720,140536
18940,-89,13894,24782,1927,8200,3867
18941,38616,40612,32801,14664,17092,18820
18942,12420,0,0,0,0,0
18943,216031,203735,181531,52119,48386,35425
18944,18660,27871,55277,38259,8266,13200
18945,214,-175,-175,3392,3567,0
18946,5627,5391,6442,7458,8177,111816
18947,146853,139756,136012,136466,136929,132179
18948,326,652,326,978,652,326
18949,76383,78200,79726,80890,81615,75661
18950,33181,32359,33849,34522,33501,32129
18951,8244,7966,9331,9729,9424,9621
18952,64471,65577,53264,51464,96184,49104
18953,82323,45756,9187,5408,12920,9656
18954,16178,12662,13367,14046,14425,14024
18955,51002,50974,50021,49353,30439,29890
18956,264,264,264,264,0,678
18957,115019,115647,121304,122331,125296,127788
18958,37719,30341,25981,24092,65840,56538
18959,8805,2186,0,290,707,161
18960,-792,-792,-792,-792,-792,69708
18961,63542,66567,67564,67443,65106,70258
18962,92683,84278,86977,89575,91382,93320
18963,1443,1443,4545,2886,1443,3743
18964,51401,47742,45529,42805,38017,39239
18965,392,396,47581,48070,47523,45834
18966,17154,18550,20245,22904,22238,23870
18967,470400,0,0,0,0,330982
18968,127786,60663,49181,34072,33419,33925
18969,230740,30873,32033,51373,52553,53505
18970,8590,6398,16271,27825,14489,37137
18971,9918,6942,24680,41291,10623,10765
18972,49961,48856,49899,53407,51951,53195
18973,48940,50149,45546,46587,47519,51346
18974,28989,29909,40618,52288,70000,100000
18975,21777,20335,21699,22460,20345,42123
18976,20984,10863,5342,7395,367,13804
18977,37350,38724,40096,41130,42144,43114
18978,51650,53294,53779,54166,55265,56425
18979,2261,298,298,13764,5290,924
18980,3459,3789,3459,528,6918,0
18981,150393,48060,30490,44071,55405,63422
18982,0,0,0,0,0,0
18983,90575,88443,88681,87364,87742,87943
18984,226315,231582,226909,135626,138520,141280
18985,96152,102512,116813,125616,115314,114153
18986,39940,40581,40543,39943,38895,37726
18987,195128,203187,209286,188243,188668,190192
18988,95890,95434,97410,98611,100787,102261
18989,48509,50724,50453,19703,19345,20106
18990,40368,38623,67203,39764,39583,39839
18991,68321,73190,71489,68981,66577,71013
18992,191,376,569,378,378,378
18993,25150,26253,27064,27884,29190,25789
18994,91844,90375,81572,71451,68530,66844
18995,16754,17763,18854,19972,18090,19842
18996,20818,1079,799,1883,587,0
18997,221793,225079,229947,233122,246414,253338
18998,4684,18412,16580,416,416,416
18999,71237,76632,74853,78789,77084,80572
19000,358,176,0,540,100,2600
19001,-896,2500,653,653,653,0
19002,904,2635,636,2538,1735,2054
19003,44109,20896,18193,18652,14545,18545
19004,82195,99961,7968,1816,5549,1234
19005,113203,114053,117602,119119,120030,122510
19006,2680,14770,7817,416,270,0
19007,0,0,846,846,0,846
19008,47001,47664,38192,39234,20960,360
19009,198441,202806,207050,201114,190921,191781
19010,311577,319838,303679,271773,198604,149923
19011,4794,4989,2065,1000,0,0
19012,4083,3534,6484,12287,21888,19960
19013,207,565,1990,0,0,0
19014,39804,41106,41843,42839,43690,44232
19015,0,0,0,0,0,0
19016,185788,185959,179458,162482,158137,157956
19017,25870,21511,20952,21873,22319,24371
19018,866,148,377,4229,6109,8832
19019,85672,68394,70305,65626,64638,67498
19020,246310,250252,250169,249495,192368,196585
19021,40511,44019,45020,45785,44750,45578
19022,3091,3853,4012,821,821,821
19023,28485,27204,28234,28272,28494,28182
19024,23758,0,0,0,0,0
19025,209176,215231,204369,186201,183518,148169
19026,63899,62048,49814,45292,43190,39457
19027,29265,28901,28883,29411,24602,22760
19028,238855,241711,205944,210513,214696,219218
19029,26155,27196,28445,26766,27152,28355
19030,49402,50361,48762,49671,22895,19501
19031,47303,48427,48069,49081,48485,49484
19032,26330,25608,28781,28000,29779,27343
19033,30788,30395,27294,27216,26432,30692
19034,149838,0,0,0,0,0
19035,24540,25330,26620,26889,26158,27737
19036,49872,32918,33998,34852,14163,14362
19037,2416,0,0,0,0,0
19038,45069,43310,40275,37800,37323,34396
19039,13890,15374,16141,15593,15908,16757
19040,125403,110822,107782,84743,78804,76584
19041,14465,48796,50206,50831,42731,43224
19042,14871,17461,16892,18013,19315,19859
19043,68850,0,0,0,0,0
19044,-11,-11,-11,-11,2572,9532
19045,6480,6973,7235,8248,8412,8589
19046,94384,46006,48123,50195,51942,55963
19047,80903,83900,86897,90399,85698,88400
19048,47109,47930,53615,55117,57192,63229
19049,98094,101614,101072,105252,102742,100884
19050,20226,18702,18331,19111,15211,13562
19051,555,8078,27201,27879,28420,39206
19052,15803,15252,18093,18499,20898,19999
19053,77480,75329,64228,49103,48649,49701
19054,30640,31546,28405,27959,27785,28123
19055,50834,52163,51060,54200,52734,55903
19056,26664,29803,30766,29918,29071,29527
19057,97271,88596,89218,63243,42510,41221
19058,50673,47278,44993,36782,30442,29636
19059,63711,64961,66334,70312,68585,70027
19060,7439,8280,3403,1999,500,0
19061,152105,137472,118583,95094,50999,35383
19062,130261,95550,96273,91059,92609,95184
19063,63820,60697,61139,56609,47819,43471
19064,28933,30109,29349,29400,30000,0
19065,70381,68660,70081,70899,75331,74005
19066,21960,21484,7145,2424,822,0
19067,34572,35173,35828,36126,36587,36957
19068,48050,47238,47722,32920,28471,28834
19069,26088,27160,26444,28694,27936,29930
19070,9756,12092,15516,17373,17950,18363
19071,152735,149672,140068,140367,141710,146578
19072,21093,14418,17217,16486,17390,19021
19073,4101,157,30321,29225,29575,28850
19074,174971,161671,156296,156248,120518,122649
19075,161105,145908,119161,120662,127815,125098
19076,137664,140869,144954,101342,80819,81022
19077,40467,41495,42520,42997,41698,43976
19078,3740,4382,5008,5627,6159,6677
19079,66867,66502,54263,47562,43735,43509
19080,217220,231500,197027,198293,197841,205864
19081,0,0,0,0,0,0
19082,14180,10856,10822,13627,10852,12676
19083,23741,26021,24419,23541,10576,6985
19084,2344,7929,7667,26900,31500,33920
19085,68494,68532,69475,69582,69589,68728
19086,88275,78089,75159,76602,76896,78588
19087,59077,55607,54882,53894,52382,53947
19088,20556,19403,13536,17623,18662,10243
19089,229398,202429,206210,208752,209083,208463
19090,5219,6747,19948,20231,20757,18357
19091,39193,42816,42838,43335,44220,45159
19092,146661,142118,139750,142730,144083,130791
19093,47372,42652,42306,41579,40669,39301
19094,19326,20240,17800,18699,17770,48321
19095,57711,58760,49576,50802,11110,12543
19096,40596,41632,42687,40614,29356,29815
19097,26240,26996,28056,29584,31595,30952
19098,71965,70232,71794,73125,82798,81336
19099,10064,10551,11655,11377,735,1051
19100,6616,6364,7891,8913,8624,9628
19101,2240,3100,4116,5280,5543,5605
19102,11547,9836,0,0,0,0
19103,36291,35385,31558,31664,15700,0
19104,11436,12439,14911,15819,15346,16666
19105,114273,115302,111906,111423,92394,93321
19106,0,0,0,0,0,0
19107,113125,67864,31613,25220,8654,4837
19108,0,0,0,1387,2206,3014
19109,25661,30196,69429,167640,169446,172989
19110,13865,5128,6911,8774,9622,9824
19111,20186,19678,18145,17729,17239,10231
19112,1756,2201,923,1751,573,873
19113,7631,5583,5583,5583,5583,5500
19114,0,0,0,0,0,0
19115,8910,7438,6242,4789,3597,21234
19116,93623,95472,93778,86416,53501,51931
19117,7661,8981,10860,12380,11400,0
19118,50320,49816,49457,49071,48242,47746
19119,22514,23201,23914,24886,24903,25102
19120,77126,59832,45054,39245,75742,39389
19121,5532,5325,5423,29628,13252,3723
19122,150204,153189,156406,159650,163625,167790
19123,1249,142,5965,991,-9,1974
19124,49760,39332,17563,10122,11622,8622
19125,11277,5624,5333,5333,5333,21348
19126,66087,67510,69007,61845,60184,66801
19127,132946,136809,140664,144395,147642,151410
19128,49212,42376,20009,20877,19642,18769
19129,39466,32202,29503,29538,29971,29798
19130,15979,17414,16846,20559,19933,21454
19131,62951,64491,65692,64969,67771,66428
19132,1406,0,712,1025,4584,0
19133,46843,49378,48052,48573,28902,28205
19134,37129,107295,108299,103487,90880,84387
19135,26253,27256,28472,29212,29400,30000
19136,0,0,0,0,0,0
19137,18341,16681,16678,16650,17380,17074
19138,724,1232,291,776,0,312
19139,5917,-15910,-15910,-15910,24090,13977
19140,27720,14413,13484,6714,-319,3583
19141,8443,13782,22997,24209,23122,4000
19142,19950,24544,31236,66091,5800,5800
19143,137326,138119,137950,140254,139679,141748
19144,58091,58247,59495,58832,57677,58066
19145,63422,64785,63179,67467,65784,69309
19146,1662,13877,7600,5546,1241,1801
19147,5555,7485,12555,882,882,0
19148,104691,103655,85761,87336,39025,40242
19149,18514,19913,19310,20021,22175,21680
19150,233438,240715,246000,-150,-150,-150
19151,70613,71421,72932,74422,75920,77490
19152,132093,129831,126485,124547,117364,117368
19153,46566,47792,49322,50618,13842,14217
19154,53327,52513,43726,22738,29019,20328
19155,1457,1799,5029,3103,1838,690
19156,3272,6968,0,0,0,0
19157,86453,84526,82078,25991,28071,28611
19158,48796,48797,49115,47991,0,0
19159,0,0,0,0,0,0
19160,1026,3751,4366,5602,21034,1026
19161,1948,599,552,6360,0,6054
19162,244377,244394,244535,244518,243689,241125
19163,255751,275156,260963,261263,255566,254941
19164,2125,3405,2131,2131,2131,0
19165,108016,180959,169362,163957,138409,132864
19166,6137,7040,3861,4869,4966,5070
19167,51979,51016,54736,55424,56101,57137
19168,10240,-660,117,4890,-356,4644
19169,476,476,476,476,476,1075
19170,135390,134974,132242,122832,55232,78266
19171,70621,69821,68683,68771,55168,49674
19172,92189,88832,89762,77986,71031,66983
19173,600,660,330,330,330,740
19174,102358,103698,1048,1048,1048,1221
19175,-100,100,0,0,0,0
19176,816,1419,1845,1799,599,-1
19177,7096,1323,8457,48757,4200,7312
19178,96093,100094,101204,98680,100644,102750
19179,47517,26137,18177,16866,15067,7615
19180,144606,136269,139337,141018,119039,88833
19181,4309,10834,15251,12159,9581,15222
19182,93287,91031,89764,87919,86279,84794
19183,390,390,390,390,390,390
19184,18390,19760,18570,17604,11973,9517
19185,33602,41574,30777,30155,14298,1579
19186,34752,30073,24315,3724,28347,11280
19187,343205,335000,322462,312973,262255,251413
19188,4904,5248,5344,5058,2019,2443
19189,119432,116014,119576,123551,129486,133262
19190,27121,53680,20476,21781,17792,16657
19191,20606,18750,0,31288,27335,30626
19192,2571,2772,2571,2571,2571,2571
19193,118532,121068,119122,121402,115419,116749
19194,363944,385726,368318,354443,354765,354579
19195,17626,16789,12946,20650,20650,2529
19196,1460,1625,3505,12931,2972,1589
19197,35757,22370,7303,19436,45604,25996
19198,2470,0,0,0,0,0
19199,10928,8400,5654,6285,4417,740
19200,11698,13189,14663,16109,19525,18646
19201,1475,1291,3898,1681,901,0
19202,183797,168402,161474,152092,145229,148602
19203,858,1468,1724,2884,2994,28788
19204,17372,17859,20567,19928,18711,19408
19205,110176,56378,57572,58130,59289,61331
19206,23888,26966,27640,26897,27949,29645
19207,117527,120998,120582,112819,113932,107776
19208,97541,99815,103701,106195,106946,109228
19209,0,0,0,0,0,0
19210,14015,15377,16393,14855,12662,9628
19211,0,162,1129,1130,1130,1130
19212,90089,91196,89779,89214,88847,88724
19213,6024,2180,2750,0,1060,2000
19214,103389,108189,112968,117613,122161,129616
19215,23690,22413,17399,16553,14259,14134
19216,1496,35007,32672,34087,37114,45043
19217,132563,135202,137111,137121,139343,141859
19218,41259,37465,39494,16842,0,8419
19219,-75,29014,21180,-20,-20,4045
19220,25893,30628,29368,27769,25999,26924
19221,18768,3736,119340,134194,76865,78760
19222,172886,175152,172505,175967,178548,176939
19223,0,0,0,0,0,0
19224,94373,2230,609,-3261,36635,38396
19225,788,165,1520,413,150,150
19226,12670,13682,14399,15408,15728,17082
19227,52825,52711,50440,47945,17990,15735
19228,3684,2911,5831,2083,2903,3874
19229,0,0,0,0,0,0
19230,1010,0,0,0,0,2947
19231,1121,-13,2254,1338,0,757
19232,26012,27175,27822,28481,28265,28852
19233,29278,30488,30900,30480,31124,29333
19234,0,0,689,2943,-6159,-6159
19235,11732,6653,-6674,18084,16481,19359
19236,0,0,0,0,0,6946
19237,122,104,2635,2460,859,2784
19238,5956,7690,1530,3107,1683,5784
19239,17087,1617,8140,7258,20171,5483
19240,7234,4772,4519,3818,4096,4058
19241,9985,10688,11710,13030,13776,13415
19242,8091,5344,5117,4730,6634,3477
19243,27970,28004,31688,30448,452,302
19244,7689,2052,1281,3770,2056,5628
19245,0,1771,0,730,626,2718
19246,36414,37516,38622,37706,38148,40630
19247,0,1330,2988,0,30000,0
19248,4086,3855,3055,1375,3338,3032
19249,2650,2650,150,150,150,150
19250,-38,9465,4991,466,-1381,3122
19251,39639,-45,10251,25094,7327,167520
19252,36269,39229,48190,48758,49219,58412
19253,34135,27683,28311,24094,21317,9736
19254,6192,4784,6462,456,-2056,5251
19255,312,-18,3600,-10,2022,3809
19256,1570,0,0,0,0,0
19257,12818,17522,35727,82517,91873,41628
19258,21167,20529,24191,23510,24813,25264
19259,1778,224,2018,0,1118,1858
19260,124780,127168,125721,122209,126129,127847
19261,64888,64454,103298,50978,51374,52453
19262,-9,-9,986,0,0,900
19263,0,0,0,283,0,0
19264,29386,31596,32492,33163,32334,34647
19265,102007,93116,84302,74986,67369,60434
19266,313,0,313,152,148,498
19267,5433,7328,0,0,2621,-72
19268,885,0,0,0,494,0
19269,2921,390,6837,7309,2568,2199
19270,31273,30499,29740,28736,28336,28336
19271,89236,90828,83479,73749,68512,72518
19272,290543,118479,112746,102611,92290,51489
19273,32428,32136,28151,27697,18981,6155
19274,-10,-10,-10,5650,-10,-10
19275,1345,6087,947,500,1283,500
19276,101316,104930,106053,108641,48519,33448
19277,2727,1679,566,61664,58281,58281
19278,263,1209,946,576,18611,17721
19279,0,0,0,3564,0,0
19280,0,0,0,0,0,0
19281,6421,846,4292,0,0,0
19282,2624,1149,2140,3313,3750,2491
19283,70178,71312,71314,71595,70040,68927
19284,34640,35757,37175,38254,39017,39834
19285,2812,3826,4751,6604,8604,7072
19286,195380,199642,188169,191549,195163,194101
19287,1636,37,2845,-1000,-1000,-1000
19288,97026,96109,97647,91998,69915,72044
19289,12327,2306,4054,3830,3160,49828
19290,1655,4271,3711,2121,2275,2895
19291,326,3756,326,326,326,476
19292,12246,11901,11631,11035,1335,90
19293,0,0,0,0,0,0
19294,193083,195259,196120,168814,163509,172037
19295,3640,1436,1114,1917,19588,16666
19296,40681,43171,45465,46708,49912,52102
19297,0,0,0,0,0,0
19298,220091,203554,207953,156699,157883,161208
19299,308011,302783,297700,298224,338565,288924
19300,2947,4132,3967,592,864,1738
19301,491395,464318,477183,496400,505473,474459
19302,94796,51713,25272,0,0,0
19303,223,0,0,0,0,0
19304,23526,12187,3239,3029,3029,800
19305,33109,29830,11750,5194,15450,9368
19306,25849,26852,27882,28894,29313,29924
19307,7544,5525,6876,2692,5560,2866
19308,24002,22329,2781,32231,2781,21651
19309,147396,151030,145550,135626,103789,108348
19310,0,0,0,0,0,0
19311,80540,83715,70881,53344,47058,8674
19312,-2113,-2113,-2113,-2113,-2113,-2113
19313,16024,18168,10274,4726,4484,4745
19314,508,1155,1868,874,1735,1940
19315,150,150,150,150,150,150
19316,0,0,0,111,0,288
19317,19178,20088,19499,21578,20940,22605
19318,32930,20090,49448,38415,59138,77579
19319,43045,43024,9821,600,53900,55000
19320,28428,29753,30900,0,0,0
19321,289463,296846,301634,314201,84135,90500
19322,126220,76247,72225,67850,63073,61761
19323,345,355,0,0,907,0
19324,5207,207,207,207,207,207
19325,4549,0,24962,34372,32630,33334
19326,0,0,3504,4272,2977,1900
19327,0,0,0,873,873,0
19328,30755,31757,32808,35342,35965,36741
19329,24217,24216,25254,27099,30297,28817
19330,59807,68080,67745,91798,90936,92588
19331,17008,17922,18421,7032,0,1000
19332,3123,1326,2866,4406,2821,1854
19333,24505,25592,26628,27678,28084,30068
19334,27204,897,1066,1760,880,5510
19335,79536,31251,37071,16757,9509,10861
19336,42286,30038,27402,28352,28066,28215
19337,41803,73882,75609,77265,78973,81665
19338,198540,0,0,0,0,0
19339,48796,49371,19413,20204,16627,14980
19340,48875,50103,46641,31459,28901,29523
19341,111925,107224,107126,101859,79519,74368
19342,0,0,0,0,0,0
19343,138380,141223,156858,151841,152803,155997
19344,13836,14805,15865,16062,15509,16558
19345,3439,10034,256,274,388,766
19346,15043,14509,19092,19113,19483,14523
19347,0,0,0,0,0,0
19348,7979,8301,9156,8983,8141,6422
19349,39859,38781,26823,26799,26536,27093
19350,19671,20650,0,0,0,0
19351,57816,62139,60584,63871,62251,63443
19352,37246,36927,39769,35058,36965,38863
19353,30530,41460,21897,23404,0,0
19354,21173,22513,23826,20613,21269,22761
19355,18812,15408,20629,10682,6788,10413
19356,1278,-4,3564,1280,1898,0
19357,836,836,836,1672,836,390
19358,147710,151368,147184,149053,136809,140678
19359,416,416,416,416,416,416
19360,3223,3176,220,632,0,316
19361,7655,1644,2258,8241,428,3537
19362,113570,113974,117248,104889,103668,105467
19363,32667,33822,34975,35943,36447,37259
19364,8839,0,4342,690,0,99
19365,4176,11806,1984,4649,6727,473
19366,3122,-26214,98834,34677,55634,44325
19367,93111,91198,85136,80491,78967,80628
19368,15299,14112,11221,10656,7928,580
19369,97268,71876,50043,55182,48983,50136
19370,0,202,4202,5152,5444,5786
19371,92837,95413,94460,10031,11243,3343
19372,62112,60246,74832,126778,82611,71338
19373,15695,11551,6224,14959,6885,22107
19374,18082,18339,19031,17345,18245,23200
19375,104393,108956,109339,113799,75536,66643
19376,2252,2265,24667,40626,9255,8659
19377,43885,45408,36025,0,0,0
19378,106609,380,0,970,5576,0
19379,62263,60654,59464,54715,51796,53256
19380,21953,32905,14458,18061,8016,5768
19381,18255,17664,20667,20042,20408,22073
19382,626,0,1252,1252,1252,626
19383,6681,6426,10289,10816,11333,11997
19384,122017,121505,119522,119947,117328,118400
19385,20867,20168,14464,3455,0,0
19386,24171,27393,28089,25805,21356,15158
19387,2638,1526,2276,1486,1776,2308
19388,84372,77773,78499,79943,77354,78655
19389,46239,47469,51145,45624,29172,27291
19390,291006,271452,256269,200761,125646,111185
19391,5446,6671,4839,807,28023,7613
19392,400967,365398,367247,304903,310333,317330
19393,1680,1535,1836,2274,0,21166
19394,4965,51932,0,2165,39881,14691
19395,10281,32163,20421,19573,11611,0
19396,5244,8135,12621,17987,-99,-99
19397,95835,90385,85011,77329,50673,48723
19398,-38,-38,-38,-38,-38,-38
19399,11910,4401,3345,1104,82434,82319
19400,252,-1624,2072,1752,1876,1876
19401,3745,4632,4979,631,1635,10244
19402,273,273,2418,1428,4398,5748
19403,11904,13193,12236,13041,13641,14251
19404,158494,156004,149677,152724,142064,142649
19405,626,0,1290,0,0,1200
19406,7258,7935,4979,3976,6623,24426
19407,10000,17444,17165,10000,10000,10000
19408,167970,161852,163600,162303,162799,161912
19409,261,1715,281,1105,354,-2
19410,8526,10892,9218,9834,1458,5225
19411,0,0,0,0,0,0
19412,30641,33787,42025,41067,40109,42695
19413,314,3031,597,1640,306,39506
19414,24414,22479,21802,20100,16629,15628
19415,312,2984,1786,363,437,843
19416,0,0,0,0,0,0
19417,176879,182100,184900,170611,125433,83709
19418,78780,0,0,0,0,59349
19419,79063,64135,46678,85156,43269,44181
19420,5799,36189,23338,7896,8970,215305
19421,188,971,2871,5087,1943,3392
19422,89603,88232,85362,74552,59902,42254
19423,10778,6798,6221,4711,6711,6711
19424,3000,6000,0,3000,3000,3000
19425,84031,86730,93705,91317,96079,94428
19426,152122,98901,101689,102925,0,0
19427,51277,51999,52613,21696,22807,22877
19428,4571,0,2983,2780,0,0
19429,0,0,2317,7588,7606,14053
19430,0,0,0,68600,70000,0
19431,7029,3932,2105,2487,777,5300
19432,76358,77433,74050,73361,56966,59130
19433,0,0,0,0,0,0
19434,0,0,0,0,0,0
19435,70805,70087,62750,53600,45215,46486
19436,73902,119408,134243,12670,6349,10775
19437,148646,132606,136183,127438,124816,92037
19438,1789,16745,1464,1466,1691,4565
19439,155493,179071,42404,71493,13547,27710
19440,107968,109234,37424,36446,39193,38297
19441,5830,1330,909,390,29570,940
19442,333,333,5043,333,0,333
19443,97694,89690,86812,87813,88267,89676
19444,30335,29546,29826,29997,29789,29967
19445,48712,49587,21604,14772,9238,9588
19446,819,162,165,165,165,165
19447,36736,38079,40805,35740,32684,32605
19448,92929,95471,98569,48695,54444,4948
19449,54532,54203,58199,59152,76006,19604
19450,198604,202935,207548,211990,216362,220728
19451,0,0,0,0,0,1079
19452,9220,14050,13539,15005,16438,17021
19453,0,0,0,0,0,0
19454,2850,1940,8508,-853,13909,29160
19455,43175,42669,42238,41646,40976,40503
19456,0,132,1109,1181,-18,3791
19457,191876,121296,121473,123943,127552,130380
19458,268755,270405,258979,261213,264550,163860
19459,41573,0,13853,14277,0,0
19460,67967,66276,71307,71977,70306,71161
19461,10148,625,14430,7320,5500,500
19462,27922,25214,26755,23235,25008,26761
19463,20565,8741,24250,97542,16950,0
19464,46319,49518,48188,49966,19294,18971
19465,31230,31348,28034,26251,24133,22527
19466,2569,3920,2529,3087,2811,3204
19467,223022,215787,220680,219459,177765,175238
19468,61605,64250,66293,57657,53035,54693
19469,4513,4342,3321,6760,5788,12633
19470,20494,19867,21045,24681,23985,25099
19471,13286,15548,15009,17752,17172,18732
19472,53910,55028,56449,56273,28316,30763
19473,41531,6120,104346,91025,91120,1777
19474,7780,7365,3097,48546,47250,46649
19475,8800,0,5738,0,2244,66000
19476,234304,229519,229676,234928,160765,158184
19477,107035,110156,8871,66482,59578,57961
19478,167232,166848,149903,138091,138123,140324
19479,54731,51080,45536,38745,37395,19247
19480,50615,50200,19567,29035,27762,27740
19481,5764,6786,9095,8803,8975,9008
19482,3564,2063,768,3096,2677,2592
19483,121096,123064,126749,127244,129495,126663
19484,97515,99028,96592,99801,27930,27377
19485,506515,491801,62236,54813,38669,18010
19486,176793,173034,171772,172344,134321,131191
19487,0,0,0,0,0,0
19488,100390,108784,110405,106317,30906,31457
19489,130304,140191,142477,141674,146312,149133
19490,19369,7123,4569,29635,6489,0
19491,25735,27001,28261,29337,26189,21715
19492,64001,60427,58603,58359,59527,58482
19493,1738,1738,1738,1738,1738,1738
19494,1311,3008,4244,1718,0,1125
19495,941,911,9743,7480,22880,880
19496,0,0,0,12200,16961,3000
19497,0,149,0,0,0,0
19498,0,0,0,0,0,0
19499,0,0,0,0,0,0
19500,107799,16332,13837,15855,9049,3244
19501,1803,217,10121,12180,15667,9224
19502,10012,11039,12549,16995,17490,18253
19503,87540,89792,91558,93741,99802,97711
19504,799,0,0,0,0,0
19505,145499,107712,-564,4270,143607,144505
19506,15304,0,0,0,1005,5
19507,0,0,0,0,0,0
19508,68014,68788,70880,72403,73600,75261
19509,27035,28119,31166,35238,1408,4869
19510,0,0,0,2146,2452,6990
19511,199251,205143,192260,168511,144980,153706
19512,69343,70585,71430,73837,73271,74266
19513,89909,61785,17848,14000,124208,122955
19514,0,0,474,17171,16625,17030
19515,0,0,0,0,0,0
19516,34669,150228,151425,143343,127225,130479
19517,1128,1784,892,946,946,946
19518,500,0,0,0,0,0
19519,77758,80468,82150,0,0,0
19520,23785,20946,23785,24422,23688,19626
19521,77856,76079,78410,55417,50733,50441
19522,19930,19316,20347,21354,21630,23123
19523,43629,56933,54724,32400,9207,5828
19524,24615,27500,0,0,0,0
19525,3342,8978,4331,13860,1987,5626
19526,71174,66228,39379,13409,40854,2930
19527,31955,30429,27286,21919,19015,2732
19528,1589,1335,9447,4887,11181,6692
19529,21026,35588,38002,40357,43663,52735
19530,1919,1831,163,1028,0,0
19531,57593,534,2709,0,7779,0
19532,415735,400246,384705,383332,381423,377466
19533,9268,8974,8885,10583,10269,9960
19534,5719,6633,3461,4471,4560,4656
19535,81488,76257,70685,66539,61069,56211
19536,26627,27631,29179,30146,26371,27567
19537,19869,15584,4377,0,0,0
19538,44478,40311,43847,50763,69026,32030
19539,5596,2569,0,0,0,302
19540,16039,20396,19382,13874,9398,10773
19541,5910,0,0,0,0,3001
19542,86858,89509,91476,92591,95887,97739
19543,25388,26460,26711,27722,28116,28552
19544,942,942,9849,3870,6630,1170
19545,132528,135846,136732,101473,100895,103107
19546,26535,27131,27294,27853,28033,28756
19547,0,0,0,1000,890,390
19548,81228,76590,73327,69760,50642,48690
19549,11358,17580,17416,14789,11800,21831
19550,6302,31293,0,0,0,18165
19551,19830,15915,1736,1170,780,780
19552,2000,2000,2000,2000,2000,2000
19553,91485,78704,79449,45514,42155,42812
19554,644,499,1641,5280,6913,-741
19555,30631,14623,9728,28960,26589,18171
19556,15361,18274,17697,18416,20099,21631
19557,208068,188873,170225,170407,196150,167748
19558,258662,265416,279551,285045,298652,296036
19559,17500,15933,19536,7550,6977,7811
19560,0,0,2479,0,0,0
19561,110434,108740,122873,122870,120373,134146
19562,2380,0,0,0,0,31868
19563,3251,4342,2557,4440,4832,6059
19564,316,316,316,316,316,316
19565,4166,3908,0,3521,0,14206
19566,27884,23222,0,0,13143,27383
19567,35380,64013,51380,25438,19376,12889
19568,1037,1062,0,0,0,0
19569,10950,5662,6797,7565,9565,11357
19570,50562,50906,48888,47037,12187,9962
19571,588,588,588,926,643,643
19572,1330,950,1330,950,950,11786
19573,79812,80717,80366,74782,47767,49278
19574,93359,95376,98954,101512,106708,109639
19575,157544,160437,129247,119579,120318,107122
19576,137250,141167,103000,41200,1109,99723
19577,53916,52462,55327,56804,57469,58505
19578,28853,29145,27171,22067,17831,15671
19579,899,1000,1685,3207,1941,329
19580,13145,15549,21375,9312,23958,10825
19581,5974,2600,110958,164959,130737,128312
19582,22771,17047,11885,8254,5144,15365
19583,16557,18369,20067,48307,12918,12375
19584,308105,303679,278488,256962,262381,278117
19585,80299,81963,84641,86330,88885,97402
19586,90562,85919,83023,79031,41149,30244
19587,14408,15370,16320,16456,16492,16086
19588,2419,3193,5127,6871,7751,8623
19589,153123,151050,148362,142223,126060,123978
19590,23347,29927,53599,52038,53175,55751
19591,8117,20837,21610,10654,4427,1800
