ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
16857,1261,1261,1261,390,390,390,
16858,10567,264,3430,-147,672,5408,
16859,258764,279451,280882,218619,201679,195934,
16860,219198,114930,100749,74457,68604,53333,
16861,212617,207478,211850,209651,214520,213520,
16862,4453,3310,7226,5060,2832,1890,
16863,153664,137074,86466,2120,143701,146318,
16864,0,2300,15093,0,0,0,
16865,3735,3404,7141,1304,1534,2395,
16866,26775,28753,48474,42377,41302,1666,
16867,156882,160246,159988,158114,158762,159108,
16868,-2,-2,-2,-2,794,796,
16869,74763,73010,74198,74964,76655,78328,
16870,280,1954,304,978,652,326,
16871,92725,94908,89711,91165,72263,72569,
16872,27141,28297,29012,29754,30211,29853,
16873,0,347,-13,4085,4006,826,
16874,8244,10569,8159,8241,9103,9361,
16875,62427,63922,65864,66578,69503,72346,
16876,5392,6038,6972,7037,7603,10602,
16877,61470,63335,66278,68928,67963,67900,
16878,16883,17909,18920,19297,19699,20091,
16879,215979,210475,216513,196219,200117,204312,
16880,76222,79564,49000,-1000,0,0,
16881,0,0,0,300,300,150,
16882,17605,2032,106,-10,-10,-10,
16883,5412,5177,6291,9085,9270,6821,
16884,2410,2151,2161,1719,107591,107940,
16885,264,264,264,264,264,264,
16886,4814,8311,8031,5790,3860,2599,
16887,16049,19967,19368,18759,19131,19533,
16888,10935,4079,3943,3338,1224,31022,
16889,20027,18971,19339,19733,19799,10400,
16890,45647,45248,33696,40092,40946,41588,
16891,48169,48163,49302,16522,15175,16371,
16892,157818,161308,162923,161481,155819,168283,
16893,0,0,945,0,197,2995,
16894,43341,44442,45408,48279,47406,48553,
16895,3854,142,0,0,0,0,
16896,2873,29488,65868,58171,56033,47192,
16897,390,390,0,780,0,0,
16898,282538,281749,238490,86202,83155,84927,
16899,27056,27031,28317,28568,27302,28171,
16900,35488,36606,37526,38214,37302,38546,
16901,14638,11940,12318,6295,5284,6220,
16902,0,0,0,0,0,0,
16903,15876,4347,0,2208,2475,7580,
16904,55477,44109,32978,30415,28038,25669,
16905,441,0,3514,4042,8606,1870,
16906,45013,43995,39478,19865,19388,19792,
16907,26476,21393,0,0,0,0,
16908,7111,12774,16817,15274,20043,13318,
16909,21397,24233,23551,24848,26298,28112,
16910,62242,28610,29425,29990,29153,19863,
16911,20596,24911,28346,12170,-1686,-3594,
16912,79707,79876,79919,64237,47890,48036,
16913,431243,415022,421996,426103,125218,126650,
16914,5828,7717,8830,9687,10025,10400,
16915,170413,166858,170323,172136,175550,179291,
16916,346,0,2765,6116,10462,1052,
16917,0,0,7365,0,0,0,
16918,7249,4090,36897,35755,16251,7392,
16919,38418,47709,48923,39210,30515,27861,
16920,20501,25151,24453,24849,25399,27020,
16921,27849,29094,29352,29766,19933,10921,
16922,0,851,1585,-1,-1,2994,
16923,-15,16596,1935,5365,0,294,
16924,0,0,0,0,1240,0,
16925,913,9724,9350,6972,11879,15574,
16926,16965,17398,18310,18611,18966,19403,
16927,80690,79451,80672,79681,78569,79817,
16928,43462,41845,40476,43687,43858,48127,
16929,25422,26456,27835,29070,30891,54741,
16930,6305,7052,8786,8863,10763,7140,
16931,0,751,327,0,0,234,
16932,72732,74120,74071,41008,32152,32748,
16933,36154,23885,24718,25213,68126,9636,
16934,64358,64956,66816,36448,37481,37684,
16935,2818,0,0,0,0,0,
16936,5200,0,0,8780,11990,0,
16937,466,161746,153377,134027,135120,136512,
16938,47927,50421,17637,17680,18091,18750,
16939,156786,179,1443,1443,1443,871,
16940,33563,20539,2360,38639,8899,0,
16941,14237,17907,14127,15988,19747,13986,
16942,1800,0,0,0,0,0,
16943,5431,1961,1646,3266,380,1951,
16944,9511,1468,3766,580,8120,1821,
16945,752,1302,18666,19623,21268,23038,
16946,1345,6087,947,500,1283,500,
16947,102551,103550,105089,107164,105988,108617,
16948,19130,10000,8000,0,10000,0,
16949,42246,38923,32532,27780,29280,39976,
16950,4484,192047,191248,191678,182676,181568,
16951,274731,281713,242063,122295,-1005,1005,
16952,25193,34242,35228,12512,12570,13022,
16953,70952,69264,70184,8518,11296,6514,
16954,2946,0,390,390,390,390,
16955,83482,80406,71540,68325,65105,62011,
16956,265044,60052,68660,77184,85591,101945,
16957,22138,23227,18894,7695,4777,3517,
16958,3090,52125,26325,29638,35474,38190,
16959,19401,20650,0,0,0,0,
16960,7506,0,0,0,0,0,
16961,0,0,0,0,0,0,
16962,829,18311,3023,2914,3529,2989,
16963,31708,32439,28302,13881,14376,15261,
16964,234328,234211,157345,155335,153427,150514,
16965,305781,310403,315048,314085,317631,315820,
16966,15415,16423,17594,18552,18522,18900,
16967,0,0,0,0,0,0,
16968,29509,30741,31438,31924,32566,33081,
16969,128146,117713,51961,46207,35052,12536,
16970,279610,282024,282508,284660,255892,238266,
16971,106,3166,106,59,-47,347,
16972,-8,2379,0,11850,150,459,
16973,0,0,0,0,0,0,
16974,112528,102596,91761,76756,65520,52904,
16975,36320,29106,15290,4456,33661,34275,
16976,9325,10741,45619,37459,31747,26899,
16977,72840,74631,77329,78147,79785,76766,
16978,3557,-60,-60,1740,0,0,
16979,216793,198866,193870,188045,178892,167419,
16980,107372,109156,111795,54358,58499,61445,
16981,9646,13438,14833,1920,10516,10350,
16982,12781,9994,10704,9201,6275,2678,
16983,123100,125674,145212,141409,142861,166960,
16984,11175,14181,70042,20739,7469,5963,
16985,40271,91965,86047,82233,72175,77831,
16986,1200,5652,271,1234,1015,3579,
16987,47556,36675,9739,579,53599,25276,
16988,14320,13808,13289,14068,14596,14212,
16989,355215,363325,373181,252195,257496,263018,
16990,274210,262737,199761,187759,68920,62702,
16991,6302,4618,183,2568,2371,7610,
16992,1019,8479,9947,10671,11923,12050,
16993,55607,62893,59001,61565,59508,66541,
16994,29549,28267,29708,25407,25109,23320,
16995,69242,71007,72596,70467,48129,47751,
16996,18955,18973,18204,17344,13246,26781,
16997,100894,103001,104416,86597,88276,90398,
16998,9361,-25,18401,13200,6385,7088,
16999,109383,106149,44841,45451,46564,47516,
17000,50643,51916,52903,53652,52201,55497,
17001,156753,153392,143297,140984,120742,115637,
17002,29789,28699,29305,27595,27745,28086,
17003,-28,-28,-28,-28,1522,6820,
17004,800,1946,2612,3408,1908,1108,
17005,4400,-220,-220,-610,390,0,
17006,302130,266160,236316,224029,224022,225978,
17007,6259,2937,10410,30016,8014,2630,
17008,-33,-33,24646,1585,15376,497,
17009,339410,324469,324109,287932,287892,276902,
17010,35211,43944,46957,45114,26114,46750,
17011,87673,94448,91211,38041,42605,41396,
17012,47160,51034,50204,44580,4712,3914,
17013,17254,811,1533,722,811,337,
17014,202139,202431,201911,201971,201351,201933,
17015,45109,44692,44308,43757,42830,44038,
17016,15322,16267,45844,47082,54307,53290,
17017,4060,2774,3764,4001,5134,4762,
17018,45586,46573,47332,47382,47370,46200,
17019,74969,76012,77330,70579,63751,56977,
17020,530,7233,4158,8408,542,2314,
17021,30585,30138,0,0,0,0,
17022,105105,51584,44005,35161,24985,25176,
17023,11152,11354,11486,12176,8044,0,
17024,440,880,440,880,440,1681,
17025,16925,1411,1696,1437,2714,2202,
17026,79837,27456,68117,39105,54456,46153,
17027,291,291,291,291,291,291,
17028,21326,20425,20135,19529,17428,25227,
17029,18626,20296,18902,38250,19709,19774,
17030,351232,298709,268531,157953,161183,163942,
17031,4744,7070,0,5398,6360,8292,
17032,48294,48993,50702,49663,0,0,
17033,13112,13011,12000,0,0,0,
17034,13233,12772,14555,15803,19217,18768,
17035,0,0,0,0,0,4095,
17036,0,0,0,0,0,0,
17037,24002,22329,2781,32231,2781,21651,
17038,60915,54738,47023,57554,27412,27829,
17039,4040,4048,3959,205,3199,5104,
17040,25735,27001,28261,29337,26189,21715,
17041,71230,65305,50178,29969,30081,29380,
17042,28499,13119,9983,4904,45338,51646,
17043,775,1550,775,775,925,775,
17044,0,0,0,2146,2452,6990,
17045,46064,47320,48337,49332,50536,51694,
17046,326,0,652,326,326,476,
17047,335938,328323,321091,274957,268891,262570,
17048,1536,696,696,696,696,696,
17049,129548,129438,129388,127628,64345,62373,
17050,27030,23830,24943,27507,30767,29762,
17051,24014,25891,27385,27834,28241,28130,
17052,116720,121588,121854,90634,84353,57677,
17053,338321,329178,320709,310208,289883,279709,
17054,27041,27797,5958,11341,5259,4278,
17055,400,400,400,0,20818,20818,
17056,75894,70947,59783,18965,15936,1518,
17057,49644,94883,42097,32394,16658,17006,
17058,0,241,4651,4746,3938,3479,
17059,7554,8287,9580,9267,10096,9415,
17060,1832,1074,1002,711,420,1572,
17061,71232,71262,71509,70695,71189,70554,
17062,2875,0,2125,0,0,0,
17063,38986,34931,33890,2065,5215,3745,
17064,88812,89488,89951,86961,79284,74531,
17065,11285,14096,12108,12211,11793,3719,
17066,105286,86619,18802,34863,73914,47938,
17067,360,345,139740,15631,2777,2160,
17068,20208,5183,3627,2963,2256,-119,
17069,17541,19021,7861,7691,0,0,
17070,1171,644,-155,-155,745,542,
17071,339202,337495,325700,313988,327542,317129,
17072,67591,69773,71886,76767,78462,79890,
17073,5428,9054,13158,6507,2955,1092,
17074,94935,98462,100978,96606,92062,90228,
17075,207977,207713,197120,198815,201007,205181,
17076,49889,51151,48449,48948,49967,36697,
17077,68931,67706,67017,65159,64152,65208,
17078,96549,94114,96689,101023,93738,96218,
17079,114074,116313,118700,115328,121084,123473,
17080,106264,107417,108803,82231,25687,27266,
17081,56766,59811,61987,63849,66276,68207,
17082,289358,296219,300873,294527,308523,318274,
17083,7565,460,98796,52079,40183,35796,
17084,2218,13181,4039,10692,18692,19565,
17085,17471,14129,13937,9429,1393,2055,
17086,29468,29688,28919,28000,13393,10539,
17087,1552,2452,1878,1482,326,-70,
17088,48064,49399,49943,18568,18740,19036,
17089,880,1602,840,840,0,0,
17090,9507,4405,0,2776,0,0,
17091,38604,36684,33826,30387,28850,29022,
17092,81003,85894,87061,89008,93523,80288,
17093,63370,64621,65380,66520,66343,63498,
17094,18666,18087,17517,16930,18043,17156,
17095,73215,70284,70375,65085,54986,50848,
17096,47608,48933,51415,48977,10082,9936,
17097,30506,26595,16712,15635,6965,7107,
17098,120151,89618,47857,48128,50332,23688,
17099,30821,33009,34867,24438,18883,14737,
17100,136918,128636,127237,94159,95794,89345,
17101,1923,101,0,0,0,399,
17102,105610,107495,111150,112444,97523,84858,
17103,84176,81516,80146,61392,60325,60469,
17104,16811,21290,20207,23858,33236,33337,
17105,780,390,380,390,0,780,
17106,87656,90341,92244,93316,95158,97776,
17107,10427,-20,-20,-20,-20,-20,
17108,15179,4981,19194,4389,1717,4066,
17109,22472,20911,24408,8747,-1231,4771,
17110,95322,98787,97996,27996,1712,-216,
17111,320952,326625,290268,296053,302793,307336,
17112,46512,47716,49675,30929,30078,29170,
17113,15703,19775,19096,19612,20164,19771,
17114,1399,1519,1404,540,0,0,
17115,79580,81493,82759,83609,85325,87096,
17116,217407,219860,265058,142132,92400,0,
17117,25368,24662,26001,27012,27241,27812,
17118,8593,9582,8986,9691,9889,10131,
17119,9550,5556,0,0,0,0,
17120,121764,150928,151428,111159,97154,98404,
17121,0,0,0,0,0,0,
17122,8222,7948,8958,9456,10150,10727,
17123,0,0,0,283,0,0,
17124,15096,16541,18356,18181,18285,10220,
17125,66946,67741,68790,68523,29163,29247,
17126,0,0,12493,28365,6300,999,
17127,0,0,890,0,0,1180,
17128,2346,4802,4579,5840,5603,6352,
17129,316,734,418,424,424,424,
17130,1460,5594,5334,1911,1774,5351,
17131,746,4824,690,6097,0,0,
17132,4750,0,0,2827,0,0,
17133,22514,23201,23914,24886,24903,25102,
17134,3983,4764,5528,7420,8298,8019,
17135,6023,23782,26024,26201,20896,6579,
17136,16618,-14115,51235,67368,68141,64167,
17137,77985,80886,82150,0,0,0,
17138,8348,9678,12702,12206,12701,13839,
17139,19505,20715,19750,19506,19255,17479,
17140,12322,25851,35691,-24303,38674,30784,
17141,102726,110179,105137,105467,94294,86381,
17142,4848,6524,6290,4440,4531,1300,
17143,0,0,0,0,0,0,
17144,24422,25480,26425,30525,29063,29022,
17145,2973,2694,7270,2970,2359,8492,
17146,8690,-204,3268,302,3586,2345,
17147,75190,151004,152786,137946,118310,119147,
17148,198807,200616,202228,198794,203070,161002,
17149,25707,26740,27871,28858,29541,27977,
17150,31637,27137,25986,23496,23601,24650,
17151,40514,31871,27793,19409,18093,10800,
17152,127418,135942,132640,135320,138523,141618,
17153,188373,281060,261698,265703,175925,188982,
17154,22391,3637,1705,-4,36581,332,
17155,5800,0,0,0,0,0,
17156,76594,78254,78401,49496,50562,45682,
17157,86974,98246,95884,93528,96397,96258,
17158,68889,68662,65581,56271,54586,54247,
17159,5996,7040,7897,7622,8294,8016,
17160,749,3883,3584,1830,390,390,
17161,14544,22376,28746,36395,46358,49946,
17162,21189,4242,32110,62649,63218,53151,
17163,1517,2742,2317,2482,1415,2095,
17164,31392,32976,34154,33311,35246,34548,
17165,4935,-200,11463,11751,11772,5318,
17166,84883,86616,88207,89428,95895,93092,
17167,25300,23150,20999,21423,19049,18282,
17168,1303,1303,748,1693,1138,748,
17169,178440,176624,76565,82825,81763,66120,
17170,325371,326867,322454,275928,264601,265494,
17171,-1886,-2086,34347,35042,46098,46658,
17172,6137,7040,3861,4869,4966,5070,
17173,0,0,19928,23255,23968,24531,
17174,24709,28970,28233,27481,29484,30157,
17175,29574,26663,27731,56359,28847,13030,
17176,18577,18961,18126,16557,17519,17111,
17177,23940,92233,91308,53991,56032,51010,
17178,1692,13250,433,1831,0,2891,
17179,8853,-1000,389,10049,1049,1049,
17180,2501,639,699,0,0,0,
17181,291,291,291,291,291,0,
17182,16239,16276,16715,18327,17735,19446,
17183,19486,52960,26491,19038,22297,25986,
17184,58875,0,72772,39980,40126,39788,
17185,898,11573,0,0,0,0,
17186,47588,47721,31027,31807,33966,33288,
17187,49120,50823,49844,20239,20241,19921,
17188,2937,5696,4144,8168,6894,11424,
17189,5444,5927,7106,7106,8106,9106,
17190,0,0,0,0,0,0,
17191,106417,103587,56676,47332,45171,47092,
17192,31063,32051,33239,33571,32732,33416,
17193,158494,156004,149677,152724,142064,142649,
17194,248880,248758,245404,169632,165098,151157,
17195,151594,139114,92720,86468,79600,80866,
17196,31543,31641,32286,32692,32261,32644,
17197,134183,136457,97395,99249,77188,71675,
17198,38947,37799,3,18080,12227,13296,
17199,47800,50725,53518,4199,0,0,
17200,14103,5397,54554,92400,3520,3330,
17201,13041,13936,13415,14590,14216,14823,
17202,1929,2948,3960,4038,4123,4264,
17203,38975,35294,39295,38459,40242,42495,
17204,14525,13828,10394,17562,8495,5090,
17205,64471,65577,53264,51464,96184,49104,
17206,16891,0,521,0,0,0,
17207,-2,-2,725,2074,0,585,
17208,386437,393742,392625,368365,377858,362132,
17209,78233,53236,35222,72861,74429,60783,
17210,108660,105504,113177,113622,116396,115826,
17211,48144,51966,44477,39998,23278,27775,
17212,3980,3771,3564,4500,5039,5275,
17213,102350,96133,90183,89846,101034,84152,
17214,149540,118675,120047,100637,79613,79286,
17215,13461,14179,13654,13979,15525,0,
17216,77111,81555,72868,55780,53523,54679,
17217,70559,51550,0,0,0,0,
17218,99938,92104,85194,83021,78556,78495,
17219,161444,160177,151914,148432,150935,154284,
17220,9677,9578,12102,1473,18177,18046,
17221,10063,10166,11579,68712,26476,8974,
17222,54731,51080,45536,38745,37395,19247,
17223,8756,1237,11912,4922,766,640,
17224,274263,267233,360999,149363,142757,119034,
17225,6241,8788,0,0,0,0,
17226,54021,55154,56280,57397,58599,60668,
17227,4585,33282,16175,104872,22897,29339,
17228,107224,107126,101859,79519,74368,58481,
17229,193,2499,0,0,428,150,
17230,197139,166221,178594,174330,179525,184562,
17231,34645,36021,32128,27265,27133,26234,
17232,47713,49242,52394,55521,113760,116299,
17233,1366,9489,51322,12150,12463,11872,
17234,19495,22254,21616,26695,25970,26402,
17235,21670,24401,23716,24124,24684,25222,
17236,780,390,0,780,0,780,
17237,112336,113351,115515,113948,122127,121962,
17238,49699,32301,74152,38579,77819,47975,
17239,2970,430,430,717,430,4171,
17240,42717,51319,50245,9246,18992,9697,
17241,0,0,0,0,0,0,
17242,48131,73221,74341,50184,51412,49448,
17243,227762,191424,18016,15353,325,325,
17244,221793,225079,229947,233122,246414,253338,
17245,12346,13615,13674,27524,13490,15261,
17246,86701,90251,92900,93876,91678,94280,
17247,8281,8998,9695,11521,12331,13125,
17248,19775,21679,18566,19918,19584,18508,
17249,15126,13327,13829,10898,9217,9048,
17250,44573,60540,15993,16327,16863,17282,
17251,0,0,0,239,89,589,
17252,62782,66114,69436,72560,76169,77988,
17253,11449,12811,11779,12379,12879,14879,
17254,8178,3776,3776,3776,4173,4287,
17255,56839,58039,58792,59620,60819,62069,
17256,28239,29974,29841,27592,17569,4059,
17257,11509,11119,12376,4419,2946,1473,
17258,13070,14542,15998,16706,17188,17394,
17259,6129,6051,5901,671,37082,34725,
17260,639,8358,2620,2073,4732,1131,
17261,10105,114804,117262,117427,116637,115794,
17262,54797,56909,57466,58609,59828,59842,
17263,35610,38701,35043,35678,36730,35994,
17264,2223,2233,159,1772,28704,19474,
17265,0,0,0,0,0,0,
17266,0,500,500,624,1090,2952,
17267,87750,89618,91499,93317,96110,98906,
17268,29302,30052,29349,29476,30014,29785,
17269,81463,83098,63848,64692,66114,67396,
17270,278510,279845,0,189841,193313,192742,
17271,24307,23618,26733,27016,24972,25425,
17272,117059,117000,116955,109973,108693,104890,
17273,444,0,1650,0,2226,0,
17274,45075,8840,1369,5924,1759,1824,
17275,99,2977,15086,8578,13028,21712,
17276,158954,139482,139869,139956,141431,149946,
17277,10836,19751,72623,61459,44390,29773,
17278,7353,3700,0,0,0,297,
17279,166915,117351,115402,105844,98396,101390,
17280,5602,48329,45281,31219,24962,17002,
17281,156286,148841,134757,85874,84665,78130,
17282,47974,48527,49381,9999,8793,9138,
17283,23266,16093,19906,11132,0,0,
17284,272899,254078,252427,254160,250645,245851,
17285,33521,36303,37424,38512,37596,39877,
17286,4474,189,3510,3306,3551,5577,
17287,104485,92993,80647,67875,58328,252696,
17288,27878,28908,29922,30517,31164,32677,
17289,19629,20639,22302,23208,21822,16624,
17290,207237,224007,275615,220088,216482,136086,
17291,49740,48501,48117,48502,48610,49650,
17292,32632,34099,35525,38820,38066,39681,
17293,15602,16482,16743,17185,18281,17312,
17294,54078,52946,51841,50306,49706,49706,
17295,131653,132462,130598,98336,86862,88618,
17296,41468,40507,41464,35334,26875,23338,
17297,55505,57374,35751,25824,25831,27393,
17298,16013,14334,9086,5096,5096,5200,
17299,281,5631,5525,0,21339,607,
17300,1399,2441,3865,7476,8384,8085,
17301,59408,58844,43427,30408,30632,30021,
17302,282944,288729,295114,299739,304319,299400,
17303,99291,87757,82417,83877,82814,35484,
17304,28933,30175,29383,29823,30379,29686,
17305,112829,108073,110313,108986,48641,46982,
17306,70472,72518,73422,72687,68167,69746,
17307,29666,29033,29345,29125,29859,29016,
17308,5618,6645,7635,8020,8403,9504,
17309,4687,9060,5064,14745,6805,6805,
17310,91806,100291,108245,109006,117195,121246,
17311,76762,107039,19046,7359,16336,20040,
17312,54053,65235,64747,65150,-450,700,
17313,60316,61763,63154,64524,66345,68104,
17314,5799,3095,5257,6649,8680,7844,
17315,7963,9152,10282,10180,10394,9614,
17316,12250,11761,12476,11979,12880,12531,
17317,200,1986,1117,425,-267,1451,
17318,86769,87842,42594,26198,26766,27341,
17319,48502,49001,47026,45827,39527,40868,
17320,20976,22332,23654,24952,26551,29598,
17321,10376,36404,37813,38881,39634,40493,
17322,97196,95832,83123,46342,44693,43296,
17323,21489,-86,4414,64183,61001,60601,
17324,37587,39183,39305,40251,41683,38978,
17325,27186,27585,30398,29305,29408,28699,
17326,7545,7510,8583,9156,9727,8706,
17327,2384,3500,471,-203,2371,1949,
17328,8177,9131,9669,7624,8049,6857,
17329,130370,131199,128900,125514,127280,128839,
17330,9383,9380,7350,3488,3991,3077,
17331,15247,16561,17280,18431,18341,19569,
17332,45810,0,0,0,0,0,
17333,38174,40550,41577,41595,43264,43402,
17334,34301,35450,39455,38564,37842,40342,
17335,8704,9698,11022,12032,12134,12439,
17336,49776,50405,49099,19125,18504,19197,
17337,113872,118281,119564,68707,39517,33842,
17338,1485,299,0,0,440,0,
17339,29327,30487,29417,30379,30452,0,
17340,18317,18455,19399,19962,14938,3039,
17341,29261,29960,28316,28966,29542,30163,
17342,38741,36840,37868,36139,39114,38429,
17343,0,0,0,0,0,0,
17344,83900,84236,79623,70039,70962,71013,
17345,14766,990,8150,15410,1276,0,
17346,0,0,0,12200,16961,3000,
17347,5635,6321,102108,2120,2873,0,
17348,119613,115349,109765,101179,99940,96190,
17349,4821,3469,0,0,0,1047,
17350,1253,4091,4111,940,1550,4030,
17351,699,309,-471,1479,1320,930,
17352,0,0,0,0,0,0,
17353,77009,92353,223085,278999,207007,66516,
17354,99,99,0,1980,0,0,
17355,45343,31228,29756,27751,20292,14937,
17356,22915,22247,22493,660,1979,836,
17357,1919,7381,2691,1781,7123,1470,
17358,110072,108478,105931,104554,102360,100413,
17359,16584,16009,64886,66202,72526,74323,
17360,7593,9634,4476,8830,8153,6422,
17361,8600,0,4231,4221,4221,4483,
17362,2692,4399,5555,5818,3686,2014,
17363,384,2197,186,0,173,0,
17364,1409,864,0,0,0,0,
17365,3981,1350,3735,13956,5911,1356,
17366,203647,185853,178531,170915,162864,155297,
17367,39317,28491,20367,16680,10320,7601,
17368,14093,10575,7675,18602,20461,33404,
17369,26957,26269,17036,27497,16098,7300,
17370,17582,600,600,9375,8765,3649,
17371,540,1148,20752,19397,19581,25071,
17372,257463,256706,257944,149040,144639,139558,
17373,32540,14163,30107,31567,32583,31309,
17374,0,11901,5736,1000,650,7574,
17375,11060,6860,27243,2487,6269,10744,
17376,2500,3068,-380,-380,-380,-380,
17377,47676,48896,49325,48033,27019,26450,
17378,60764,62782,63636,65570,67354,69073,
17379,543,-535,2145,12532,655,390,
17380,78337,81029,83032,83362,84592,86027,
17381,1920,410,5015,2334,3334,3350,
17382,17776,18886,19551,18964,19676,20116,
17383,47815,8473,950,13408,3819,1107,
17384,32126,10823,5248,32307,28492,1799,
17385,15284,15303,14724,15055,13389,11924,
17386,0,0,0,0,0,0,
17387,81719,85389,86287,65287,35345,9360,
17388,27262,26545,28590,27831,28433,30257,
17389,1443,1443,1443,1443,1443,1443,
17390,46281,27311,41032,29626,26328,28475,
17391,1072,963,3271,16741,8230,6517,
17392,153062,156122,159998,161434,163403,167230,
17393,27660,28780,780,0,0,0,
17394,86699,84423,86173,87942,92756,91146,
17395,32068,31915,34433,31236,0,500,
17396,371724,359672,56033,31126,18345,12836,
17397,72364,65094,30704,12383,143874,15081,
17398,440,4023,440,440,440,440,
17399,18220,18743,17624,17457,21386,4340,
17400,597,6449,626,626,626,626,
17401,7791,5851,430,2041,775,580,
17402,208009,212271,166288,168146,172345,177151,
17403,28130,27836,28998,29480,29500,0,
17404,26708,25230,26999,27748,28351,28864,
17405,2930,3300,2860,4216,2609,9609,
17406,173,274,0,0,0,0,
17407,61966,60308,47536,17079,18219,19542,
17408,1046,2700,2187,678,2040,944,
17409,7398,2009,1651,1823,1208,0,
17410,18055,2059,2576,1834,1092,942,
17411,57436,58483,55825,54888,58115,57299,
17412,600,600,600,600,600,2050,
17413,302089,279409,258310,221792,201215,183739,
17414,56379,51993,52678,53753,54821,56145,
17415,84718,82861,80581,51537,51381,48866,
17416,181302,181271,180439,182958,181287,179734,
17417,2902,6888,7638,7388,6991,33327,
17418,6599,9315,19067,18472,18037,18487,
17419,60804,65779,66545,64877,66398,72113,
17420,21905,22473,21380,283,0,-17149,
17421,10141,11472,12973,12468,13763,13989,
17422,63672,57299,59336,61349,63366,65155,
17423,428841,432871,436858,432945,338417,318436,
17424,55,-94,-208,-208,993,0,
17425,75222,131966,68466,68547,59339,32500,
17426,48006,48159,46099,47039,48286,48974,
17427,81568,81876,82617,83284,64520,54178,
17428,273,273,2418,1428,4398,5748,
17429,47155,23882,10054,3122,8471,6315,
17430,309055,314927,322077,166654,170008,174723,
17431,0,0,0,0,0,0,
17432,20167,37198,17858,16400,14711,18691,
17433,15794,16515,17827,17874,18288,18557,
17434,8,1274,19143,20305,22063,20695,
17435,49026,48983,38417,27038,26254,26352,
17436,46385,47439,48858,50893,52352,53480,
17437,5085,3883,5115,5714,1530,1868,
17438,16022,17059,17772,18127,18536,19224,
17439,41387,42117,41140,42110,42988,43841,
17440,380,380,380,380,0,380,
17441,34384,35503,38931,38006,44357,43516,
17442,1070,4078,1099,1099,1099,1099,
17443,260733,228515,232762,208005,194608,201044,
17444,39664,28033,27292,16567,7021,10171,
17445,32312,24213,24278,24750,0,0,
17446,750,71015,72517,72537,55600,72442,
17447,22473,25293,24602,27964,27232,29800,
17448,52045,49714,50908,49756,27702,27429,
17449,281604,283292,281327,189287,185398,184414,
17450,61844,60294,63663,67596,66388,71272,
17451,29747,53311,10920,8072,22809,12415,
17452,134235,62483,62134,61797,57312,57582,
17453,780,390,390,540,540,390,
17454,396,792,4970,4012,3651,5600,
17455,69589,72802,77106,74420,76220,77877,
17456,7668,8878,10077,11203,11320,11487,
17457,44820,14657,20950,3601,696,696,
17458,461,6472,83589,73689,64854,66124,
17459,109814,110215,40084,41101,41834,42874,
17460,47754,48648,8868,9044,9234,9418,
17461,344,5757,1820,2308,807,4966,
17462,109835,110255,110247,110955,105145,105377,
17463,498,498,493,16931,18913,19272,
17464,109386,99100,50827,51834,52921,54013,
17465,11403,8151,8892,8563,-510,390,
17466,0,0,1154,2000,0,0,
17467,8852,1946,1473,48029,47525,47181,
17468,8878,10077,11203,11320,11487,11895,
17469,88506,58699,60252,62245,64202,66167,
17470,0,0,0,0,0,0,
17471,28594,33080,29233,23340,-300,31031,
17472,17820,18626,18980,7674,5708,4899,
17473,23497,24197,25226,26238,26760,27318,
17474,198663,201996,194396,166515,163673,145683,
17475,2348,329,-1404,3596,8596,8941,
17476,147943,144543,146603,149519,151697,154499,
17477,0,5743,8809,0,7241,10289,
17478,5888,4088,6597,9333,4133,8456,
17479,0,2036,796,5740,0,447,
17480,12724,12228,13255,13959,14921,14539,
17481,213,213,203,2571,187,5469,
17482,60024,58104,54976,-3518,-1285,1601,
17483,1245,712,0,0,0,0,
17484,96441,98353,99864,101900,103924,106101,
17485,17336,17751,18113,14885,14975,15311,
17486,242837,246989,204769,62670,10408,10848,
17487,2191,645,2102,5477,2258,1849,
17488,-390,-390,-390,-391,710,321,
17489,7752,9112,10306,11328,12036,14329,
17490,208012,199367,202668,111486,118951,89077,
17491,2593,0,0,0,1849,12837,
17492,150451,152384,155976,157793,158652,157163,
17493,38965,38063,38838,39598,40313,41293,
17494,142027,143536,141849,131491,94362,85863,
17495,390,1732,1170,780,390,69438,
17496,123943,126857,127706,121939,81506,83234,
17497,7562,10609,14101,17523,18914,28516,
17498,291,291,291,291,291,291,
17499,-150,-150,-150,-150,-150,-150,
17500,85343,83855,78703,76544,75360,76507,
17501,14279,3904,24274,5196,4996,16890,
17502,11613,10000,10000,10000,10000,10941,
17503,151686,147474,7474,8173,87500,89731,
17504,2907,-110,-110,-310,82690,84529,
17505,0,0,0,0,0,0,
17506,747,0,0,989,0,0,
17507,110327,112130,108533,112475,108976,108385,
17508,46410,48710,8108,7358,3098,0,
17509,23338,25747,25048,26060,26578,27133,
17510,8567,15273,11650,7457,3115,7725,
17511,48465,45898,46765,55438,54285,54198,
17512,64086,68836,69704,70566,69311,70844,
17513,0,0,0,0,0,0,
17514,35660,37082,38464,38922,40791,43108,
17515,43792,35047,35415,0,1619,3795,
17516,51083,50043,98450,48689,19773,19931,
17517,957,6214,1625,728,2464,1139,
17518,4196,10121,32921,22680,13711,11074,
