ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
19365,20000,1,1,2,22,
19366,320000,1,1,1,35,
19367,360000,1,1,1,43,
19368,300000,2,3,2,38,
19369,290000,2,2,1,48,
19370,130000,2,3,2,36,
19371,60000,2,2,2,26,
19372,250000,2,2,2,31,
19373,170000,1,1,1,40,
19374,250000,2,2,1,35,
19375,240000,2,2,1,43,
19376,130000,2,1,2,23,
19377,130000,1,3,1,43,
19378,220000,1,5,1,37,
19379,50000,2,2,1,34,
19380,320000,1,1,2,29,
19381,150000,1,1,2,29,
19382,110000,2,2,2,28,
19383,50000,2,2,2,27,
19384,50000,1,2,1,44,
19385,260000,1,2,2,30,
19386,550000,1,1,2,35,
19387,50000,2,1,2,27,
19388,130000,2,2,2,43,
19389,310000,2,1,1,62,
19390,130000,1,3,1,27,
19391,80000,2,2,1,40,
19392,200000,1,2,1,45,
19393,16000,2,2,1,48,
19394,120000,1,1,1,45,
19395,50000,2,2,2,22,
19396,150000,2,1,2,28,
19397,100000,2,2,2,24,
19398,110000,2,2,2,23,
19399,300000,1,3,1,61,
19400,30000,1,2,2,27,
19401,20000,2,1,2,23,
19402,140000,2,1,2,25,
19403,150000,2,1,2,37,
19404,420000,1,1,1,34,
19405,50000,2,1,1,54,
19406,70000,1,1,2,25,
19407,80000,1,3,2,33,
19408,360000,2,1,2,32,
19409,240000,2,1,1,47,
19410,50000,1,3,1,34,
19411,20000,2,3,2,31,
19412,160000,2,2,2,35,
19413,340000,1,2,2,41,
19414,190000,1,2,2,28,
19415,180000,2,1,2,28,
19416,50000,2,2,2,38,
19417,20000,1,3,1,36,
19418,360000,2,2,1,48,
19419,150000,2,3,1,43,
19420,80000,2,3,2,55,
19421,60000,2,2,2,24,
19422,160000,2,1,1,47,
19423,500000,1,3,1,39,
19424,210000,1,2,1,75,
19425,210000,2,2,1,50,
19426,280000,1,1,2,35,
19427,140000,1,2,1,49,
19428,300000,2,1,1,42,
19429,30000,2,1,2,21,
19430,80000,2,1,2,23,
19431,240000,2,1,2,33,
19432,180000,1,2,2,37,
19433,210000,2,1,1,36,
19434,30000,2,2,1,56,
19435,20000,2,2,1,53,
19436,260000,2,1,2,30,
19437,440000,1,2,2,42,
19438,290000,2,5,2,35,
19439,120000,2,2,1,32,
19440,500000,1,2,1,42,
19441,150000,2,2,1,38,
19442,30000,2,3,1,48,
19443,80000,2,1,1,44,
19444,30000,2,2,1,45,
19445,190000,1,1,1,55,
19446,50000,1,3,2,31,
19447,60000,2,2,1,48,
19448,360000,1,1,2,35,
19449,50000,2,3,1,36,
19450,50000,2,3,2,43,
19451,50000,2,2,1,42,
19452,500000,1,2,2,67,
19453,30000,2,1,2,27,
19454,50000,2,2,2,24,
19455,260000,2,1,1,32,
19456,290000,2,1,2,30,
19457,50000,2,2,2,40,
19458,270000,2,2,1,43,
19459,360000,1,1,1,38,
19460,60000,1,2,1,43,
19461,200000,2,1,2,30,
19462,340000,2,2,2,33,
19463,360000,2,1,1,31,
19464,60000,2,3,1,36,
19465,190000,2,1,2,33,
19466,250000,1,1,2,30,
19467,30000,1,3,1,64,
19468,70000,2,2,1,44,
19469,260000,2,1,2,28,
19470,210000,2,1,2,30,
19471,210000,1,2,2,25,
19472,20000,1,2,2,23,
19473,20000,1,3,2,34,
19474,410000,1,1,1,41,
19475,210000,2,2,1,47,
19476,580000,2,1,1,36,
19477,210000,2,1,1,29,
19478,50000,2,3,1,48,
19479,70000,2,2,2,22,
19480,240000,1,1,2,37,
19481,360000,1,2,1,50,
19482,50000,2,6,2,33,
19483,200000,2,3,1,49,
19484,20000,2,3,2,49,
19485,110000,1,2,1,38,
19486,320000,2,1,2,27,
19487,130000,1,2,2,31,
19488,200000,1,1,1,36,
19489,170000,1,2,1,34,
19490,200000,2,1,2,28,
19491,80000,2,2,1,57,
19492,70000,1,2,2,28,
19493,100000,2,1,2,29,
19494,190000,1,2,2,32,
19495,100000,2,2,1,35,
19496,30000,2,2,2,33,
19497,20000,1,2,1,37,
19498,270000,1,2,2,31,
19499,360000,2,2,2,27,
19500,450000,1,1,1,48,
19501,200000,2,3,2,42,
19502,180000,2,2,1,36,
19503,370000,2,1,1,46,
19504,80000,2,2,2,31,
19505,160000,2,1,1,34,
19506,200000,2,2,1,37,
19507,50000,2,1,1,41,
19508,200000,2,2,1,51,
19509,20000,1,3,2,22,
19510,230000,2,2,2,51,
19511,110000,1,1,1,52,
19512,210000,1,1,1,40,
19513,330000,2,2,2,31,
19514,80000,2,3,2,23,
19515,160000,2,2,2,25,
19516,230000,2,1,2,30,
19517,500000,2,3,2,29,
19518,400000,1,1,1,42,
19519,80000,2,1,1,44,
19520,200000,2,2,1,41,
19521,50000,1,2,2,40,
19522,130000,1,1,2,43,
19523,150000,1,2,2,22,
19524,350000,1,1,1,38,
19525,110000,2,2,1,42,
19526,100000,2,2,1,36,
19527,50000,1,2,2,32,
19528,50000,2,2,2,24,
19529,180000,2,1,2,28,
19530,320000,2,2,1,29,
19531,60000,2,3,2,28,
19532,220000,2,2,1,32,
19533,140000,2,2,2,26,
19534,110000,1,2,1,57,
19535,10000,1,2,2,28,
19536,30000,2,3,2,52,
19537,250000,2,2,1,36,
19538,220000,1,1,1,49,
19539,50000,1,1,2,39,
19540,50000,2,2,1,32,
19541,660000,2,2,2,33,
19542,20000,1,3,1,44,
19543,100000,2,2,1,37,
19544,180000,2,2,2,49,
19545,150000,2,2,1,49,
19546,130000,2,1,2,27,
19547,280000,1,3,1,32,
19548,220000,2,1,1,39,
19549,280000,1,1,1,34,
19550,170000,2,1,1,44,
19551,150000,2,2,1,34,
19552,70000,1,2,3,47,
19553,190000,2,2,2,35,
19554,80000,2,1,2,24,
19555,20000,2,2,1,33,
19556,160000,2,2,2,30,
19557,180000,2,1,2,27,
19558,50000,2,2,2,23,
19559,20000,1,3,1,27,
19560,230000,2,1,1,35,
19561,70000,2,1,1,36,
19562,70000,2,3,2,29,
19563,200000,2,1,2,31,
19564,80000,1,2,2,25,
19565,360000,2,1,2,30,
19566,20000,1,2,2,24,
19567,80000,2,3,1,34,
19568,120000,2,1,2,27,
19569,350000,2,1,2,33,
19570,500000,2,1,2,29,
19571,200000,1,2,2,29,
19572,100000,2,2,1,24,
19573,470000,1,1,1,38,
19574,140000,2,2,1,28,
19575,50000,1,2,2,36,
19576,240000,1,1,1,42,
19577,360000,2,3,2,45,
19578,240000,2,3,0,37,
19579,50000,1,2,2,25,
19580,140000,1,1,2,29,
19581,90000,2,2,1,24,
19582,110000,2,1,2,24,
19583,50000,1,2,1,33,
19584,50000,2,3,1,46,
19585,550000,1,3,1,50,
19586,210000,1,1,2,41,
19587,360000,2,1,1,42,
19588,200000,2,2,2,27,
19589,500000,1,2,1,43,
19590,300000,2,2,1,38,
19591,70000,2,3,2,24,
19592,110000,2,1,2,27,
19593,160000,1,1,1,51,
19594,140000,1,2,1,38,
19595,290000,2,1,2,27,
19596,90000,2,2,1,55,
19597,30000,2,2,1,32,
19598,290000,1,1,1,39,
19599,320000,2,3,2,54,
19600,20000,1,3,2,27,
19601,210000,2,3,1,33,
19602,360000,1,1,1,47,
19603,210000,1,1,2,35,
19604,180000,2,2,2,36,
19605,60000,2,2,2,30,
19606,200000,1,2,2,68,
19607,50000,1,3,1,51,
19608,80000,2,1,1,45,
19609,210000,1,1,2,33,
19610,200000,2,2,1,30,
19611,30000,1,2,2,30,
19612,60000,2,2,2,24,
19613,260000,1,2,1,51,
19614,90000,1,2,1,34,
19615,320000,2,1,2,32,
19616,150000,2,3,1,46,
19617,410000,2,2,1,42,
19618,50000,1,2,2,35,
19619,310000,2,2,1,47,
19620,90000,1,3,1,62,
19621,310000,1,2,2,29,
19622,50000,2,3,1,59,
19623,50000,1,3,1,50,
19624,150000,2,3,2,29,
19625,30000,2,2,1,23,
19626,150000,1,2,2,28,
19627,200000,2,2,2,41,
19628,500000,2,1,1,39,
19629,210000,1,2,2,26,
19630,20000,1,2,3,25,
19631,280000,2,2,2,28,
19632,20000,2,2,2,26,
19633,310000,2,2,2,27,
19634,50000,1,2,2,26,
19635,50000,2,2,1,46,
19636,50000,1,2,1,42,
19637,20000,1,2,2,33,
19638,100000,1,3,2,49,
19639,90000,2,1,2,28,
19640,50000,2,1,2,42,
19641,120000,2,2,1,28,
19642,60000,2,1,2,27,
19643,100000,2,3,1,36,
19644,500000,2,1,2,32,
19645,10000,1,2,2,26,
19646,120000,2,2,1,25,
19647,450000,2,1,3,37,
19648,110000,2,1,2,29,
19649,290000,1,1,2,37,
19650,180000,1,1,2,35,
19651,220000,1,2,1,35,
19652,50000,1,3,2,30,
19653,350000,2,1,1,31,
19654,100000,2,1,1,35,
19655,140000,2,1,2,34,
19656,30000,1,1,1,45,
19657,80000,1,2,2,34,
19658,450000,2,3,2,40,
19659,290000,2,1,1,34,
19660,230000,2,2,2,33,
19661,240000,1,1,1,34,
19662,50000,1,3,2,35,
19663,360000,2,2,1,30,
19664,110000,2,2,1,59,
19665,20000,1,2,2,47,
19666,150000,2,2,2,36,
19667,500000,1,1,2,51,
19668,80000,2,3,1,41,
19669,180000,2,1,2,29,
19670,10000,1,2,1,37,
19671,50000,2,1,2,33,
19672,140000,1,2,1,40,
19673,170000,1,1,1,42,
19674,260000,2,2,1,40,
19675,20000,2,2,2,22,
19676,140000,2,2,2,35,
19677,30000,1,2,2,54,
19678,160000,1,2,2,28,
19679,100000,2,1,2,30,
19680,210000,2,2,2,26,
19681,50000,2,3,1,46,
19682,290000,1,1,1,38,
19683,80000,2,2,1,37,
19684,80000,1,1,1,41,
19685,260000,2,2,1,38,
19686,50000,1,1,2,30,
19687,50000,1,2,2,24,
19688,360000,1,5,1,31,
19689,360000,2,1,2,27,
19690,100000,2,3,2,56,
19691,240000,2,1,2,30,
19692,50000,2,2,1,34,
19693,110000,1,1,2,25,
19694,440000,1,2,1,49,
19695,30000,2,2,2,29,
19696,210000,1,2,2,30,
19697,230000,2,2,2,30,
19698,100000,2,1,1,38,
19699,360000,2,2,1,52,
19700,220000,1,2,1,40,
19701,220000,2,2,2,29,
19702,50000,2,2,2,23,
19703,390000,1,1,2,35,
19704,50000,1,1,2,37,
19705,200000,1,3,1,30,
19706,140000,1,3,1,39,
19707,260000,1,1,2,30,
19708,20000,1,3,1,47,
19709,130000,2,3,1,42,
19710,140000,1,3,2,30,
19711,350000,1,3,2,41,
19712,180000,2,2,1,34,
19713,360000,2,1,2,28,
19714,150000,1,1,2,32,
19715,300000,1,1,2,34,
19716,520000,2,1,1,46,
19717,80000,2,3,2,26,
19718,20000,1,3,1,46,
19719,230000,2,2,1,42,
19720,480000,1,3,1,56,
19721,50000,2,2,3,34,
19722,360000,1,1,1,37,
19723,60000,2,1,2,24,
19724,80000,2,2,2,28,
19725,210000,2,1,2,30,
19726,360000,1,1,1,41,
19727,360000,1,1,1,40,
19728,120000,1,3,1,54,
19729,500000,2,1,1,44,
19730,200000,2,5,2,32,
19731,230000,1,2,1,28,
19732,330000,1,2,1,29,
19733,50000,1,2,2,25,
19734,60000,1,3,1,54,
19735,180000,2,2,1,38,
19736,180000,1,1,2,33,
19737,270000,2,2,1,65,
19738,140000,2,1,2,25,
19739,150000,2,2,2,30,
19740,140000,2,3,1,54,
19741,110000,1,2,2,24,
19742,400000,2,2,2,30,
19743,30000,2,2,1,41,
19744,210000,2,2,1,40,
19745,200000,2,3,1,52,
19746,280000,2,3,1,45,
19747,210000,2,2,1,36,
19748,80000,2,2,1,22,
19749,90000,2,2,1,51,
19750,140000,2,3,1,46,
19751,110000,2,3,1,37,
19752,60000,2,3,1,50,
19753,150000,2,1,1,35,
19754,200000,1,2,1,58,
19755,80000,2,2,1,32,
19756,480000,2,3,1,36,
19757,30000,2,2,1,26,
19758,50000,1,2,2,46,
19759,100000,2,2,1,44,
19760,210000,2,3,1,55,
19761,180000,2,1,1,31,
19762,140000,1,3,2,35,
19763,140000,1,2,1,55,
19764,60000,1,1,1,54,
19765,200000,1,1,2,31,
19766,360000,1,1,1,33,
19767,420000,1,1,2,35,
19768,120000,2,1,1,34,
19769,20000,1,2,2,27,
19770,280000,1,1,1,42,
19771,210000,2,1,2,27,
19772,50000,1,2,1,28,
19773,30000,2,2,1,29,
19774,140000,2,1,2,29,
19775,360000,1,3,2,41,
19776,210000,2,1,2,26,
19777,270000,2,2,1,43,
19778,50000,2,2,2,24,
19779,200000,2,2,2,30,
19780,30000,2,2,2,21,
19781,80000,1,1,1,53,
19782,220000,2,1,1,36,
19783,100000,2,1,2,31,
19784,340000,2,1,1,34,
19785,360000,2,1,2,33,
19786,230000,2,2,2,40,
19787,20000,1,3,1,49,
19788,20000,1,3,1,37,
19789,450000,2,1,2,38,
19790,120000,2,2,1,34,
19791,50000,1,2,2,41,
19792,450000,2,1,2,45,
19793,10000,1,2,2,25,
19794,50000,1,3,2,29,
19795,580000,1,1,2,32,
19796,390000,2,2,1,24,
19797,250000,2,2,1,52,
19798,200000,1,2,1,30,
19799,250000,1,1,1,40,
19800,160000,2,1,2,35,
19801,30000,1,2,2,35,
19802,500000,2,2,1,42,
19803,130000,1,2,1,39,
19804,150000,2,1,2,29,
19805,360000,2,2,1,35,
19806,190000,2,2,2,36,
19807,50000,1,3,1,44,
19808,140000,2,2,1,40,
19809,140000,2,1,2,25,
19810,10000,1,2,2,36,
19811,10000,2,3,2,36,
19812,20000,2,2,2,23,
19813,30000,1,2,1,38,
19814,30000,1,3,1,54,
19815,220000,1,1,2,34,
19816,140000,1,1,1,56,
19817,120000,1,3,1,36,
19818,30000,2,2,1,43,
19819,230000,2,1,1,36,
19820,240000,2,1,1,31,
19821,120000,2,2,2,43,
19822,50000,2,2,2,34,
19823,200000,2,1,2,31,
19824,10000,1,2,2,29,
19825,280000,2,1,1,45,
19826,230000,2,2,1,54,
19827,50000,1,2,2,24,
19828,200000,2,1,1,40,
19829,80000,2,5,1,23,
19830,180000,1,1,2,31,
19831,80000,1,3,1,47,
19832,200000,2,1,1,38,
19833,50000,2,3,1,33,
19834,260000,1,2,1,42,
19835,70000,1,3,1,51,
19836,30000,2,2,2,27,
19837,210000,2,2,2,30,
19838,50000,2,2,2,51,
19839,100000,1,1,1,45,
19840,160000,2,2,1,40,
19841,200000,2,3,2,51,
19842,310000,2,2,1,32,
19843,150000,2,3,2,25,
19844,200000,1,2,2,34,
19845,30000,1,2,2,30,
19846,140000,2,1,2,27,
19847,180000,2,2,1,35,
19848,50000,2,1,2,23,
19849,30000,1,2,2,26,
19850,450000,2,2,1,38,
19851,50000,2,3,2,22,
19852,50000,1,3,1,32,
19853,20000,1,2,1,36,
19854,440000,2,1,1,54,
19855,60000,2,2,2,24,
19856,90000,2,2,1,39,
19857,90000,2,2,2,24,
19858,350000,2,1,1,59,
19859,210000,1,2,1,43,
19860,50000,2,2,1,34,
19861,230000,2,1,2,27,
19862,730000,1,3,1,56,
19863,200000,1,1,2,30,
19864,20000,1,2,1,37,
19865,50000,1,2,2,23,
19866,120000,2,2,2,26,
19867,90000,1,1,1,35,
19868,50000,2,3,1,40,
19869,140000,2,2,1,24,
19870,60000,1,3,2,31,
19871,100000,2,1,2,24,
19872,200000,1,2,1,34,
19873,80000,1,2,1,37,
19874,80000,1,2,2,29,
19875,70000,2,1,2,23,
19876,60000,2,3,2,26,
19877,500000,2,1,1,33,
19878,20000,1,2,1,43,
19879,140000,2,3,2,59,
19880,80000,2,2,2,32,
19881,210000,1,2,2,38,
19882,60000,2,3,2,27,
19883,80000,1,2,2,43,
19884,50000,2,3,2,49,
19885,50000,1,1,2,28,
19886,430000,2,1,2,39,
19887,10000,1,3,2,37,
19888,230000,2,1,2,29,
19889,320000,2,2,2,35,
19890,100000,1,2,1,44,
19891,200000,2,1,2,25,
19892,20000,2,3,2,23,
19893,200000,2,3,0,37,
19894,30000,1,2,2,25,
19895,130000,2,2,1,35,
19896,60000,2,1,2,25,
19897,280000,2,2,1,64,
19898,50000,1,2,2,25,
19899,300000,2,1,2,26,
19900,200000,1,1,2,32,
19901,90000,2,2,2,25,
19902,20000,2,3,2,34,
19903,10000,2,2,2,22,
19904,290000,1,1,2,29,
19905,350000,2,1,2,46,
19906,360000,2,1,2,38,
19907,150000,2,1,2,40,
19908,300000,2,1,2,29,
19909,220000,1,2,1,47,
19910,500000,1,1,2,38,
19911,260000,1,1,2,33,
19912,80000,2,2,2,23,
19913,40000,2,2,1,28,
19914,360000,1,2,1,37,
19915,30000,1,3,2,31,
19916,430000,2,2,2,29,
19917,220000,1,1,2,31,
19918,170000,1,4,2,28,
19919,70000,2,1,2,29,
19920,400000,2,1,1,49,
19921,320000,1,2,2,32,
19922,500000,2,2,2,28,
19923,500000,2,1,1,48,
19924,190000,2,2,1,33,
19925,180000,1,1,2,28,
19926,20000,2,1,2,39,
19927,10000,1,2,1,44,
19928,80000,1,1,2,30,
19929,30000,2,2,1,30,
19930,220000,1,2,2,31,
19931,360000,1,2,1,33,
19932,50000,1,2,1,42,
19933,240000,2,3,1,50,
19934,20000,1,2,2,30,
19935,90000,2,2,2,28,
19936,500000,2,3,2,26,
19937,420000,2,1,1,32,
19938,250000,2,2,1,35,
19939,500000,1,1,1,55,
19940,500000,1,1,1,42,
19941,10000,1,5,1,43,
19942,290000,2,2,1,32,
19943,360000,2,1,2,29,
19944,360000,2,2,1,37,
19945,390000,2,2,2,28,
19946,90000,2,1,2,23,
19947,220000,2,1,1,36,
19948,220000,2,1,2,32,
19949,370000,2,3,1,37,
19950,210000,1,3,2,32,
19951,200000,2,1,1,64,
19952,60000,2,3,3,53,
19953,100000,2,2,2,37,
19954,220000,1,1,2,38,
19955,50000,2,2,2,30,
19956,80000,2,2,1,43,
19957,90000,1,1,2,27,
19958,260000,2,2,1,46,
19959,90000,2,1,2,31,
19960,20000,1,3,1,38,
19961,100000,1,3,1,35,
19962,50000,1,2,1,35,
19963,200000,1,1,2,30,
19964,30000,2,3,1,28,
19965,170000,2,3,2,47,
19966,160000,1,2,2,52,
19967,80000,2,2,2,34,
19968,500000,2,2,2,37,
19969,240000,1,1,1,30,
19970,340000,2,2,1,40,
19971,30000,2,2,1,43,
19972,440000,2,2,1,39,
19973,40000,1,1,2,35,
19974,80000,1,2,2,27,
19975,70000,2,2,1,27,
19976,70000,2,2,2,25,
19977,80000,2,3,1,40,
19978,150000,2,5,1,53,
19979,280000,2,1,2,30,
19980,90000,1,2,2,29,
19981,160000,1,2,2,33,
19982,90000,2,3,1,33,
19983,30000,2,3,1,52,
19984,50000,1,3,1,30,
19985,160000,1,2,2,24,
19986,140000,1,1,2,28,
19987,50000,2,1,2,23,
19988,130000,2,3,2,29,
19989,240000,2,2,1,37,
19990,220000,1,1,1,33,
19991,280000,2,2,2,36,
19992,60000,1,2,1,36,
19993,120000,2,2,1,25,
19994,180000,2,2,1,41,
19995,150000,1,1,1,29,
19996,180000,2,2,2,26,
19997,160000,2,1,1,39,
19998,20000,2,2,1,36,
19999,40000,2,2,1,37,
20000,500000,1,1,1,53,
20001,20000,2,2,2,22,
20002,150000,2,3,2,47,
20003,10000,1,2,2,23,
20004,150000,2,3,1,35,
20005,110000,2,3,2,31,
20006,120000,1,3,2,25,
20007,240000,2,3,1,38,
20008,50000,1,3,2,37,
20009,330000,1,3,1,57,
20010,100000,2,1,1,40,
20011,50000,1,2,1,26,
20012,150000,2,1,2,34,
20013,250000,1,1,2,29,
20014,90000,1,3,1,55,
20015,60000,2,2,2,26,
20016,300000,2,3,2,36,
20017,200000,2,1,1,25,
20018,100000,2,3,1,44,
20019,200000,1,2,3,41,
20020,200000,1,2,2,27,
20021,390000,2,3,1,28,
20022,200000,2,1,1,35,
20023,10000,1,1,2,30,
20024,80000,1,1,2,35,
20025,200000,2,3,1,26,
20026,30000,2,3,2,26,
20027,230000,2,1,2,28,
20028,270000,2,2,1,38,
20029,180000,1,1,2,31,
20030,20000,1,2,1,42,
20031,30000,2,2,1,36,
20032,30000,2,2,1,34,
20033,60000,2,3,2,22,
20034,170000,1,2,2,39,
20035,400000,1,5,1,30,
20036,20000,2,2,2,22,
20037,240000,1,2,2,27,
20038,220000,1,1,2,37,
20039,30000,2,2,2,25,
20040,360000,2,1,2,34,
20041,100000,2,2,2,37,
20042,50000,1,2,2,40,
20043,90000,2,3,1,40,
20044,80000,2,2,1,34,
20045,10000,1,2,2,23,
20046,80000,2,3,2,42,
20047,250000,1,1,1,39,
20048,60000,1,2,1,41,
20049,450000,1,3,2,38,
20050,150000,2,3,1,53,
20051,30000,2,2,1,54,
20052,30000,2,1,2,26,
20053,30000,2,2,2,46,
20054,200000,2,3,2,26,
20055,80000,2,2,1,47,
20056,240000,1,1,2,27,
20057,200000,1,1,1,38,
20058,480000,1,1,1,49,
20059,100000,2,1,2,28,
20060,30000,1,2,2,23,
20061,160000,2,1,1,39,
20062,20000,2,3,1,45,
20063,200000,2,1,2,29,
20064,280000,2,2,2,36,
20065,150000,2,2,1,39,
20066,520000,2,2,2,42,
20067,370000,2,1,1,53,
20068,70000,2,3,1,47,
20069,90000,1,2,1,52,
20070,360000,1,1,2,27,
20071,130000,2,1,2,32,
20072,360000,2,1,2,32,
20073,30000,2,1,2,25,
20074,300000,2,3,2,27,
20075,300000,2,3,1,34,
20076,50000,2,3,1,52,
20077,30000,1,2,2,32,
20078,290000,1,1,1,46,
20079,250000,2,2,1,28,
20080,60000,2,2,1,35,
20081,150000,1,2,1,55,
20082,90000,2,1,2,28,
20083,130000,1,1,2,28,
20084,20000,2,2,1,39,
20085,200000,1,2,1,40,
20086,80000,1,1,2,26,
20087,140000,1,2,2,30,
20088,220000,2,1,1,43,
20089,220000,2,1,2,50,
20090,420000,2,2,1,37,
20091,210000,2,1,0,31,
20092,260000,2,1,2,30,
20093,200000,2,2,2,29,
20094,50000,1,1,2,28,
20095,320000,1,1,1,43,
20096,230000,2,2,2,29,
20097,130000,2,2,2,42,
20098,90000,1,2,2,24,
20099,80000,1,2,2,48,
20100,10000,2,3,2,22,
20101,180000,2,1,2,30,
20102,620000,2,1,2,31,
20103,60000,2,3,1,51,
20104,50000,1,3,2,24,
20105,500000,2,1,1,46,
20106,100000,2,2,2,26,
20107,210000,2,2,3,52,
20108,50000,2,2,1,22,
20109,250000,1,2,1,50,
20110,200000,1,2,2,35,
20111,180000,2,1,1,29,
20112,260000,2,1,1,42,
20113,290000,2,3,1,58,
20114,80000,1,2,1,61,
20115,270000,1,1,2,35,
20116,90000,2,2,1,35,
20117,300000,2,2,2,34,
20118,120000,2,1,2,26,
20119,30000,2,3,1,21,
20120,320000,2,1,2,30,
20121,210000,2,2,2,32,
20122,50000,1,2,1,24,
20123,40000,1,2,2,29,
20124,150000,1,1,2,26,
20125,220000,2,2,1,54,
20126,80000,1,3,1,59,
20127,110000,2,2,1,28,
20128,240000,2,1,1,40,
20129,460000,1,1,1,51,
20130,100000,2,2,1,27,
20131,30000,1,3,2,33,
20132,360000,2,1,2,27,
20133,220000,1,1,2,25,
20134,200000,2,3,2,25,
20135,20000,1,2,2,21,
20136,180000,2,2,1,28,
20137,330000,2,2,1,30,
20138,20000,1,3,2,24,
20139,350000,2,1,2,32,
20140,140000,2,3,1,46,
20141,300000,1,1,2,29,
20142,380000,2,2,1,51,
20143,280000,1,2,1,38,
20144,130000,2,3,1,44,
20145,220000,2,2,1,54,
20146,180000,1,1,1,45,
20147,170000,2,1,2,25,
20148,90000,2,2,1,36,
20149,160000,2,1,2,29,
20150,30000,2,3,1,42,
20151,160000,2,1,2,35,
20152,50000,1,2,3,36,
20153,80000,1,1,1,46,
20154,50000,1,2,2,31,
20155,60000,1,2,2,24,
20156,240000,1,1,1,39,
20157,340000,2,2,1,29,
20158,240000,2,2,1,30,
20159,240000,2,2,2,25,
20160,110000,1,2,1,27,
20161,210000,1,2,1,31,
20162,20000,2,2,2,25,
20163,50000,1,2,2,24,
20164,50000,1,2,2,39,
20165,360000,2,2,1,39,
20166,230000,2,2,2,28,
20167,500000,2,2,1,31,
20168,50000,2,1,1,40,
20169,20000,2,5,1,28,
20170,320000,2,1,2,25,
20171,410000,1,2,1,36,
20172,30000,1,2,2,28,
20173,30000,1,3,2,52,
20174,400000,2,3,1,40,
20175,280000,2,2,1,30,
20176,150000,2,3,2,28,
20177,120000,2,3,1,51,
20178,450000,1,1,1,53,
20179,200000,1,2,2,27,
20180,50000,2,3,1,47,
20181,20000,1,2,1,58,
20182,160000,2,2,1,49,
20183,460000,2,1,1,43,
20184,120000,2,3,1,58,
20185,20000,1,3,2,23,
20186,50000,1,1,2,27,
20187,100000,2,1,2,23,
20188,30000,1,2,2,32,
20189,250000,2,1,1,53,
20190,80000,2,1,2,28,
20191,70000,1,1,2,45,
20192,440000,1,1,2,29,
20193,210000,2,1,2,29,
20194,200000,2,2,2,28,
20195,130000,1,2,1,48,
20196,280000,1,1,1,47,
20197,280000,2,1,2,39,
20198,180000,2,1,2,30,
20199,400000,2,1,2,35,
20200,60000,1,3,1,57,
20201,50000,1,2,2,57,
20202,260000,2,2,2,32,
20203,140000,2,2,2,24,
20204,50000,1,2,2,30,
20205,120000,1,1,1,34,
20206,240000,2,1,2,28,
20207,590000,1,1,1,63,
20208,250000,2,2,2,36,
20209,50000,1,2,1,52,
20210,500000,1,3,1,47,
20211,150000,1,2,1,57,
20212,10000,2,3,2,43,
20213,90000,2,2,2,28,
20214,20000,2,3,1,50,
20215,470000,1,1,2,35,
20216,130000,1,1,1,34,
20217,360000,2,1,1,31,
20218,150000,2,1,2,28,
20219,310000,2,1,2,27,
20220,460000,2,1,2,32,
20221,90000,2,2,1,34,
20222,310000,1,1,1,50,
20223,180000,1,2,1,46,
20224,50000,2,2,2,22,
20225,50000,1,1,1,48,
20226,350000,1,2,2,40,
20227,300000,2,2,1,40,
20228,50000,1,2,1,51,
20229,90000,1,1,2,31,
20230,150000,2,5,1,35,
20231,70000,1,3,2,41,
20232,100000,1,1,2,54,
20233,210000,2,2,2,41,
20234,110000,1,2,2,51,
20235,160000,1,6,1,44,
20236,500000,2,1,2,36,
20237,20000,2,2,1,24,
20238,50000,1,2,2,31,
20239,50000,1,1,2,37,
20240,20000,1,5,2,50,
20241,360000,2,1,1,57,
20242,100000,1,1,1,55,
20243,20000,1,2,2,23,
20244,100000,1,1,2,28,
20245,50000,1,1,1,49,
20246,220000,2,1,1,32,
20247,210000,2,2,1,37,
20248,80000,1,2,2,38,
20249,440000,2,2,1,42,
20250,150000,2,2,1,36,
20251,310000,2,1,2,36,
20252,90000,2,2,1,34,
20253,40000,1,2,1,44,
20254,50000,2,2,2,41,
20255,350000,2,3,1,38,
20256,200000,2,3,1,40,
20257,210000,2,2,2,35,
20258,500000,2,2,2,29,
20259,170000,2,1,2,31,
20260,100000,1,3,1,44,
20261,270000,2,2,2,26,
20262,280000,2,1,2,32,
20263,430000,2,1,1,38,
20264,160000,2,1,2,32,
20265,340000,2,1,1,33,
20266,260000,2,1,1,42,
20267,360000,2,3,1,45,
20268,220000,1,1,2,31,
20269,20000,1,2,2,43,
20270,180000,2,2,1,42,
20271,200000,2,2,2,34,
20272,80000,2,2,1,38,
20273,80000,2,3,1,45,
20274,50000,2,1,2,27,
20275,260000,2,2,1,29,
20276,210000,2,1,2,31,
20277,130000,2,2,2,22,
20278,100000,2,3,1,60,
20279,200000,1,1,2,33,
20280,80000,2,2,1,41,
20281,260000,2,2,1,35,
20282,210000,2,1,1,43,
20283,180000,2,2,2,30,
20284,450000,1,3,2,41,
20285,50000,2,1,2,22,
20286,20000,2,1,2,23,
20287,180000,2,3,1,49,
20288,20000,1,1,2,33,
20289,170000,2,1,2,44,
20290,170000,2,2,2,56,
20291,270000,2,2,2,34,
20292,230000,1,1,1,35,
20293,30000,2,2,1,33,
20294,260000,1,3,2,43,
