ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
22064,8666,17307,173,8666,17303,173,0,
22065,1677,2920,2683,1674,3273,2749,0,
22066,3000,3000,4000,5000,3000,5000,0,
22067,4981,263106,10900,10063,7708,5394,0,
22068,0,0,0,0,0,0,1,
22069,0,1800,0,500,600,500,0,
22070,1146,1811,0,876,0,374,0,
22071,7000,7000,9000,10700,10600,0,0,
22072,0,0,0,0,0,0,0,
22073,1000,1350,54531,2200,2500,2300,0,
22074,3710,2266,7338,2791,7433,4527,0,
22075,3000,0,850,920,750,300,1,
22076,1974,0,700,0,550,1100,1,
22077,3260,5000,4706,0,2007,2482,0,
22078,0,0,2000,0,3000,0,1,
22079,934,1461,823,1126,880,926,0,
22080,4462,0,4385,3639,3762,3800,1,
22081,10720,3014,1027,2022,10017,2030,1,
22082,1857,2109,835,1761,2853,6282,0,
22083,2754,1000,0,0,102097,3509,0,
22084,3600,5100,2200,2200,1944,2200,0,
22085,0,0,0,0,0,0,1,
22086,19000,0,16100,13000,14064,111170,1,
22087,2300,1500,270,0,500,500,1,
22088,28102,39186,30153,12029,38220,6004,0,
22089,9511,8933,14357,15000,3031,20993,0,
22090,3000,3000,2100,2000,3500,800,1,
22091,1011,0,6394,1047,67643,2005,0,
22092,13952,864,124037,1679,1163,1126,0,
22093,0,0,0,0,1823,0,0,
22094,0,1399,6548,0,0,0,1,
22095,75459,25413,85784,27856,2000,1900,0,
22096,0,0,0,0,0,0,0,
22097,0,1527,1500,540,2544,2789,1,
22098,10000,11000,11336,0,4100,7500,0,
22099,30580,5739,5799,7690,17914,360,0,
22100,5000,12000,0,0,0,0,0,
22101,0,1000,0,0,0,0,1,
22102,3300,3331,3359,2663,2751,3000,0,
22103,3007,2804,2802,2901,5000,80000,0,
22104,0,0,0,2800,0,0,1,
22105,4438,76000,5000,4000,3000,5000,0,
22106,1950,2390,0,750,0,1280,0,
22107,0,0,232,0,150,81,0,
22108,7000,4000,2975,22000,1726,6000,1,
22109,6000,597,21722,1000,697,860,0,
22110,390,0,780,0,1735,0,0,
22111,1283,20000,6071,0,1107,1114,0,
22112,0,1101,1027,117,141,72,0,
22113,1308,7623,3900,11,7700,0,1,
22114,1228,1000,197,1597,1430,1184,0,
22115,6000,3200,3238,89437,3228,3000,0,
22116,33404,1000,2390,0,48620,156,0,
22117,0,0,0,0,0,0,1,
22118,2000,2201,2000,1000,1000,2000,0,
22119,2200,2200,2000,1967,2002,1727,0,
22120,3000,0,0,0,150,275,0,
22121,5233,3289,2072,3018,184922,6100,0,
22122,10004,9498,10827,9002,9040,9004,0,
22123,24000,8000,13780,12300,12752,6000,0,
22124,1938,4819,13074,0,0,790,0,
22125,4600,0,8500,0,7700,3900,0,
22126,5618,5795,7408,5645,5753,6370,0,
22127,686,6041,1560,0,275,0,0,
22128,1368,1330,1160,330,314,364,0,
22129,0,0,0,0,0,0,1,
22130,9122,12228,19850,8800,4260,17660,0,
22131,0,0,0,0,0,0,1,
22132,2500,1500,1443,1100,1042,2000,1,
22133,0,0,0,0,0,0,0,
22134,0,0,0,0,0,0,1,
22135,2290,1304,1000,29485,2930,0,0,
22136,2600,0,1300,1000,286,505,0,
22137,9000,9007,5254,6000,5500,5000,0,
22138,1600,1600,1901,1275,1470,1400,0,
22139,1415,1800,2200,0,2500,0,0,
22140,2007,20275,1204,1001,1003,1210,0,
22141,0,0,0,0,0,0,1,
22142,5000,5008,7000,4000,5000,150,0,
22143,7000,0,0,0,0,0,0,
22144,2700,1827,5400,1473,2100,1848,1,
22145,0,1300,1281,1000,103860,4346,1,
22146,2500,1293,839,870,940,865,0,
22147,5227,8309,35026,10883,7310,4890,0,
22148,1300,1700,0,1000,0,200,0,
22149,7004,1793,2757,0,0,0,1,
22150,2200,2005,2000,2000,2000,2000,0,
22151,6536,6031,20036,5732,5648,6011,0,
22152,18685,1105,500,500,500,1000,0,
22153,4318,273,743,516,200,422,0,
22154,2000,2100,1500,1000,1000,1000,0,
22155,0,0,0,0,0,0,0,
22156,2000,2024,2000,1005,1188,2002,0,
22157,2000,1000,5003,61826,5000,20000,0,
22158,4705,0,2712,0,0,0,0,
22159,46895,1775,51209,428,5665,8745,1,
22160,1809,2012,1504,1502,1514,1007,0,
22161,1300,1300,1300,600,600,600,0,
22162,1500,1600,3400,1300,3000,2000,0,
22163,8000,40146,1941,26396,0,0,0,
22164,805,1071,15604,3195,4269,3525,0,
22165,5000,792,1176,396,396,39316,0,
22166,0,0,0,0,0,0,0,
22167,4501,27548,1800,11942,4680,0,0,
22168,5000,2183,2059,3000,9751,3000,0,
22169,0,1095,900,596,0,0,1,
22170,0,6000,0,5000,2286,3000,1,
22171,2268,2200,1917,1200,1030,1300,0,
22172,0,3108,1700,0,3500,0,1,
22173,40000,3400,3000,3052,3190,3300,0,
22174,0,1000,20000,1000,720,1800,0,
22175,5000,5508,5915,3000,4000,4000,0,
22176,7870,18090,4288,2270,467,18,0,
22177,7305,6099,4793,3684,12251,1265,0,
22178,0,2900,0,1200,1409,1115,1,
22179,1056,4756,880,880,880,880,1,
22180,2100,2100,1800,2000,2000,2500,0,
22181,3000,2000,4600,3000,2200,2500,1,
22182,490,33299,1400,572,584,400,0,
22183,3543,505,3540,2957,917,0,0,
22184,0,1200,600,1000,650,650,0,
22185,3992,4100,4000,3162,3500,3210,0,
22186,3000,2000,1000,0,0,0,0,
22187,1574,0,0,1688,0,198,0,
22188,2000,1600,1200,1500,2000,1500,0,
22189,2000,2000,2000,4000,2000,2000,1,
22190,0,0,0,0,0,0,0,
22191,3614,2400,23500,3800,3700,500,0,
22192,1280,5850,0,1240,0,0,0,
22193,1946,4850,0,1700,1800,1800,0,
22194,0,3400,0,1528,3038,0,1,
22195,2000,2500,0,4100,1200,5000,0,
22196,7000,8071,7029,3011,4000,9000,0,
22197,7521,7000,7000,7128,8000,7100,0,
22198,6091,3848,937,5473,8565,0,0,
22199,2000,5040,8034,3029,5000,49436,0,
22200,2068,2081,2113,5000,2264,2342,0,
22201,15387,1500,2000,1000,2000,2000,0,
22202,199,0,0,0,150,550,0,
22203,3033,3379,0,0,0,0,0,
22204,7000,6000,3000,5000,4000,6000,1,
22205,264,264,264,414,264,264,0,
22206,11435,16876,22237,10684,4262,6500,0,
22207,2500,2000,1500,4000,2000,0,0,
22208,2600,2100,2000,2000,1500,1000,0,
22209,3200,0,2900,1100,0,2400,0,
22210,0,0,0,0,0,0,0,
22211,2264,1420,1002,6005,2000,970,0,
22212,2453,6997,3064,2158,9331,0,0,
22213,1500,1500,500,500,500,1000,0,
22214,6000,6000,7000,5480,5400,5300,0,
22215,2944,11768,52592,0,42332,27435,0,
22216,9188,13907,3015,10413,2960,3820,0,
22217,2000,3000,2000,1000,2000,2000,1,
22218,3500,3300,6000,5000,2000,3000,0,
22219,2300,2809,2104,1708,1768,1807,0,
22220,292,7352,3401,1042,4000,5000,0,
22221,5000,0,0,0,0,0,1,
22222,0,0,0,0,0,0,1,
22223,7600,4000,0,0,0,0,1,
22224,1200,2100,0,1800,2000,2000,1,
22225,6846,18399,13999,933,933,993,0,
22226,0,1000,230,0,780,0,0,
22227,2073,2359,8000,3000,0,0,0,
22228,30013,2000,1232,1000,0,0,0,
22229,3424,2200,2000,0,4000,2300,1,
22230,2569,2485,1203,192,199,163,0,
22231,1082,0,41147,0,0,0,0,
22232,3000,6000,0,4000,5700,2000,1,
22233,0,0,0,2533,0,500,0,
22234,17029,8014,14030,7012,16016,14004,0,
22235,2395,2991,25185,500,2162,0,0,
22236,0,0,0,0,0,0,1,
22237,16608,0,4233,9200,21000,4000,1,
22238,1214,2000,49379,1500,2000,15000,0,
22239,1926,15671,18574,24231,32885,9343,0,
22240,2151,20000,2205,5000,1982,1982,0,
22241,7786,2965,18048,23831,64101,30731,0,
22242,10,0,1470,341,0,12324,1,
22243,8355,1000,0,0,6800,97,1,
22244,4000,0,1210,1000,1035,2000,0,
22245,0,0,1000,314,0,0,1,
22246,10000,10016,25000,8000,26000,12000,0,
22247,2434,1537,2156,1898,2656,1626,0,
22248,2318,22000,1000,1000,1000,1000,0,
22249,23871,14907,0,8988,11547,19826,0,
22250,0,83000,0,0,20000,18000,0,
22251,811,1000,33,34,0,0,0,
22252,6914,2343,23834,11000,1315,1934,1,
22253,11400,1000,340,1000,390,390,0,
22254,3739,28,1502,670,708,681,0,
22255,1500,1575,1500,1000,0,0,0,
22256,4560,1808,1825,1817,1882,1893,0,
22257,2538,2607,2137,1714,1751,2153,0,
22258,0,0,0,0,0,0,1,
22259,6603,4600,4507,4027,4025,4018,0,
22260,5025,5693,6007,5013,4701,4944,0,
22261,6500,7000,8000,5000,4500,4500,0,
22262,2988,390,1489,2140,1190,1190,0,
22263,4581,300,1448,398,150,2043,0,
22264,2000,2000,2680,2600,1000,5261,1,
22265,0,1686,0,205,6689,0,0,
22266,1300,1500,2000,2048,0,4500,1,
22267,2000,2000,2000,2000,0,0,0,
22268,0,0,0,0,0,0,0,
22269,20052,16216,8734,1018,9421,10055,0,
22270,2653,3352,3413,3000,2919,2944,0,
22271,7,1200,1408,0,0,0,0,
22272,0,0,0,0,0,0,0,
22273,5000,2000,3000,4000,3000,2000,0,
22274,825,0,0,0,150000,10000,0,
22275,4348,70000,4000,3000,3000,3000,0,
22276,142,6001,996,0,1983,7228,0,
22277,9000,7500,5503,4185,4500,3875,0,
22278,580,580,580,580,580,699,1,
22279,390,390,390,285,0,1668,0,
22280,18685,15038,23084,11001,20000,10000,0,
22281,4310,5913,4426,4580,4770,4767,0,
22282,1423,5000,400,200,0,0,0,
22283,0,0,0,0,0,0,1,
22284,3000,3000,3000,3000,2000,2000,0,
22285,316,396,316,32816,316,316,0,
22286,2000,0,700,0,2000,2000,0,
22287,0,0,0,0,0,0,0,
22288,16500,0,0,660,0,0,0,
22289,10000,0,14005,2000,0,0,0,
22290,2000,1339,849,1125,1043,0,1,
22291,2000,97472,4000,20000,31667,6539,0,
22292,0,376,0,2202,0,819,0,
22293,3083,9563,4000,1800,2000,2000,0,
22294,14227,9334,4106,4405,4678,4527,0,
22295,5000,1333,3000,3000,5571,5149,0,
22296,10951,9274,4711,1472,5251,68361,0,
22297,3500,0,4000,4000,8900,0,1,
22298,0,4247,1243,1094,0,0,0,
22299,4567,6443,24353,10219,13163,5909,0,
22300,1635,1360,1233,601,591,736,0,
22301,10000,10000,5000,3000,10000,30000,0,
22302,2749,2206,1113,1135,1153,1134,0,
22303,3500,6000,3000,2340,5000,2000,0,
22304,0,0,0,0,0,0,0,
22305,5120,2600,0,2200,2028,3000,0,
22306,3,1466,70,2397,457,1003,1,
22307,416,416,416,416,416,566,0,
22308,11208,5000,23809,4136,3600,3169,0,
22309,2000,20000,1359,600,33625,615,0,
22310,3005,3000,2500,2500,3000,1400,1,
22311,5069,2805,0,0,1616,0,0,
22312,2351,1237,422,528,2000,5000,1,
22313,3826,7000,0,171716,13400,0,1,
22314,291,291,291,658,441,1197,1,
22315,7000,3800,10000,0,0,3100,1,
22316,2555,2027,1045,1000,500,10000,0,
22317,16000,2600,24,1000,7053,5000,0,
22318,1771,1571,0,4775,0,0,0,
22319,3537,6484,12306,21888,0,134,0,
22320,7000,1030,7,725,2217,158215,0,
22321,550,550,550,550,550,550,0,
22322,1553,5000,87,14761,29514,330,0,
22323,1500,2000,1500,1200,900,1000,1,
22324,4000,12000,3100,0,2900,3000,1,
22325,229818,8409,8500,8800,8800,14100,0,
22326,0,2100,2100,2000,4100,3000,1,
22327,1872,5550,1238,0,1515,4665,1,
22328,2163,2000,2000,1000,5000,322,0,
22329,2000,631,4481,2000,300,3332,1,
22330,4375,6047,4622,4652,4838,4838,0,
22331,2000,4500,1200,0,1200,1185,0,
22332,428,5306,0,604,14850,2403,0,
22333,2060,2164,2000,1500,2000,1737,0,
22334,0,10800,0,3500,3400,3500,1,
22335,2600,4000,3000,3500,3500,2300,0,
22336,50000,7000,15000,7500,7500,10000,1,
22337,21238,2000,191260,6000,0,20400,0,
22338,20000,18000,20000,20000,20007,20007,0,
22339,1468,1400,900,1000,1000,600,0,
22340,2582,0,0,0,500,2515,0,
22341,52896,2047,1861,4000,5000,3044,0,
22342,1873,1897,1552,1649,2005,11064,0,
22343,3148,501,0,0,0,0,0,
22344,0,400,25289,0,0,1329,0,
22345,15873,16205,21976,50000,7000,21769,0,
22346,4600,4523,4300,3300,3400,3600,0,
22347,1700,1632,1388,1439,1445,1500,0,
22348,15262,13523,80854,787,850,75341,0,
22349,0,3304,4,2230,0,2009,1,
22350,5498,5500,4000,4300,5012,4003,0,
22351,17980,4897,3008,3920,19282,52087,0,
22352,7000,7000,7000,5000,326,7276,0,
22353,1967,3300,0,1400,3100,0,1,
22354,1902,1200,30,1031,20201,605,0,
22355,10006,10048,5008,2018,2005,1005,0,
22356,3095,135332,2848,2330,2204,2100,0,
22357,7000,2000,2000,2000,2000,2000,0,
22358,1278,1086,581,273,227,162,0,
22359,326,326,326,326,802,0,0,
22360,0,290,1209,0,7705,3798,0,
22361,652,326,476,802,0,326,1,
22362,4000,5000,3006,2023,3000,1500,0,
22363,2000,10053,8017,6788,10413,10519,0,
22364,3561,3696,1616,3024,5011,2011,0,
22365,4644,7677,2947,87476,3639,7769,0,
22366,0,0,0,0,0,0,1,
22367,3500,4790,3092,3148,2981,3912,0,
22368,1200,1500,1300,500,500,500,0,
22369,1600,2000,1703,1600,1400,10350,0,
22370,3000,0,500,500,2700,500,1,
22371,5000,5000,5000,5000,5240,5000,0,
22372,4569,4000,3000,5000,5000,2070,0,
22373,6000,4044,309,0,0,0,0,
22374,6790,5418,7720,37604,0,0,0,
22375,3220,0,0,0,0,0,0,
22376,2500,10000,3000,3000,8000,0,0,
22377,2061,2455,2667,2002,2055,1000,0,
22378,325,325,0,325,650,150,0,
22379,78130,20000,93000,30000,20000,12014,0,
22380,3000,1666,1500,592,1284,0,0,
22381,0,680,2862,5539,0,5775,0,
22382,2755,3463,1300,1100,1100,2000,0,
22383,1000,0,1000,0,400,300,0,
22384,0,904,0,0,0,6397,0,
22385,1238,1300,1500,1000,1000,2500,0,
22386,5005,2116,1200,75742,0,62282,0,
22387,2314,2060,1800,1700,1634,2000,0,
22388,8877,47830,1296,0,0,0,0,
22389,1288,1773,1400,392,400,0,0,
22390,0,0,0,0,0,0,0,
22391,0,0,0,0,0,0,0,
22392,238861,6678,7537,10555,5223,5829,0,
22393,3000,10510,4000,500,1000,2000,0,
22394,223,33178,1171,1197,1250,5000,0,
22395,0,0,0,0,0,0,0,
22396,180000,17000,12638,12058,11101,9567,0,
22397,316,1360,10000,1000,2000,3000,0,
22398,2975,2230,1390,4040,3080,2190,0,
22399,3000,0,709,1000,750,1000,1,
22400,1200,1250,1537,600,550,600,0,
22401,1559,1500,1400,1000,684,716,1,
22402,782,0,38661,7486,156,12508,0,
22403,1436,1416,2150,1500,1000,1000,0,
22404,1500,1502,3696,1008,1006,1001,0,
22405,8000,8600,6700,2600,3500,0,0,
22406,0,0,0,0,0,0,0,
22407,1785,435,2145,3090,4165,16828,0,
22408,3300,5116,5000,10000,10000,10000,0,
22409,10095,7005,6013,2511,10358,5000,0,
22410,971,2871,5087,0,3392,4000,1,
22411,4000,3900,3000,2000,2000,2000,0,
22412,348,4399,18,0,0,0,0,
22413,0,0,0,0,0,0,0,
22414,4000,2600,2000,3000,2025,4791,0,
22415,16008,12000,15030,10000,15000,5000,0,
22416,4000,2000,600,3000,4000,100,0,
22417,0,0,0,0,0,0,1,
22418,3000,1850,1800,900,1000,1000,0,
22419,6900,200,12000,0,11500,5811,0,
22420,2800,0,1644,63965,705,798,0,
22421,4340,4332,4172,5544,4345,2178,1,
22422,1101,1100,2103,2500,2000,2000,0,
22423,15100,3028,5169,5400,5306,5232,1,
22424,0,0,5825,2915,42338,2419,1,
22425,0,1299,807,678,897,800,1,
22426,4000,3000,10032,8000,5139,1000,1,
22427,1390,4375,271,497,34255,1048,0,
22428,2450,0,1800,0,500,600,1,
22429,0,740,871,1980,0,0,0,
22430,60396,7147,9950,22117,4874,0,1,
22431,1505,1536,1000,9852,2160,400,0,
22432,2000,2200,1822,2000,2100,2100,0,
22433,2003,1504,2017,2000,1000,1100,0,
22434,0,1590,638,1628,0,834,0,
22435,2028,2453,2329,431,300,500,0,
22436,1200,1800,1100,1100,1350,1500,1,
22437,2610,1240,6763,3613,2930,47183,0,
22438,3478,2073,0,0,1129,1163,1,
22439,30500,25000,10000,5000,5000,18000,0,
22440,5015,5032,4407,4040,3001,3109,0,
22441,93788,10000,33000,5300,5000,2913,0,
22442,1500,2000,2000,3000,3000,1000,0,
22443,5000,5000,5000,5000,3500,5000,0,
22444,0,382,2898,1900,500,500,0,
22445,3000,6000,4500,5000,5000,5000,1,
22446,0,268,0,0,0,0,0,
22447,1957,1700,1408,1448,1456,1475,0,
22448,3,0,0,0,0,0,1,
22449,2415,0,0,1000,0,500,1,
22450,16117,20516,7092,6019,4636,5570,0,
22451,4055,0,0,0,0,150,0,
22452,10000,11000,11000,10000,5000,5000,0,
22453,5000,3000,3003,3000,3500,60000,0,
22454,2600,2000,2500,2500,2400,2500,1,
22455,1088,1110,1120,262,272,273,1,
22456,6657,2000,1418,3306,2000,2000,0,
22457,1939,2040,1938,0,0,0,0,
22458,31280,26757,5076,9539,10861,56137,0,
22459,10015,6538,7744,7068,5350,10077,0,
22460,0,2000,1000,0,2000,0,1,
22461,2011,2000,2000,1000,1000,1000,0,
22462,13550,13590,12356,12500,14013,4900,0,
22463,3450,1195,2775,890,2117,1072,0,
22464,1500,1660,20000,2030,1951,3000,0,
22465,500,16000,9100,7400,7500,8100,0,
22466,1500,1408,5000,1000,2000,5000,0,
22467,1500,1400,1243,638,2000,480,0,
22468,6416,16387,2981,2644,2644,820,0,
22469,3000,10000,0,6000,5000,10000,0,
22470,8238,3200,3000,5000,5000,3000,0,
22471,2076,8926,16413,30,33,5900,0,
22472,1265,1278,611,632,668,591,1,
22473,0,1118,412,694,0,300,0,
22474,5700,4600,5000,5000,5000,4700,0,
22475,32575,36982,37063,11566,32057,1501,0,
22476,200,0,0,11000,10000,11000,0,
22477,5000,4200,3820,4000,3760,4006,1,
22478,2000,1271,3000,1000,1000,1000,0,
22479,5700,4000,3200,3500,3100,3000,0,
22480,3000,5000,5000,5000,5000,5000,0,
22481,2036,1504,2506,0,0,0,0,
22482,1465,3009,0,20000,50000,1240,0,
22483,7000,5200,5300,5200,5500,5200,0,
22484,2128,1608,1391,1410,1580,1548,0,
22485,3747,0,0,0,0,10000,0,
22486,2086,3017,144,147,0,763,0,
22487,438,0,0,0,0,0,1,
22488,167,4982,5000,0,3335,27000,0,
22489,11694,10048,35,2126,21220,35114,0,
22490,7000,12440,10000,5000,5000,10000,0,
22491,10000,10005,20117,15018,10027,20057,0,
22492,2850,0,514,2000,1000,1570,0,
22493,2184,5,1180,1316,1088,0,0,
22494,2700,1500,0,1100,1000,0,1,
22495,0,0,301,90,2204,547,0,
22496,4050,5600,7800,0,3900,3100,1,
22497,8932,4707,1862,140061,5262,5300,0,
22498,1700,1700,2000,1500,1600,1000,0,
22499,10004,10025,10294,6046,5076,5000,0,
22500,0,0,0,0,0,0,0,
22501,8290,9427,2240,16000,2076,833,0,
22502,1700,1755,1500,1000,1909,1000,0,
22503,3276,6246,307,2870,670,1362,0,
22504,0,1107,1278,1005,0,300,0,
22505,7000,7791,7000,5254,5400,5380,1,
22506,1540,1447,1027,1066,1288,1104,0,
22507,0,3000,0,1000,3000,2000,1,
22508,1800,1700,1300,1300,1300,1300,1,
22509,2200,1517,1000,1500,2005,1305,1,
22510,5305,3590,1118,720,50000,4200,0,
22511,7500,7000,5000,5000,6000,5137,0,
22512,5000,4300,3600,5000,3310,3400,0,
22513,0,5000,2000,2200,2000,2500,0,
22514,4300,16229,45000,108501,4640,638,0,
22515,4700,2950,3100,5,6170,7,1,
22516,3440,8795,13676,1282,0,0,0,
22517,1266,1270,2800,1000,0,512,1,
22518,0,1000,1000,0,2000,1170,0,
22519,2000,0,0,0,0,0,0,
22520,1049,14020,4880,2233,2968,8067,0,
22521,2000,2000,2000,2000,2000,2000,0,
22522,2320,1282,3299,1323,1329,1114,0,
22523,4171,4200,4000,3789,3959,3300,0,
22524,1844,2117,1877,1504,1148,2599,0,
22525,0,0,3240,125009,5009,5013,0,
22526,1271,1242,683,702,553,723,1,
22527,0,1651,1000,2000,0,1500,0,
22528,0,3103,1000,3000,0,0,1,
22529,7300,7067,6443,4617,4711,4673,0,
22530,2000,1800,1150,1200,1150,1100,0,
22531,3274,3000,3431,2994,3345,3233,0,
22532,3941,1432,1000,2000,2036,404,1,
22533,1284,1283,1000,1535,0,1000,0,
22534,3650,44671,82555,9120,85407,14261,0,
22535,1177,1349,1609,635,849,2893,0,
22536,4000,2276,2377,5000,2411,2384,0,
22537,6247,59904,30000,10000,15365,10778,0,
22538,20000,2400,2000,2100,2500,2000,0,
22539,6000,9000,0,0,0,0,0,
22540,13869,11644,12307,9474,9662,9794,1,
22541,15696,5000,5000,5000,5000,5000,0,
22542,3729,1600,2000,1000,1100,900,0,
22543,1900,1139,2000,1000,300,500,0,
22544,1500,2000,0,0,150,419,0,
22545,0,0,1517,48000,1775,1992,1,
22546,2015,3000,3000,1000,1814,3000,0,
22547,5657,10372,5000,5000,5000,5000,0,
22548,1054,0,8000,0,6850,11000,1,
22549,2500,0,1000,10500,368,184,0,
22550,3044,3044,5283,1660,6671,493,0,
22551,1300,1250,0,0,0,0,1,
22552,1603,1300,658,680,773,524,1,
22553,3194,8823,0,7000,6660,10000,0,
22554,2691,2060,2018,2505,816,3052,0,
22555,0,24,1500,1000,1201,30592,1,
22556,2655,249,99,150,0,0,0,
22557,3000,0,0,0,500,500,1,
22558,2200,2100,2000,0,4200,2100,1,
22559,8628,6242,231888,7945,7840,6966,1,
22560,0,70000,0,0,0,0,0,
22561,430,230,830,430,14802,430,0,
22562,300,1159,2280,300,4250,909,0,
22563,0,0,0,0,0,0,0,
22564,165,526,452,397,485,459,0,
22565,2488,0,2048,740,740,740,0,
22566,0,0,0,0,0,0,1,
22567,18214,13000,2000,3000,2000,0,0,
22568,753,547,2,2042,0,0,0,
22569,3000,5000,5305,3000,6600,0,1,
22570,316,316,316,316,466,316,0,
22571,0,2500,1500,0,1500,1000,0,
22572,0,0,0,0,0,0,0,
22573,0,1200,1200,1200,0,1200,0,
22574,2100,2000,2100,1400,1600,1600,0,
22575,345,2541,730,1350,2100,0,0,
22576,0,1856,1856,1856,2508,26042,0,
22577,20300,0,5600,6300,4000,4000,0,
22578,0,0,0,0,0,0,1,
22579,4587,2883,20099,13870,4234,0,0,
22580,150000,8510,5000,4500,4544,5000,0,
22581,4009,6,10248,4721,4114,1855,1,
22582,0,2900,0,2787,0,1445,0,
22583,3000,1473,1200,396,0,0,0,
22584,0,0,0,0,0,0,0,
22585,9029,9000,7100,7509,8000,6888,1,
22586,0,0,469,150,3661,3800,0,
22587,1453,1731,2215,1525,1050,1440,0,
22588,4500,5000,5000,5000,5000,5000,0,
22589,10006,5069,3634,2476,3019,2394,0,
22590,0,9091,825,825,825,825,0,
22591,0,3660,3135,1650,14200,1500,1,
22592,2000,0,1934,1824,830,0,0,
22593,8000,3500,3500,3000,3000,3000,0,
22594,4097,3360,2100,2100,2200,3000,1,
22595,6300,4500,2524,2000,2000,92000,0,
22596,2580,2337,1634,1606,1371,620,0,
22597,721,17252,7421,6069,0,0,1,
22598,2007,1501,0,2141,902,197,0,
22599,2700,2800,2100,2181,2500,2300,0,
22600,0,12014,0,5307,5001,4505,1,
22601,4579,5000,2000,4110,4441,3549,0,
22602,4002,6067,10000,3000,40157,1466,1,
22603,3067,3000,3000,2000,2000,2000,0,
22604,5701,6302,3000,2500,2555,3000,0,
22605,2454,2700,1712,1500,1600,1600,0,
22606,1617,1644,1654,774,1000,1021,0,
22607,4344,4548,3760,5854,3039,3866,0,
22608,714,1443,13982,4105,1765,2000,0,
22609,1815,3000,3000,2000,0,2500,0,
22610,182,3165,0,0,0,94,0,
22611,0,1000,100,2000,0,0,1,
22612,0,0,0,0,0,0,0,
22613,3000,3310,2200,2400,2500,2400,0,
22614,0,1600,1600,700,1601,1620,1,
22615,3775,3988,6000,3784,3010,3200,0,
22616,0,1085,193,1549,0,787,0,
22617,0,1000,0,2000,0,5000,0,
22618,1452,1526,1432,1200,1072,1326,1,
22619,0,4660,2601,3135,4354,3027,0,
22620,17000,6000,5000,6500,25000,4000,0,
22621,2000,1200,0,0,0,0,1,
22622,0,0,0,0,0,0,1,
22623,0,0,0,0,0,0,1,
22624,5100,4500,4400,4500,4700,6400,0,
22625,2474,0,0,0,0,0,1,
22626,7000,1249,0,4000,1000,3000,0,
22627,1600,1600,3169,1700,1700,1495,0,
22628,5200,4700,4250,3100,3100,3100,0,
22629,2000,2600,4241,1700,2500,1500,0,
22630,2703,10043,6065,3648,2003,1004,0,
22631,4034,2000,5008,1000,2000,1000,1,
22632,0,572,20502,1000,840,705,0,
22633,5300,7000,5600,5700,6400,6400,0,
22634,3500,4000,3900,2000,2000,1500,0,
22635,15262,4951,2408,8360,6202,200,0,
22636,2505,3745,0,1571,2627,1662,0,
22637,1440,1500,1500,2000,2000,2000,0,
22638,0,0,0,0,0,0,0,
22639,1410,218,12723,483,600,9132,0,
22640,2357,2001,6620,6015,10001,4137,0,
22641,0,2400,0,2458,2228,780,0,
22642,6700,6200,0,3500,3238,3216,0,
22643,0,0,0,5330,1274,2100,0,
22644,8500,0,7000,5000,8000,5000,1,
22645,0,5200,5000,2500,2600,2702,0,
22646,20979,5000,37676,8808,2000,2709,1,
22647,316,316,316,316,876,1026,0,
22648,0,510,0,162,0,0,0,
22649,0,27446,1400,0,274,0,0,
22650,9000,9000,8000,10000,8000,7000,1,
22651,1651,3377,0,976,855,1011,0,
22652,5460,16020,5805,5475,5634,6182,0,
22653,1800,1400,915,1500,1500,2000,0,
22654,0,0,0,0,0,0,1,
22655,8756,3539,5529,10332,6894,3188,0,
22656,3077,19837,0,15846,2000,0,0,
22657,3023,3511,3302,3204,3200,2504,0,
22658,6000,1400,0,0,0,0,1,
22659,557,8000,43,20109,222,62,0,
22660,1600,1400,1500,1200,1500,1200,0,
22661,1145,1136,1144,329,340,418,1,
22662,1405,1366,1000,1000,1000,600,0,
22663,0,9511,20,84000,0,116,0,
22664,390,390,390,390,0,780,0,
22665,9636,10060,3948,7388,4482,8106,0,
22666,1190,17840,36639,2644,26363,35908,0,
22667,3577,1042,0,1080,1515,862,0,
22668,1815,2000,2000,1500,2000,1500,0,
22669,72001,368199,6486,234,90,167116,0,
22670,0,0,0,0,0,0,0,
22671,1245,1400,0,0,0,0,0,
22672,0,502,0,1017,0,359,0,
22673,5000,5000,2000,0,0,0,0,
22674,8000,1000,939,2202,1369,4827,0,
22675,2695,0,0,836,836,836,0,
22676,1595,1551,752,773,772,354,0,
22677,10000,10000,8165,9000,10000,7010,0,
22678,499,0,0,0,0,0,0,
22679,0,6216,10000,0,5000,4552,1,
22680,1500,1500,4200,0,2252,0,0,
22681,0,0,29847,340,0,0,0,
22682,35000,1,0,0,0,2750,0,
22683,107243,52090,78372,78949,42985,62793,0,
22684,5000,5000,5000,5000,5000,5000,0,
22685,15050,16000,13100,12700,13000,13100,0,
22686,63023,3010,3053,2013,2015,3019,1,
22687,0,1230,1000,1000,0,2000,1,
22688,0,0,0,0,0,0,0,
22689,4700,4995,4516,4034,4088,3886,0,
22690,5341,7009,1777,2000,0,0,0,
22691,1419,3541,2248,0,449,0,0,
22692,1100,1300,1200,300,1200,0,0,
22693,0,0,0,1600,78388,0,0,
22694,1500,2000,2000,1000,37500,1000,0,
22695,15499,0,3302,0,0,1250,0,
