ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
17699,0,0,0,0,0,-1
17700,0,0,0,0,0,0
17701,-1,0,0,0,0,0
17702,-1,-1,2,-1,2,-1
17703,2,2,2,2,2,2
17704,-1,-1,-1,-1,-1,-2
17705,0,0,0,0,0,0
17706,-1,-1,2,-1,-1,-1
17707,-1,-1,-2,-1,2,0
17708,0,0,2,0,0,0
17709,0,0,0,0,0,0
17710,1,-2,-2,-2,-2,-2
17711,2,0,0,0,0,0
17712,0,0,0,2,0,0
17713,2,2,2,2,2,2
17714,0,0,0,0,0,0
17715,3,2,2,2,2,2
17716,0,0,0,0,0,0
17717,-1,-1,0,0,0,0
17718,0,0,2,0,0,0
17719,-1,-1,-1,2,2,-2
17720,-1,-1,-1,2,0,0
17721,1,-1,-1,-1,-1,-2
17722,-1,-1,-1,-1,-1,-1
17723,-1,-1,-2,-2,-2,-2
17724,0,0,0,0,0,0
17725,2,2,2,2,-1,0
17726,0,0,0,0,0,0
17727,-2,-2,-2,-2,-2,-2
17728,0,-1,-1,-2,-1,0
17729,0,0,2,2,3,2
17730,0,0,0,0,0,-2
17731,1,-2,-2,-1,0,-1
17732,-2,-2,-2,-2,-2,-2
17733,2,2,2,0,0,0
17734,0,0,0,0,0,0
17735,1,2,2,2,0,0
17736,0,0,0,0,0,0
17737,1,2,0,0,0,2
17738,0,0,2,2,0,0
17739,1,-2,-2,-2,-2,-2
17740,-1,2,2,-1,0,-1
17741,-1,-1,2,2,-2,-2
17742,-1,3,2,-1,-1,-1
17743,0,0,0,0,0,0
17744,1,-2,-2,-2,-2,-2
17745,0,0,-2,-2,-1,0
17746,-1,-1,-1,-1,0,0
17747,1,2,2,2,2,2
17748,2,2,2,2,4,3
17749,0,0,0,0,0,0
17750,-1,2,2,2,2,2
17751,0,0,0,0,0,0
17752,-1,-1,-2,-2,-2,-2
17753,0,0,0,0,0,0
17754,0,0,0,0,0,0
17755,-1,0,-1,-1,-2,-2
17756,0,0,0,0,0,0
17757,3,2,2,7,7,7
17758,0,0,0,0,0,0
17759,1,-2,-2,-2,-2,-2
17760,0,0,0,0,0,0
17761,0,0,0,0,0,0
17762,2,0,0,0,0,0
17763,1,2,0,0,0,0
17764,1,3,2,2,2,2
17765,0,0,0,0,0,-1
17766,0,0,0,0,-1,-1
17767,0,0,0,0,0,0
17768,0,0,0,0,0,0
17769,-2,-2,-2,-2,-2,-2
17770,0,0,0,0,0,0
17771,0,0,0,0,0,0
17772,0,0,0,0,0,0
17773,0,0,0,0,0,0
17774,0,0,0,0,0,0
17775,2,2,2,0,0,2
17776,2,2,2,0,0,0
17777,1,-2,-1,2,2,-2
17778,0,0,0,0,0,0
17779,4,4,4,5,4,3
17780,0,0,0,0,0,0
17781,-1,-1,3,2,-1,-1
17782,1,-2,-2,-2,-2,-2
17783,0,0,-1,-1,0,0
17784,-1,-1,-1,-1,-1,-1
17785,0,0,0,0,-2,-2
17786,2,2,2,2,2,2
17787,0,0,0,0,0,0
17788,2,3,2,2,0,0
17789,2,0,0,0,0,0
17790,-1,2,-1,-1,-1,-1
17791,1,-2,-2,-1,0,0
17792,-1,0,0,-1,0,0
17793,0,0,0,0,0,0
17794,2,0,0,0,2,0
17795,1,-2,-2,-2,-2,-2
17796,1,2,0,0,0,0
17797,-1,-1,-1,-1,-1,-1
17798,-1,-1,2,0,0,-2
17799,2,0,0,0,0,0
17800,0,0,0,0,0,0
17801,0,0,0,0,0,0
17802,2,2,2,2,2,2
17803,0,0,0,0,0,0
17804,-2,-2,-2,-2,-2,-2
17805,0,0,0,0,0,0
17806,-2,-2,-2,-2,-2,-2
17807,2,0,0,2,2,2
17808,-1,-1,-1,-1,-1,-1
17809,3,2,2,3,3,3
17810,-1,-1,-1,-1,-1,-1
17811,1,2,2,2,2,2
17812,0,0,0,2,0,0
17813,1,2,2,2,2,2
17814,0,0,0,0,0,0
17815,1,-1,0,0,0,0
17816,0,0,0,0,0,0
17817,0,0,0,0,0,0
17818,0,0,0,0,0,0
17819,0,0,0,0,0,-1
17820,0,0,0,-2,-2,-2
17821,0,0,-1,-1,-1,-1
17822,1,2,0,0,0,0
17823,-1,0,0,0,0,0
17824,2,0,0,0,0,2
17825,0,0,0,0,0,0
17826,-2,-2,-2,-2,-2,-2
17827,0,0,0,0,0,0
17828,0,0,0,0,0,0
17829,0,0,0,0,0,0
17830,0,0,0,0,0,0
17831,0,0,0,0,-1,0
17832,2,0,0,2,0,0
17833,2,4,3,2,0,0
17834,-1,-1,-1,-1,-1,-2
17835,0,0,0,0,0,0
17836,0,0,0,0,0,0
17837,2,2,2,2,2,2
17838,0,0,0,0,0,0
17839,0,0,2,0,0,2
17840,0,-1,-1,-1,-1,-2
17841,0,0,-1,0,0,0
17842,-1,-1,-1,-1,-1,-1
17843,2,2,2,2,2,2
17844,0,0,0,0,0,-1
17845,3,3,2,0,0,0
17846,0,0,0,0,0,0
17847,2,2,2,2,2,2
17848,0,0,0,0,0,0
17849,0,0,0,0,0,2
17850,-1,0,0,0,0,0
17851,0,0,0,0,0,0
17852,1,2,2,2,0,0
17853,0,0,0,0,0,0
17854,-1,0,0,0,0,0
17855,0,0,0,0,0,0
17856,0,0,0,0,0,0
17857,0,0,0,0,0,2
17858,0,0,0,0,0,0
17859,-2,-2,-2,-2,-2,-2
17860,0,0,0,0,0,0
17861,2,0,0,0,0,-2
17862,0,0,0,0,0,0
17863,3,2,2,7,7,6
17864,1,3,2,2,2,2
17865,-1,-1,-1,-1,-1,-1
17866,1,-1,0,0,0,0
17867,-1,2,-1,0,0,0
17868,-1,0,0,0,0,0
17869,0,0,0,0,0,0
17870,-1,-1,-1,-1,0,0
17871,0,0,0,0,0,0
17872,1,2,2,2,2,2
17873,0,0,0,0,0,0
17874,0,0,-2,-2,-2,-2
17875,3,2,2,7,7,7
17876,-1,-1,-1,-1,0,-1
17877,0,0,-1,-1,-1,-1
17878,0,0,0,0,0,0
17879,0,0,0,2,0,0
17880,1,-2,-2,-2,-2,-2
17881,-1,-1,-1,-1,-2,-2
17882,0,0,0,0,2,0
17883,0,0,0,0,0,0
17884,0,0,0,0,0,0
17885,2,0,0,0,0,0
17886,0,0,0,0,0,0
17887,0,0,0,0,0,0
17888,1,-2,-2,-2,-2,-2
17889,1,2,2,0,0,2
17890,0,0,0,0,0,0
17891,0,0,0,0,0,0
17892,2,0,0,0,0,2
17893,-1,-1,2,0,-1,-1
17894,-1,-1,-1,-1,0,0
17895,2,0,0,0,0,0
17896,0,0,0,0,2,2
17897,1,3,2,0,0,0
17898,0,0,0,0,0,0
17899,0,0,0,0,0,0
17900,0,0,0,0,0,0
17901,1,2,2,-2,-2,-2
17902,0,0,0,0,-1,-1
17903,1,-2,-2,-2,-1,-1
17904,3,2,2,4,4,4
17905,1,2,0,0,0,0
17906,0,0,0,0,0,-2
17907,2,2,2,0,0,0
17908,-1,-1,2,0,0,-1
17909,2,2,2,2,0,0
17910,0,0,2,2,2,0
17911,2,0,0,0,2,0
17912,0,0,0,0,0,0
17913,0,0,0,0,0,0
17914,0,0,0,0,0,0
17915,0,0,0,0,0,0
17916,2,2,3,2,2,2
17917,0,0,0,0,0,0
17918,0,0,0,0,0,0
17919,2,2,2,2,2,2
17920,0,0,-2,-2,-2,-2
17921,0,0,0,0,0,0
17922,2,2,2,2,3,3
17923,0,0,0,0,0,0
17924,2,0,0,0,0,0
17925,2,2,2,2,2,2
17926,0,0,0,0,0,0
17927,3,2,2,3,3,3
17928,0,0,2,0,0,0
17929,-1,-1,-1,-1,-1,-1
17930,0,0,0,0,0,0
17931,0,0,0,2,0,0
17932,2,0,0,0,2,2
17933,0,0,0,0,0,0
17934,0,0,0,0,0,0
17935,0,0,0,0,0,0
17936,0,0,0,0,0,0
17937,0,0,0,0,0,0
17938,0,0,-1,0,0,0
17939,0,0,0,0,0,0
17940,0,0,0,0,0,0
17941,2,2,2,2,2,2
17942,0,0,0,0,0,0
17943,0,0,0,0,0,0
17944,0,0,0,0,0,0
17945,0,0,2,2,2,0
17946,0,0,0,0,0,2
17947,0,0,0,0,0,2
17948,1,-2,-2,-2,-2,-1
17949,0,0,0,0,0,0
17950,0,0,0,0,0,0
17951,2,3,2,2,2,2
17952,1,2,0,0,0,0
17953,0,0,0,0,0,0
17954,-2,-2,-2,-2,-2,-2
17955,-1,-1,-1,-1,-1,-2
17956,0,0,0,0,0,0
17957,0,0,0,0,0,0
17958,-1,-1,-2,-2,-2,-2
17959,0,0,0,0,0,0
17960,2,2,2,2,2,2
17961,0,0,0,2,0,0
17962,0,0,0,0,0,0
17963,0,0,0,0,2,0
17964,0,0,0,0,0,0
17965,0,0,0,0,0,0
17966,1,-1,-1,-1,-1,-1
17967,1,2,2,2,2,2
17968,0,0,0,0,0,0
17969,-1,2,-1,2,-1,-1
17970,0,0,0,0,0,0
17971,0,0,0,0,0,-2
17972,1,-2,-2,-2,-2,-2
17973,0,0,0,-2,-2,-2
17974,4,3,2,2,2,2
17975,1,2,0,0,0,2
17976,0,0,0,0,0,0
17977,0,0,0,0,0,0
17978,0,0,0,0,0,0
17979,0,0,0,0,0,0
17980,0,0,0,0,0,0
17981,0,0,0,0,0,0
17982,0,0,0,0,0,0
17983,0,0,0,0,-2,-2
17984,-1,-1,-1,-1,-1,-1
17985,0,0,0,0,-1,-1
17986,0,0,0,0,0,0
17987,-1,3,2,-1,-1,0
17988,0,0,0,0,0,0
17989,2,2,2,2,2,0
17990,0,0,0,0,0,0
17991,0,0,0,0,0,0
17992,0,0,0,0,0,0
17993,0,0,0,0,0,0
17994,0,0,0,0,0,0
17995,0,0,0,-1,0,0
17996,-2,-2,-2,-2,-2,-2
17997,0,0,0,0,0,0
17998,-2,-2,-2,-2,-2,-2
17999,-2,-1,2,0,0,0
18000,1,2,2,2,0,0
18001,1,2,2,0,0,0
18002,2,0,0,0,0,0
18003,0,0,0,0,0,0
18004,1,2,8,7,7,6
18005,0,0,0,0,0,0
18006,2,2,2,2,2,2
18007,-2,-2,-2,-1,-1,-1
18008,-1,0,0,0,0,0
18009,1,2,0,0,0,2
18010,0,0,0,0,0,0
18011,1,2,0,0,0,0
18012,0,0,0,0,0,0
18013,2,0,0,3,2,2
18014,0,0,0,0,0,0
18015,0,0,2,2,0,0
18016,0,0,0,0,0,0
18017,0,0,0,2,2,0
18018,0,0,0,0,0,0
18019,1,-2,-2,-2,-2,-2
18020,3,2,2,2,3,3
18021,0,0,2,0,0,0
18022,-2,-2,-2,-2,-2,-2
18023,0,0,0,0,0,0
18024,-2,-2,-2,-2,-2,-2
18025,2,0,0,0,0,0
18026,0,0,0,0,0,0
18027,2,2,2,0,0,0
18028,1,-2,-2,-2,-2,-2
18029,0,0,0,0,0,0
18030,0,0,0,0,0,0
18031,0,0,0,0,0,0
18032,0,0,0,0,0,0
18033,-1,-1,-1,-1,-1,-1
18034,2,2,2,2,2,2
18035,-1,-1,-1,-1,-1,-2
18036,2,0,0,0,0,-1
18037,0,0,0,0,0,0
18038,0,0,0,0,0,0
18039,2,2,2,2,2,2
18040,2,4,4,3,2,2
18041,-1,0,-1,-1,0,0
18042,1,2,0,0,0,0
18043,1,2,0,0,2,2
18044,0,0,0,0,0,0
18045,-1,-1,-1,-1,-1,-1
18046,0,0,0,0,0,0
18047,0,0,0,-1,-1,-1
18048,-1,2,2,-2,-2,-2
18049,1,-2,-2,-2,-2,-2
18050,0,0,2,0,0,0
18051,0,0,0,0,0,0
18052,-2,-2,-2,-2,-2,-2
18053,0,0,0,0,0,0
18054,-1,-1,-1,-2,-2,-2
18055,0,0,0,0,0,0
18056,0,0,0,0,0,0
18057,-2,-2,-1,-1,0,-1
18058,0,0,2,2,0,0
18059,5,4,3,2,0,0
18060,-1,-1,-1,-1,0,0
18061,0,0,0,0,0,0
18062,0,0,-1,-1,0,0
18063,3,2,2,2,2,2
18064,1,-1,-1,-1,-1,-1
18065,0,0,2,0,0,0
18066,-1,-1,-1,-1,-1,-1
18067,2,2,2,2,2,0
18068,2,2,0,0,0,0
18069,-2,-2,-2,-2,-2,-2
18070,0,0,0,0,2,0
18071,-1,-1,-1,-1,-1,-1
18072,2,2,2,2,2,2
18073,1,2,2,2,2,0
18074,2,2,2,2,2,2
18075,0,0,2,0,0,2
18076,2,0,0,0,0,0
18077,0,0,0,0,0,0
18078,0,0,0,0,0,0
18079,0,0,0,0,0,0
18080,0,0,0,0,0,0
18081,0,0,0,0,0,0
18082,1,2,0,0,0,0
18083,0,0,0,0,0,0
18084,1,-1,2,2,-2,-1
18085,1,-2,-2,-2,-2,-2
18086,2,2,2,-1,-1,-2
18087,-2,-2,-2,-2,-2,-2
18088,-1,0,-1,-1,-1,-2
18089,0,0,0,0,0,2
18090,0,0,0,0,0,0
18091,-1,-1,-1,-1,-1,0
18092,0,0,0,0,0,0
18093,2,0,0,0,0,0
18094,0,0,0,0,0,0
18095,3,2,2,3,3,3
18096,0,0,0,0,0,0
18097,-1,3,2,2,2,-2
18098,0,0,0,0,0,0
18099,0,0,2,2,2,2
18100,2,4,3,2,2,4
18101,2,2,-2,-2,-2,-2
18102,0,0,3,2,2,2
18103,0,0,0,0,0,0
18104,-1,-1,-2,-2,-2,-1
18105,1,-2,-2,-2,-2,-2
18106,0,0,0,0,0,-1
18107,0,0,0,0,0,0
18108,-1,-1,-1,2,2,2
18109,0,0,0,0,0,0
18110,2,3,2,2,2,2
18111,2,2,2,0,0,2
18112,1,-1,-1,-2,-2,-2
18113,0,0,0,0,0,0
18114,-2,-2,-2,-2,-2,-2
18115,0,0,0,0,0,0
18116,0,0,0,-1,0,0
18117,2,2,2,2,2,0
18118,0,0,0,2,0,0
18119,0,0,0,0,0,0
18120,0,0,0,0,0,0
18121,0,0,0,0,0,0
18122,0,0,0,0,-1,2
18123,0,0,2,2,2,2
18124,0,0,0,0,2,0
18125,0,0,0,0,0,0
18126,-1,-1,-1,-1,-1,-2
18127,-1,0,0,0,0,0
18128,0,0,0,0,0,0
18129,0,0,0,0,-2,-2
18130,0,0,0,0,0,0
18131,0,0,0,2,0,0
18132,-2,-2,-2,-2,-2,-2
18133,0,0,0,0,0,0
18134,-1,-1,-1,2,-1,-1
18135,-2,-2,-2,-2,-2,-2
18136,3,2,2,3,3,3
18137,0,0,2,0,0,0
18138,0,0,0,2,2,2
18139,0,0,0,0,0,0
18140,0,0,0,0,0,0
18141,0,0,0,0,0,2
18142,0,0,0,-1,-1,0
18143,0,0,2,2,-1,0
18144,-2,-2,-2,-1,-1,0
18145,-1,-1,-2,-1,0,0
18146,0,0,0,0,0,0
18147,0,0,0,0,0,0
18148,0,0,0,0,0,0
18149,0,0,0,0,0,0
18150,1,2,0,0,2,0
18151,-1,-1,-1,-1,-1,-1
18152,2,0,0,0,0,0
18153,-2,-2,-2,-2,-2,-2
18154,-1,-1,-1,-1,-1,-2
18155,0,0,0,0,0,0
18156,1,-1,-1,-1,0,0
18157,0,0,0,0,0,0
18158,2,2,2,-1,0,0
18159,2,2,2,2,2,2
18160,-2,-2,-2,-2,-2,-2
18161,0,0,0,0,-2,-2
18162,0,0,0,-1,0,-1
18163,-1,-1,-1,2,-1,0
18164,0,0,0,0,0,0
18165,0,0,0,0,0,0
18166,0,0,0,0,0,0
18167,0,0,0,0,0,0
18168,-2,-2,-2,-2,-2,-2
18169,0,0,0,0,0,0
18170,2,2,2,2,0,0
18171,-2,-2,-2,-2,-2,-2
18172,-1,-1,-1,-1,0,-1
18173,0,0,0,0,0,0
18174,0,0,0,0,-2,-2
18175,0,0,0,0,0,0
18176,-1,-1,-1,-1,-1,0
18177,3,2,2,-1,0,0
18178,0,0,0,2,0,0
18179,0,0,0,0,0,0
18180,-1,-1,-2,-1,2,2
18181,-2,-2,-2,-2,-2,-2
18182,0,0,0,0,0,0
18183,-2,-2,-2,-2,-2,-2
18184,-2,-2,-2,-2,-2,-2
18185,-1,-1,-1,-1,-2,-1
18186,2,-1,2,-1,0,0
18187,0,0,0,2,0,0
18188,-1,-1,-1,-1,-1,-1
18189,0,0,0,0,2,0
18190,0,0,0,0,0,-1
18191,0,0,0,2,0,0
18192,0,0,0,0,0,0
18193,2,2,2,2,2,2
18194,2,0,0,0,0,0
18195,0,0,0,0,0,0
18196,0,0,0,0,0,0
18197,0,0,0,0,0,0
18198,-1,-1,-1,-1,-1,-1
18199,1,2,2,2,3,2
18200,0,0,0,0,0,0
18201,0,0,0,0,0,0
18202,0,0,0,0,0,0
18203,0,0,0,0,0,0
18204,0,0,0,0,0,0
18205,0,0,0,0,0,0
18206,1,-1,-1,-1,-1,0
18207,1,-2,-1,-1,0,0
18208,-2,-2,-2,-1,-1,-2
18209,0,0,0,0,0,0
18210,0,0,0,0,0,0
18211,-2,-2,-2,-2,-2,-2
18212,0,0,0,0,0,0
18213,0,0,0,0,0,0
18214,0,0,0,0,0,0
18215,0,0,2,0,0,2
18216,0,0,2,2,2,2
18217,2,2,0,0,0,0
18218,0,0,0,0,0,0
18219,0,0,0,0,0,0
18220,1,-2,-2,-2,-2,-2
18221,0,0,0,3,2,2
18222,2,2,2,2,0,0
18223,0,0,0,0,0,0
18224,1,2,-1,-1,0,-1
18225,0,0,0,0,0,0
18226,2,2,2,2,0,0
18227,0,0,0,0,0,0
18228,1,2,2,2,2,2
18229,2,3,2,2,2,2
18230,2,2,2,3,2,2
18231,0,0,0,0,0,-1
18232,0,0,0,2,0,0
18233,0,0,0,0,0,-2
18234,-1,0,0,-1,0,0
18235,2,0,0,0,0,0
18236,0,0,0,0,0,0
18237,0,0,0,0,0,0
18238,0,0,0,0,0,0
18239,0,0,2,2,0,0
18240,-2,-2,-1,0,0,0
18241,0,0,0,2,0,0
18242,1,2,2,2,2,2
18243,0,0,0,2,2,2
18244,3,2,2,2,0,0
18245,1,-1,-1,-1,-1,-1
18246,0,0,0,0,0,0
18247,1,2,0,0,0,0
18248,0,0,0,0,0,0
18249,0,0,0,0,0,0
18250,2,0,0,0,0,0
18251,2,2,0,0,0,0
18252,0,0,0,0,0,0
18253,0,0,3,2,0,0
18254,-1,-1,-1,-1,-1,-1
18255,0,0,0,0,0,0
18256,0,0,0,0,0,0
18257,4,3,2,2,2,2
18258,-1,2,-1,-1,-1,0
18259,1,-2,-2,-2,-1,-1
18260,3,4,3,2,2,4
18261,-2,-2,-2,-2,-2,-2
18262,0,0,0,-1,0,0
18263,-2,-1,2,-1,0,0
18264,-1,0,0,0,0,0
18265,0,0,0,0,0,0
18266,0,0,0,0,0,0
18267,1,-1,-1,-2,-2,-1
18268,0,0,0,0,0,0
18269,1,-1,-1,0,-1,-1
18270,-1,-1,-1,-1,-1,-1
18271,0,0,0,0,2,0
18272,3,2,0,0,0,2
18273,-1,-1,2,-1,-1,0
18274,0,0,0,2,0,0
18275,0,-1,-1,-1,0,0
18276,0,0,0,0,0,0
18277,0,0,0,0,0,2
18278,2,2,2,2,2,2
18279,2,2,2,2,2,2
18280,0,0,0,0,0,0
18281,1,2,0,0,0,0
18282,0,0,0,0,0,2
18283,0,0,-1,0,0,0
18284,0,0,0,0,0,0
18285,0,0,0,2,2,0
18286,0,0,0,0,0,0
18287,-1,-1,-1,-1,0,0
18288,0,0,0,0,0,0
18289,-1,-1,-1,-1,-1,-1
18290,-2,-2,-2,-2,-2,-2
18291,0,0,0,0,2,0
18292,-1,2,-1,-1,-1,-1
18293,-1,-1,2,-1,-1,-1
18294,-2,-2,-2,-2,-2,-2
18295,0,-1,-1,-1,0,0
18296,-2,-2,-2,-2,-2,-2
18297,1,2,0,0,0,0
18298,0,0,0,0,0,0
18299,1,-2,-2,-1,-1,-1
18300,0,0,0,0,0,0
18301,0,0,0,0,0,0
18302,1,-2,-2,-2,-2,-2
18303,2,0,0,-1,-1,-1
18304,0,-1,-1,-1,-2,-2
18305,0,0,0,0,0,0
18306,0,0,0,0,0,0
18307,-1,-1,-1,2,0,-1
18308,0,0,0,0,0,0
18309,-1,-1,-1,-1,-1,-1
18310,-1,-1,-1,-1,-2,-2
18311,-2,-2,-2,-2,-2,-2
18312,-1,-1,-1,-1,-1,-1
18313,0,0,0,0,0,0
18314,0,0,0,0,0,0
18315,2,2,2,2,2,0
18316,-2,-2,-2,-2,-2,-2
18317,0,0,0,0,0,0
18318,0,0,0,0,0,2
18319,1,-1,-1,-1,0,0
18320,0,0,0,0,0,0
18321,0,0,0,0,0,0
18322,-1,-1,-1,-1,-1,-1
18323,0,0,0,0,0,0
18324,-2,-2,-2,-2,-2,-2
18325,0,0,0,0,0,0
18326,1,-2,-2,-2,-2,-2
18327,0,-1,0,0,0,0
18328,0,-1,-1,2,0,0
18329,1,-1,-1,-1,-1,0
18330,0,0,0,0,0,0
18331,0,0,0,0,0,0
18332,0,0,0,0,2,0
18333,0,0,0,0,0,0
18334,0,0,0,0,0,0
18335,0,0,0,0,0,0
18336,2,2,0,0,0,3
18337,0,0,0,2,0,-1
18338,0,0,0,0,0,0
18339,0,0,0,0,0,0
18340,0,0,0,0,0,0
18341,0,0,0,0,0,0
18342,-1,0,0,0,2,0
18343,1,2,2,0,0,0
18344,0,0,0,0,0,-1
18345,0,0,-1,-1,-1,0
18346,0,-1,-1,0,-1,-1
18347,1,2,0,0,0,3
18348,1,2,0,0,0,0
18349,0,0,0,0,0,0
18350,-1,-1,-1,-1,0,0
18351,0,-1,2,-1,-1,-2
18352,2,4,3,2,0,0
18353,-2,-2,-2,-2,-2,-2
18354,0,0,0,0,0,0
18355,-1,-1,-2,-2,-2,-2
18356,-2,-2,-2,-2,-2,-2
18357,0,0,0,-1,-1,-1
18358,0,0,2,2,2,2
18359,1,2,2,0,0,0
18360,1,2,0,0,0,0
18361,1,2,-1,0,0,0
18362,0,-1,-1,0,-1,0
18363,-1,-1,-1,-1,-2,-2
18364,0,0,0,0,0,0
18365,0,0,0,0,0,0
18366,-1,-1,-1,-1,0,-1
18367,-1,-1,-1,-1,-1,-1
18368,0,0,0,0,-1,-1
18369,0,0,0,2,2,2
18370,0,0,2,2,2,2
18371,2,2,2,0,0,2
18372,-2,-1,0,0,0,0
18373,0,0,0,0,0,-1
18374,1,-1,-1,2,0,-1
18375,0,0,0,0,-1,-1
18376,2,2,2,2,2,2
18377,0,0,0,0,0,0
18378,0,0,0,0,0,0
18379,0,-1,-1,-1,-1,0
18380,0,0,0,0,0,0
18381,2,0,0,0,0,0
18382,2,2,2,2,0,0
18383,2,-1,-1,2,0,0
18384,2,2,2,0,0,0
18385,0,0,0,0,0,2
18386,0,0,0,0,0,0
18387,-2,-2,-2,-2,-2,-2
18388,0,0,0,0,0,0
18389,0,0,0,0,0,0
18390,0,0,0,0,0,0
18391,1,-2,-2,-2,-1,-1
18392,0,0,0,0,0,0
18393,-1,-1,-1,-1,-1,0
18394,2,2,2,2,0,0
18395,0,0,0,0,0,0
18396,0,0,-1,2,0,0
18397,-2,2,2,2,2,0
18398,0,0,0,0,0,0
18399,0,0,0,0,0,0
18400,-1,0,0,0,0,0
18401,0,0,0,0,0,0
18402,0,0,0,0,0,0
18403,0,0,0,2,0,0
18404,0,-1,0,0,0,0
18405,0,0,-2,-2,-2,-2
18406,0,0,0,0,0,0
18407,-1,0,0,0,0,0
18408,0,0,0,0,0,0
18409,0,0,0,0,0,0
18410,2,0,0,0,0,-2
18411,-1,-1,-2,-2,-2,-2
18412,0,0,0,0,0,0
18413,0,0,0,0,0,0
18414,0,0,0,0,0,0
18415,0,0,2,0,0,-1
18416,0,0,0,0,0,0
18417,0,0,0,0,0,0
18418,1,1,-1,0,0,0
18419,0,0,0,0,0,0
18420,2,2,2,2,2,0
18421,2,0,0,0,0,0
18422,1,-1,0,0,0,-2
18423,2,0,0,0,0,0
18424,0,0,0,0,0,-1
18425,0,-1,-1,0,0,-1
18426,2,3,2,2,0,0
18427,-1,-1,-1,-1,-1,-1
18428,0,0,0,0,0,2
18429,0,0,0,0,0,2
18430,2,0,0,0,0,2
18431,0,0,0,0,0,0
18432,0,0,0,0,0,0
18433,2,3,2,2,0,0
18434,-1,-1,-2,-2,-2,-2
18435,-1,-1,-1,0,0,0
18436,0,0,0,0,0,0
18437,0,0,0,0,0,-2
18438,1,2,2,2,2,2
18439,0,0,0,0,-1,-1
18440,0,0,0,0,0,0
18441,0,0,0,-2,-2,-2
18442,0,0,0,0,0,0
18443,0,0,0,0,2,2
18444,2,3,2,0,0,0
18445,1,2,2,2,2,2
18446,0,0,0,0,0,0
18447,0,0,0,0,0,0
18448,0,0,0,0,0,0
18449,1,-2,-2,-2,-2,-2
18450,1,2,0,0,0,0
18451,1,2,2,2,0,-1
18452,0,0,0,0,0,0
18453,0,0,0,0,0,0
18454,-2,-2,-2,-2,-2,-2
18455,2,2,2,0,0,0
18456,0,0,0,0,0,0
18457,-1,-1,-1,-1,0,0
18458,-1,-1,-1,-1,-1,-2
18459,-2,-2,-2,-2,-2,-2
18460,0,0,2,0,0,0
18461,0,0,0,0,0,0
18462,0,0,0,0,0,0
18463,0,0,0,2,0,0
18464,0,0,0,0,0,0
18465,-1,-1,-2,-2,-1,-1
18466,0,0,0,0,0,0
18467,-1,-1,-1,-1,-1,-1
18468,2,0,0,2,0,0
18469,-1,-1,-1,-1,-1,-1
18470,0,0,0,0,-2,-2
18471,0,0,0,0,0,0
18472,1,-1,-1,-1,-1,-1
18473,-1,-1,0,0,0,0
18474,0,0,0,0,0,0
18475,-1,-1,-1,-1,-1,-1
18476,0,0,0,0,0,0
18477,0,0,0,0,0,0
18478,-1,-1,0,0,0,0
18479,0,0,2,2,2,2
18480,1,2,0,0,0,0
18481,0,-1,0,0,0,0
18482,0,0,0,0,0,-2
18483,0,0,0,0,0,0
18484,0,0,0,0,0,0
18485,0,0,-2,-2,-2,-2
18486,0,0,0,2,2,2
18487,0,0,0,0,0,-2
18488,-1,-1,-2,-2,-2,-2
18489,0,0,0,0,0,0
18490,2,0,0,0,-1,-1
18491,0,0,0,0,-1,-1
18492,0,0,0,0,0,0
18493,-1,2,-1,0,0,0
18494,-2,-2,-2,-2,-2,-2
18495,1,-1,0,0,0,0
18496,0,0,0,0,2,0
18497,0,0,0,0,0,0
18498,0,0,0,0,0,0
18499,0,0,0,0,0,0
18500,0,0,0,0,0,0
18501,0,0,0,0,0,0
18502,0,0,0,0,0,0
18503,0,0,0,0,0,0
18504,0,0,0,0,0,-2
18505,0,0,0,0,0,0
18506,0,0,0,0,0,0
18507,0,0,0,0,0,0
18508,0,0,2,0,0,0
18509,0,0,0,2,0,0
18510,-1,-1,-2,-2,-2,-2
18511,0,0,0,0,0,0
18512,0,0,0,0,0,0
18513,0,0,3,2,0,0
18514,2,2,0,0,0,0
18515,2,2,2,0,0,0
18516,2,0,0,0,0,3
18517,0,0,0,0,0,0
18518,-2,-2,-1,0,0,0
18519,2,2,2,2,2,2
18520,0,0,0,0,0,0
18521,0,0,0,0,0,0
18522,0,-1,-1,0,0,0
18523,-1,-1,-1,-1,-1,-1
18524,0,0,0,0,0,0
18525,0,0,0,0,-1,0
18526,0,0,0,2,0,0
18527,0,0,0,0,0,0
18528,0,0,2,0,0,0
18529,0,0,0,0,0,0
18530,1,-2,-2,-2,-2,-2
18531,-1,-1,-1,-1,-1,-1
18532,-1,-1,-1,-1,-1,-1
18533,2,2,-2,-1,-1,-1
18534,-2,-2,-2,-2,-2,-2
18535,0,0,0,-1,0,0
18536,0,0,0,0,0,0
18537,2,2,2,0,0,0
18538,0,0,0,0,0,0
18539,0,0,-1,0,0,0
18540,2,2,2,2,0,0
18541,0,0,0,0,0,0
18542,0,0,0,0,0,0
18543,0,0,0,0,-1,-1
18544,-2,-2,-2,-1,-1,-1
18545,0,0,-1,0,-1,-1
18546,-1,-1,-1,-1,0,0
18547,0,0,0,0,0,0
18548,-1,-1,-1,-1,-1,-1
