ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
20776,5566,5783,6011,5783,2257,8257,
20777,6323,6934,17170,11152,6000,0,
20778,29668,29744,29068,29567,29144,29541,
20779,84148,79847,75576,75266,74431,68399,
20780,18781,13255,0,20358,18044,20325,
20781,223904,211137,197721,181231,182649,182644,
20782,3566,240,1718,2284,-561,-1477,
20783,193229,197253,158980,157837,127528,119550,
20784,0,0,0,0,0,0,
20785,117485,114166,116491,118839,126102,123914,
20786,42678,38239,22691,8807,7143,6967,
20787,700,9916,9906,7586,4706,4328,
20788,150603,153900,0,0,0,0,
20789,27594,29717,28812,28762,10404,8578,
20790,53746,51631,50880,51034,46154,42852,
20791,778,982,1206,5430,4460,8429,
20792,88420,89705,91943,71201,69804,71088,
20793,21628,20893,5869,29223,19616,148482,
20794,79938,67857,66929,67797,47739,48163,
20795,723,17392,-8,32170,680,6205,
20796,5287,7525,10360,0,0,0,
20797,53838,528,1191,11390,8680,38018,
20798,29554,28893,29537,30087,17534,15145,
20799,917,2917,0,3708,3503,9097,
20800,15629,5402,1237,24712,11912,12647,
20801,94915,92955,89689,81996,83439,71239,
20802,18710,45460,3700,0,228,-372,
20803,99050,17924,19123,20650,0,1136,
20804,4994,886,937,0,1083,3395,
20805,21057,2282,-185,-185,-185,665,
20806,239003,227962,231284,239410,184094,101776,
20807,60290,61688,63100,70391,68661,77511,
20808,0,0,355,2165,2165,0,
20809,79237,65301,67253,67352,74448,72928,
20810,1714,2845,3342,171,1770,837,
20811,82791,82533,77002,45340,36352,36499,
20812,17781,19388,19933,17331,12822,19924,
20813,196168,201190,200662,-1528,-1528,-1504,
20814,87727,89402,88118,87852,49042,49251,
20815,234661,234364,235982,239281,244329,249130,
20816,1304,978,652,326,0,1454,
20817,22225,1118,490,1433,0,1096,
20818,0,948,948,632,316,316,
20819,110612,114323,116835,118053,119047,119641,
20820,650,650,325,950,475,325,
20821,2345,3595,1537,360,0,785,
20822,30552,29342,30544,30477,2609,1359,
20823,5500,8360,6000,0,0,0,
20824,5174,6184,8383,8394,7709,8084,
20825,227675,181461,186160,191355,192406,190086,
20826,29304,28534,29906,30524,28915,29524,
20827,30925,73143,73130,74898,76779,79594,
20828,441,28641,713,1344,3786,6571,
20829,2901,0,0,0,0,0,
20830,9677,9578,12102,1473,18177,18046,
20831,20235,19635,19045,18300,17900,17900,
20832,215842,220042,214545,215635,163741,162253,
20833,46239,47469,51145,45624,29172,27291,
20834,85769,87877,89766,63793,24265,25713,
20835,188072,166668,159513,150852,151996,147690,
20836,15481,16537,15979,16410,17142,17705,
20837,48668,48554,45445,38551,28056,28310,
20838,6589,3423,2785,54271,60326,63339,
20839,711,711,711,10976,711,711,
20840,50643,50199,23986,-17250,20129,20502,
20841,135466,126091,128636,103400,40638,11104,
20842,8971,9287,9600,10537,11008,11472,
20843,8272,10128,11106,11443,10323,11150,
20844,0,0,1829,-200,0,4208,
20845,47654,48529,44669,45684,46592,47568,
20846,81787,77845,60159,54151,45108,44490,
20847,27631,29179,30146,26371,27567,30114,
20848,5730,7625,9484,11317,13125,14742,
20849,5748,550,0,0,0,0,
20850,39962,45640,38988,19825,22654,16158,
20851,9900,0,0,0,0,0,
20852,17154,18550,20245,22904,22238,23870,
20853,2984,154,2111,1027,596,589,
20854,47675,47243,48328,49183,48237,51937,
20855,31336,32039,32714,32482,33807,34398,
20856,35871,36312,35827,32834,29052,28288,
20857,41052,42081,41131,43637,42635,45440,
20858,18490,25404,19789,19985,19676,6971,
20859,82831,15081,32105,4476,6491,1262,
20860,202506,197855,239059,282518,248238,210267,
20861,390,390,390,4825,5202,780,
20862,1500,3794,-1678,-1478,1058,5556,
20863,12006,13024,14795,14313,14762,14902,
20864,61152,60833,61245,47316,47175,47141,
20865,266030,264176,267668,262905,260296,254023,
20866,56807,55339,55751,37851,34195,33499,
20867,137695,146193,139323,140719,143638,144482,
20868,18255,18779,0,0,0,0,
20869,264,0,528,0,528,264,
20870,80958,77783,-478,-1739,1261,1261,
20871,13882,13342,808,18910,19306,19809,
20872,25547,24838,27725,26981,28921,29506,
20873,1877,4094,4664,3878,22483,4097,
20874,119451,143348,159291,262663,308074,400050,
20875,178262,177644,171997,165014,158839,148035,
20876,4029,4048,2842,3910,4697,1719,
20877,390,1308,1662,14490,34902,390,
20878,0,0,568,16166,16726,17427,
20879,9168,10522,10205,9898,10123,12034,
20880,264482,267508,255409,256321,250358,236608,
20881,4512,6628,9222,6368,1000,3070,
20882,175904,179579,186539,196029,192680,195226,
20883,55346,58411,58883,59452,61168,56931,
20884,34549,18552,19334,18165,19322,19575,
20885,15847,16885,18418,18915,17639,0,
20886,71559,66658,68627,61578,59274,61314,
20887,0,0,0,0,0,0,
20888,178854,177159,177477,176197,170173,139649,
20889,7885,7613,9318,10297,17321,21263,
20890,2618,8489,371,385,13273,20971,
20891,55397,55877,57335,59595,55949,51225,
20892,5688,-378,-378,920,5448,0,
20893,46178,56570,117102,159284,112078,136341,
20894,1050,1050,1050,1050,1050,1050,
20895,-103,-103,-103,-103,-103,-103,
20896,257920,256117,232981,202190,202800,202490,
20897,36215,6105,1076,0,3113,0,
20898,135654,173946,176894,170754,172332,175960,
20899,1500,0,0,0,6400,11400,
20900,12090,15035,25895,16416,3972,2200,
20901,7081,6819,7996,9004,9180,9371,
20902,58147,1468,2321,327194,6680,3963,
20903,3363,174,1473,390,390,780,
20904,5699,7434,8164,7889,7614,7990,
20905,3234,4324,5477,4490,1500,-51183,
20906,7478,8497,10162,9852,10418,10102,
20907,48991,43412,33995,29759,29766,29665,
20908,195507,182942,176158,159556,162943,156612,
20909,98184,103228,119034,0,0,0,
20910,65917,67673,66292,67793,67182,66132,
20911,68423,70002,71389,73788,74463,72834,
20912,50603,50116,48063,43787,9226,9628,
20913,63314,64699,66029,66836,68390,69800,
20914,3388,-12,1081,1884,2089,7097,
20915,145959,94798,70299,40299,33112,18009,
20916,-165580,324392,296931,30355,26771,23737,
20917,68953,68908,68799,65250,53934,54149,
20918,2300,483,487,1011,524,1037,
20919,5526,5561,2935,5909,0,0,
20920,83900,84236,79623,70039,70962,71013,
20921,13500,7499,7301,10342,14295,20471,
20922,282944,288729,295114,299739,304319,299400,
20923,144922,141289,137377,93261,95368,97063,
20924,1784,871,3179,3344,3552,0,
20925,0,1988,19690,25681,0,0,
20926,48801,50140,48776,19251,19650,14974,
20927,76996,11515,13392,22209,54807,62534,
20928,399,508,-3,-3,51169,51482,
20929,110346,41986,21874,20076,16171,586,
20930,2020,4055,0,0,0,0,
20931,195126,199972,205635,212608,207919,205377,
20932,389,389,389,383,1462,389,
20933,19954,21024,21790,21142,23772,24930,
20934,48115,53019,51924,50794,49376,50185,
20935,45134,52180,49874,52000,53590,54606,
20936,77883,78749,77025,66725,21604,9352,
20937,76867,51936,28221,28809,19551,19925,
20938,18649,18066,19040,19446,20759,20241,
20939,10323,6659,6740,3559,7086,6979,
20940,46209,26552,15189,13787,9199,4405,
20941,19544,24230,28022,29249,29926,35357,
20942,62396,36034,30534,28442,24544,24998,
20943,389,25352,25998,26579,26710,26871,
20944,2415,11837,9754,24007,22299,31576,
20945,0,0,0,0,0,0,
20946,46430,47679,48783,49981,44211,48568,
20947,277688,271867,272796,279597,253333,253737,
20948,17454,18964,20442,21592,23079,24529,
20949,307,191,-125,-441,10243,9927,
20950,53152,45002,42051,30803,28377,29053,
20951,101329,103532,100485,101552,100752,100652,
20952,40247,41382,49943,50412,30970,30362,
20953,99793,101325,98706,90457,90588,92533,
20954,26501,26869,27488,17891,6696,4129,
20955,2097,4193,3978,4062,4196,4326,
20956,53437,44037,5441,7371,38832,41955,
20957,87248,82477,71825,69872,63656,46555,
20958,9238,0,1758,2886,3733,3040,
20959,167370,183070,190369,185069,195069,27004,
20960,7605,1170,0,0,0,0,
20961,179851,186961,201703,189455,194373,207022,
20962,28049,27383,25728,26521,23593,21963,
20963,2171,1063,91502,100125,84773,76951,
20964,90880,87502,91442,89804,87213,90441,
20965,291,291,291,291,441,291,
20966,11058,18578,84087,50058,35036,4757,
20967,8587,9386,9456,9528,7481,7794,
20968,42101,43594,44700,45465,46215,47125,
20969,147260,148157,146844,145037,145349,145506,
20970,0,0,0,0,0,0,
20971,227346,231891,240146,245552,91382,93177,
20972,19578,18231,17950,14699,12466,11445,
20973,27896,29938,30061,29621,27956,29484,
20974,0,340,0,148,148,198,
20975,108016,180959,169362,163957,138409,132864,
20976,5785,4164,8553,11652,14968,7898,
20977,7383,5731,3386,3134,259,578,
20978,94125,1321,806,629,686,834,
20979,227457,232729,223431,226361,223508,238587,
20980,14510,7922,0,0,506,4408,
20981,47702,48839,49636,50517,51658,52758,
20982,8536,8617,7902,9166,8885,9185,
20983,26476,21393,0,0,0,0,
20984,29701,27243,28227,28393,29149,28819,
20985,33743,22989,15843,16825,14637,15397,
20986,8587,9941,10950,11519,11191,11903,
20987,67751,68484,54926,55241,56560,57881,
20988,9600,8805,10534,8240,7027,7034,
20989,47422,52831,51345,49734,50476,50751,
20990,980,0,650,3446,0,0,
20991,34582,25281,15264,12465,13262,13523,
20992,29879,26968,31051,34917,32110,33984,
20993,26847,24815,21681,22293,17155,13470,
20994,37453,9009,179,0,0,0,
20995,99,2977,15086,8578,13028,21712,
20996,0,0,0,600,600,300,
20997,129996,132004,127275,48724,48875,49667,
20998,20461,19833,20502,19461,19244,20130,
20999,4679,3146,0,2000,4716,7485,
21000,8857,8102,12214,27299,0,0,
21001,8289,16585,9396,16992,9506,4837,
21002,81084,82838,84470,80923,82580,84330,
21003,467,2628,287,9471,985,4489,
21004,16496,15610,7486,5692,5206,6159,
21005,29974,28037,37414,42816,43089,37101,
21006,33035,34178,36133,38240,37325,39725,
21007,82523,80586,80783,75115,49420,50677,
21008,15570,15031,16784,17711,17131,18197,
21009,0,0,0,0,0,0,
21010,127125,78165,79306,80974,83635,87287,
21011,28504,27747,32577,31754,34228,35128,
21012,220,110,110,11946,32836,110,
21013,21134,20502,24832,24135,28723,31258,
21014,26303,9408,5082,7732,1379,-8,
21015,182396,187565,188334,182889,81409,85059,
21016,1246,17234,387,776,810,0,
21017,201642,202486,197888,145078,137272,131447,
21018,16612,19099,17865,9215,154926,126482,
21019,3150,9375,725,21423,6308,12651,
21020,0,0,0,0,0,0,
21021,5000,1600,2700,12000,0,1995,
21022,203653,23520,0,0,0,0,
21023,2900,0,0,0,0,0,
21024,30959,15774,9365,6515,6845,5789,
21025,88093,85730,54727,55506,58529,57157,
21026,5656,591,6574,3551,3634,2440,
21027,68430,72280,77097,7636,0,0,
21028,957,6214,1625,728,2464,1139,
21029,5617,267,509,15695,515,515,
21030,32006,60079,26882,27570,28075,29065,
21031,186778,206582,201714,177469,184502,191529,
21032,30639,25390,27618,26382,27546,17660,
21033,158494,156004,149677,152724,142064,142649,
21034,167539,171133,173037,170470,174373,163873,
21035,47674,45472,51447,49895,20317,19460,
21036,25058,20624,16280,0,0,0,
21037,1494,538,3218,0,429,168,
21038,35660,37082,38464,38922,40791,43108,
21039,528,264,264,264,264,414,
21040,4701,3146,4486,13390,8009,5010,
21041,35792,36894,44848,39219,32008,19397,
21042,77627,80712,48428,52391,23359,24597,
21043,240927,18676,9390,-3772,282777,288937,
21044,48785,49762,49861,48660,7698,7463,
21045,81274,83030,84945,65601,66901,68086,
21046,9167,200,198,18154,13677,2018,
21047,39708,37441,36143,33567,32447,32592,
21048,51303,74639,67306,19895,23650,12616,
21049,27306,28312,29327,27836,28423,29813,
21050,12271,11791,11305,12216,12374,12026,
21051,2782,2975,2230,1390,4040,3080,
21052,7866,8788,8498,9155,8864,9215,
21053,8647,4872,-5,2809,0,0,
21054,28040,29092,29366,27737,28318,28806,
21055,13273,12709,5480,5397,70137,11819,
21056,52489,53615,54803,55729,57001,58036,
21057,302623,310142,308006,239008,245493,250797,
21058,110819,107629,113902,115543,118353,116298,
21059,29989,31184,33850,34495,35129,35918,
21060,20505,22553,21904,23531,24636,25592,
21061,60819,61300,59328,57852,55903,53516,
21062,40506,41742,43157,14510,14963,16580,
21063,12925,13411,14190,16218,15663,17250,
21064,30535,83371,17471,10342,51786,45747,
21065,210628,215308,219970,221119,21904,22052,
21066,13168,13888,14900,15916,15519,15829,
21067,8452,7718,237648,236463,146420,148600,
21068,321281,324449,254293,206521,202697,203332,
21069,50890,59395,73225,56999,61050,67086,
21070,176793,173034,171772,172344,134321,131191,
21071,6516,194,3619,7069,4092,0,
21072,-431,569,1769,2582,3184,3974,
21073,5990,1677,2920,2683,1674,3273,
21074,41088,41807,43348,42782,40779,40618,
21075,280110,281104,286048,369693,243198,243498,
21076,0,0,0,0,0,0,
21077,198,4824,1276,4830,10251,5706,
21078,7797,8893,9665,9862,4854,1430,
21079,49068,47947,49293,41941,39643,39273,
21080,110151,99530,98951,100914,103146,104993,
21081,72593,70828,74271,70467,50700,49329,
21082,19930,36105,29604,27764,28656,29087,
21083,0,0,0,0,0,0,
21084,63043,67460,68554,66841,74763,87692,
21085,21993,22634,23057,24506,24711,24178,
21086,9935,11029,12795,9983,10884,7666,
21087,52666,181987,181255,174825,140909,177257,
21088,3388,0,0,0,0,7707,
21089,13723,14266,13305,14925,13925,9745,
21090,50697,51813,53416,32422,33177,42560,
21091,17612,18820,19717,18701,18726,18501,
21092,74797,75753,78031,78946,76689,77968,
21093,27995,28977,29366,29553,27677,16364,
21094,181219,183311,183936,181370,179904,172758,
21095,4479,4272,4064,3856,4390,4171,
21096,1068,0,100,0,1050,-150,
21097,175287,180811,184389,-261,-261,-261,
21098,98026,99768,100098,75296,73774,75603,
21099,39149,39189,40543,38922,39901,40746,
21100,16704,18121,19030,19424,18818,23307,
21101,30643,31209,25977,30776,920,0,
21102,-2,759,596,-4,1426,1300,
21103,31168,32649,34117,35243,36350,37113,
21104,299,-201,-201,-201,-201,-201,
21105,3658,1962,6591,854,44275,32731,
21106,73621,76104,77795,78584,79736,78405,
21107,177492,179951,171135,166199,144060,132326,
21108,29666,29033,29345,29125,29859,29016,
21109,137952,141168,143215,61586,70626,72723,
21110,138468,93802,94531,96264,98135,100062,
21111,84844,65217,63943,62327,55800,56800,
21112,17999,38899,24620,22381,13115,5167,
21113,2574,390,3889,780,390,390,
21114,6121,7064,8143,8507,8869,9220,
21115,389,389,389,389,389,389,
21116,2593,0,0,0,1849,12837,
21117,49828,50467,48964,49447,44067,44760,
21118,56380,40882,214941,196242,193177,161731,
21119,4965,51932,0,2165,39881,14691,
21120,92675,92857,80748,80708,75366,76590,
21121,9599,9296,11813,11327,12137,11799,
21122,159017,162697,163143,161906,165807,169599,
21123,4100,7270,820,820,2870,970,
21124,50952,50836,50055,50641,40672,39960,
21125,1478,-3,12353,22633,7666,10260,
21126,97500,84202,82933,80501,79038,80694,
21127,3565,316,316,17597,15257,9482,
21128,10540,10232,11237,11427,20973,31857,
21129,58603,58918,55709,54173,54065,57499,
21130,91467,68747,66372,64854,66432,46919,
21131,1690,0,396,792,0,396,
21132,7302,7857,8827,5622,5877,7036,
21133,80226,81812,82922,80989,82761,84766,
21134,3914,7419,7156,8492,9515,9287,
21135,5589,2687,3746,5000,5618,3618,
21136,78480,80604,78326,44890,41394,42727,
21137,0,0,0,0,0,0,
21138,14516,4895,5292,8866,16809,5794,
21139,-1730,-1730,1111,1111,-29,-3789,
21140,2238,3057,1879,889,2399,1225,
21141,185955,181587,186054,188465,192758,196493,
21142,390393,374105,467911,355531,587067,323821,
21143,49612,48546,49157,49890,48941,49940,
21144,2207,2499,1248,922,-693,-2292,
21145,973,417,1593,913,1471,1302,
21146,42553,43606,44577,45013,45695,46283,
21147,316,316,316,316,316,316,
21148,43769,38907,36111,32723,26946,26439,
21149,13371,13480,5747,3339,9458,7231,
21150,87310,89273,91057,91981,89605,95245,
21151,172511,177587,175867,159053,126688,122947,
21152,71988,76940,68255,55983,59823,51519,
21153,12451,24095,15688,24511,12144,34963,
21154,780,0,390,390,390,390,
21155,3098,2901,3800,0,0,0,
21156,0,0,0,0,0,0,
21157,78,984,0,0,0,0,
21158,87669,86653,57819,30895,14543,9329,
21159,325,107,1107,1338,0,0,
21160,104216,104343,142622,73702,75513,77111,
21161,175539,138825,51686,2594,171716,181693,
21162,44002,43156,22478,5011,4674,0,
21163,0,0,249,0,449,1530,
21164,34970,19188,19998,22919,23128,23030,
21165,85365,88054,90370,26420,27398,28295,
21166,1309,2158,1787,860,896,1087,
21167,3702,25548,10594,7969,2865,5625,
21168,36581,37896,40262,40370,39970,39970,
21169,42980,44015,45284,46186,47440,48453,
21170,49212,49243,5112,48455,48456,47234,
21171,134168,120734,124730,120423,113901,114077,
21172,31319,31181,31540,31016,30531,30528,
21173,991,991,1316,325,1657,325,
21174,1496,35007,32672,34087,37114,45043,
21175,-3,350,0,863,863,0,
21176,148265,158230,160242,156171,165556,169250,
21177,173092,160948,146106,97334,91671,81030,
21178,850,0,0,31106,0,1505,
21179,5674,5440,7968,8829,9685,9384,
21180,72565,63342,51529,41484,34097,29200,
21181,-14,1452,4091,3011,5955,0,
21182,77156,77494,77438,67054,60270,56138,
21183,12769,13557,20245,15429,16594,14035,
21184,48703,48836,48049,47060,19171,18624,
21185,101458,99196,78458,76387,76344,67302,
21186,86342,84103,86179,91608,86705,90208,
21187,14440,13916,15376,18075,18830,20423,
21188,83275,84220,77956,77682,52300,56223,
21189,50717,36507,14890,0,0,0,
21190,5981,7369,8542,9552,9743,10085,
21191,164418,167501,134282,128701,131529,135242,
21192,-109,-109,-109,-109,-109,-109,
21193,316,316,316,316,316,316,
21194,264,528,264,264,264,264,
21195,235461,196894,168463,149816,128721,130406,
21196,48098,47922,51806,55625,57072,58269,
21197,79900,64815,52806,57028,59456,55623,
21198,16013,14334,9086,5096,5096,5200,
21199,30300,1689,409,1333,168,140,
21200,436,1476,475,804,245,100,
21201,31037,6244,0,0,0,0,
21202,130705,132472,129576,129829,125382,124942,
21203,2002,1311,0,430,430,-550,
21204,20366,21084,22411,23624,23964,25661,
21205,23996,27087,26372,26992,27693,29237,
21206,6031,836,2032,2150,1490,390,
21207,72622,6920,7700,9700,11700,0,
21208,190258,181207,120318,129281,113437,164377,
21209,62809,64781,65847,46992,47073,47283,
21210,64839,65184,69361,69836,71179,69484,
21211,33563,20539,2360,38639,8899,0,
21212,10145,9836,10525,18930,19320,19861,
21213,15019,4162,2107,0,1630,0,
21214,396,396,396,396,396,396,
21215,354626,356006,351383,335323,332865,333404,
21216,111864,112112,114367,111064,112123,111575,
21217,50735,52938,54190,45962,47421,49512,
21218,388,388,388,388,110345,116128,
21219,32200,37211,36338,37698,38074,40295,
21220,15121,15424,15468,11082,11303,10768,
21221,28622,28219,27764,27973,28576,12135,
21222,49642,48381,44113,8522,17948,9390,
21223,71927,73514,75373,50947,51020,0,
21224,153322,149027,150920,145689,33588,0,
21225,10438,10130,9738,9178,8398,0,
21226,65767,74474,78652,76790,78400,79996,
21227,184910,118701,97606,76053,53994,31812,
21228,56107,53309,-11,51555,2093,5773,
21229,-2,-2,466,-3,1292,586,
21230,1623,2441,3244,4034,4812,6210,
21231,2049,1579,590,3617,2001,0,
21232,154927,158848,160654,155059,141570,134143,
21233,0,0,550,0,0,0,
21234,37985,36664,22265,30504,26909,25685,
21235,158942,155925,126767,114110,109637,95850,
21236,1877,1830,200,200,18370,53276,
21237,147178,150573,140844,144245,135946,135736,
21238,12570,958,4465,14272,1965,958,
21239,9821,8582,0,0,1170,0,
21240,45226,46080,32218,20650,0,0,
21241,138313,134057,130935,124458,78671,8730,
21242,181339,177233,188461,191363,188683,196057,
21243,0,376,0,390,698,636,
21244,853,3128,4719,100,1610,690,
21245,50905,49796,50783,49776,50937,49956,
21246,11691,14179,13662,15518,14972,16925,
21247,326,7132,16684,25749,30085,30406,
21248,50901,54050,54555,15177,16610,16821,
21249,780,0,390,780,0,0,
21250,12327,2306,4054,3830,3160,49828,
21251,12554,13564,14608,17441,16866,17443,
21252,189650,127111,93208,88223,84175,80305,
21253,8371,8759,5574,10403,2293,2702,
21254,2216,6142,1108,1499,2447,888,
21255,-12,2321,60,5182,2792,189,
21256,0,0,0,0,0,0,
21257,85220,86745,71536,72964,64487,65845,
21258,82150,0,0,0,0,0,
21259,880,880,880,880,880,1030,
21260,92638,90905,95768,97004,99005,101213,
21261,0,0,441,653,500,600,
21262,36086,37196,36322,38808,39474,40297,
21263,300,-200,-200,4040,4040,-1269,
21264,24464,25332,11991,4394,200,200,
21265,3057,3427,3207,0,1250,5245,
21266,19629,8705,18653,36076,27823,0,
21267,14895,6750,5784,5246,3760,11411,
21268,26808,44361,32088,20100,15117,18501,
21269,-133,611,19640,13242,1782,3106,
21270,46554,50774,49551,22673,17147,17505,
21271,198,29430,22925,6120,6519,12051,
21272,148655,150727,154850,150893,165924,163176,
21273,165563,128747,120469,78892,81561,83687,
21274,101489,78738,78639,44295,44113,37805,
21275,164634,166134,142049,106677,88091,60929,
21276,21043,24372,23699,24794,26067,28630,
21277,76540,81373,79496,78641,48837,50592,
21278,39883,34983,23772,20410,14818,7565,
21279,0,0,0,0,0,0,
21280,10291,19617,19326,10662,10162,10250,
21281,0,26232,29093,28319,29064,28658,
21282,27321,24726,22581,20192,18813,17328,
21283,53035,54125,55135,54645,54859,55112,
21284,8193,7569,8127,8838,8736,10753,
21285,5458,5175,12950,11188,12167,14873,
21286,101685,100328,151733,147327,59949,39197,
21287,82391,80977,88815,83153,50910,60012,
21288,106540,110211,208505,150380,38551,42901,
21289,875,1093,3572,7330,0,3995,
21290,249406,256400,13600,3274,2446,26710,
21291,51496,51588,51869,52999,52096,52704,
21292,31373,32155,32331,29035,19576,33825,
21293,152240,152159,154523,156121,118248,119911,
21294,15575,22187,1970,1687,248,600,
21295,0,0,0,0,0,0,
21296,45807,46847,48090,48125,4080,0,
21297,26505,25799,26762,24956,25654,26177,
21298,99593,100415,103618,107525,104042,100190,
21299,275659,265870,269140,272665,159017,88321,
21300,390,390,780,390,390,5144,
21301,104460,101914,103297,100603,98188,101441,
21302,3459,3789,3459,528,6918,0,
21303,39728,38815,39828,40468,41315,42133,
21304,16117,17130,18655,17687,18023,18169,
21305,87685,89577,91199,89446,91336,84756,
21306,81147,172920,176711,127004,114179,129622,
21307,19131,18447,0,0,0,0,
21308,27178,0,856,6147,7387,13492,
21309,54717,55522,54929,55696,54773,51616,
21310,100778,98987,101368,100466,97117,99252,
21311,10648,0,15332,9094,225604,7443,
21312,22008,23645,24947,26223,27643,29025,
21313,390,390,390,390,390,0,
21314,10400,0,0,0,1864,1720,
21315,24796,26088,27032,26723,23143,17106,
21316,396,5596,6953,16157,28856,4941,
21317,65484,66798,68120,70088,71345,72314,
21318,21170,9698,7360,6380,11937,6378,
21319,200442,206334,206221,69995,60000,0,
21320,4530,4921,4560,4290,6670,8844,
21321,21777,20335,21699,22460,20345,42123,
21322,128272,131718,135075,134705,143883,145643,
21323,38671,36772,33101,28192,22676,14647,
21324,446,2852,-348,152,272,5291,
21325,6156,0,0,316,316,316,
21326,50562,50906,48888,47037,12187,9962,
21327,185222,163336,157158,149423,115038,97756,
21328,65299,74565,78516,79829,81603,83206,
21329,23266,16093,19906,11132,0,0,
21330,632,316,0,632,316,316,
21331,0,0,830,0,1271,179,
21332,13865,5128,6911,8774,9622,9824,
21333,73302,74539,75724,73909,78305,76888,
21334,3634,296,966,6675,-10,2055,
21335,390,1780,0,0,0,0,
21336,33382,35526,37513,38637,44088,35705,
21337,12603,13103,13785,13911,13548,14465,
21338,21513,23147,24766,25782,27348,30820,
21339,168899,174479,157088,136787,139385,122947,
21340,37608,39001,40053,41084,42416,43707,
21341,225416,220405,226731,231456,237707,243555,
21342,-68,-68,-68,675,-6,2168,
21343,21129,16616,16911,14692,13907,10660,
21344,0,0,0,1430,0,0,
21345,7166,7997,8792,9189,4404,5708,
21346,90675,19357,18885,20258,21610,23025,
21347,780,390,390,390,390,0,
21348,414,414,414,6936,7272,7595,
21349,1993,2722,2753,291,582,291,
21350,200,200,42200,42000,42000,0,
21351,6974,7294,7114,5642,5881,5611,
21352,135260,144927,148990,70303,64749,66206,
21353,39345,40382,40740,16316,10705,-42,
21354,52906,54454,53457,55128,52788,53671,
21355,49201,59372,49677,49515,42568,48268,
21356,89095,93634,111899,199682,177073,175979,
21357,48934,25276,18588,19994,20258,19783,
21358,7617,2554,44293,66525,7502,15268,
21359,129890,135229,106382,79423,78981,81884,
21360,131762,106130,66523,55678,20290,14802,
21361,12517,13027,12421,6105,5083,0,
21362,6017,8798,3810,2790,0,4513,
21363,240506,235475,240584,212024,216379,209440,
21364,12818,17522,35727,82517,91873,41628,
21365,46166,42253,46794,44995,45934,48796,
21366,18910,20592,21949,24116,23430,25044,
21367,25667,26441,27213,28521,28458,29053,
21368,23497,24197,25226,26238,26760,27318,
21369,101425,104014,108229,109374,111279,125353,
21370,66470,36825,76561,39434,48351,20800,
21371,50482,50267,44880,45122,49518,50389,
21372,25083,25244,26286,26458,26668,28195,
21373,3528,2018,2131,5746,733,2913,
21374,-3258,7244,3498,10494,6996,3498,
21375,14217,33651,33134,34571,36003,37416,
21376,390,0,1151,10312,12238,8279,
21377,0,0,3581,3654,0,0,
21378,9642,12557,3938,1110,9848,3301,
21379,390,390,0,780,5018,5275,
21380,288,451,1665,330,165,794,
21381,374663,382010,379652,387706,334908,341884,
21382,23411,27796,30400,33100,180000,196,
21383,10147,7358,11727,10850,9061,13017,
21384,194505,144086,144169,122453,120509,119783,
21385,-1100,-1100,21400,0,969,869,
21386,1570,0,0,0,0,0,
21387,0,780,0,0,0,0,
21388,38741,36840,37868,36139,39114,38429,
21389,6000,4856,4328,15711,0,127395,
21390,109924,111805,108207,75808,78490,81238,
21391,76594,78254,78401,49496,50562,45682,
21392,78627,46314,75145,76846,58422,58131,
21393,10522,261,1305,1134,1073,1312,
21394,9815,11093,699,699,0,1000,
21395,1152,7900,0,0,333,183,
21396,10183,11971,8164,10895,13503,16227,
21397,95589,35224,37361,39437,40292,41153,
21398,68090,58218,47679,37788,23293,7288,
21399,2398,4583,13519,43251,34279,8657,
21400,193781,197132,195011,196986,187687,193978,
21401,14154,15179,16191,16512,16858,17193,
21402,45335,46027,30286,26275,26823,27371,
21403,70659,61100,62497,47581,48805,50018,
21404,93155,95008,97088,98093,99578,101828,
21405,64059,66113,15421,15728,16057,16398,
21406,34390,810,19009,18035,18364,18670,
21407,6776,3198,2123,11774,6166,3583,
21408,99,99,99,99,99,98,
21409,12237,12870,0,0,0,0,
21410,277884,281848,288726,293969,247873,250870,
21411,49119,44419,42521,38517,19221,19774,
21412,197204,201218,205477,209754,212737,209083,
21413,67958,66157,67569,67127,66483,65251,
21414,46631,46929,47393,22944,24071,24397,
21415,141323,143548,146487,139155,142337,145411,
21416,17160,7289,2868,9470,5816,7809,
21417,19281,21654,20073,25966,22347,12572,
21418,22212,21568,24209,23524,24491,25033,
21419,38924,38468,35930,40106,38214,28494,
21420,17873,65585,64047,48107,48620,45280,
21421,0,0,0,0,741,0,
21422,78507,80327,80125,28345,28938,29665,
21423,7164,9383,16571,16607,16043,16379,
21424,316,316,316,316,316,316,
21425,34301,35450,39455,38564,37842,40342,
21426,220343,214375,201917,161221,162438,157415,
21427,112022,85788,67093,30166,0,0,
21428,9334,108868,96998,94480,90860,85529,
21429,12295,13440,30944,31594,30454,29246,
21430,50784,50670,50222,20013,39721,30526,
21431,84589,85418,38333,37419,38199,38957,
21432,386,733,739,1939,739,2739,
21433,45553,49457,47080,45833,45310,6313,
21434,832,416,832,416,566,416,
21435,441,0,3514,4042,8606,1870,
21436,81252,74766,79012,74349,77504,90032,
21437,34339,962,4215,2579,970,2656,
21438,155379,155990,46870,43584,34760,35467,
21439,50431,45619,33610,19221,18925,19608,
