ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
21607,5,2,1,1,34,
21608,5,1,1,2,38,
21609,2,2,2,1,46,
21610,50000,1,2,1,25,
21611,90000,2,3,1,58,
21612,180000,2,2,1,46,
21613,2,2,1,2,29,
21614,70000,1,2,2,31,
21615,50000,2,1,2,26,
21616,20000,1,2,2,33,
21617,160000,2,2,2,30,
21618,20000,2,1,2,22,
21619,130000,2,1,1,35,
21620,50000,2,1,2,29,
21621,10000,1,1,2,24,
21622,80000,2,2,1,29,
21623,320000,2,2,1,35,
21624,150000,2,3,1,45,
21625,150000,2,1,1,42,
21626,440000,2,2,1,42,
21627,190000,2,1,2,28,
21628,160000,2,2,2,27,
21629,70000,2,1,2,25,
21630,2,2,1,1,29,
21631,130000,2,2,2,23,
21632,4,2,1,2,39,
21633,150000,1,1,1,35,
21634,120000,2,2,2,26,
21635,130000,2,2,1,43,
21636,190000,2,2,1,45,
21637,60000,2,3,2,26,
21638,140000,2,2,1,29,
21639,210000,1,2,2,33,
21640,20000,1,2,2,23,
21641,10000,1,1,2,22,
21642,50000,2,2,2,25,
21643,180000,1,1,1,30,
21644,210000,1,1,2,30,
21645,20000,1,2,2,32,
21646,120000,2,2,1,32,
21647,90000,2,1,2,28,
21648,180000,2,2,2,29,
21649,20000,2,1,2,25,
21650,220000,1,1,2,48,
21651,70000,2,2,2,25,
21652,220000,2,2,3,50,
21653,1,2,3,1,43,
21654,90000,2,2,1,50,
21655,90000,2,2,1,29,
21656,60000,2,2,2,23,
21657,260000,1,1,1,50,
21658,5,2,1,2,31,
21659,50000,1,3,2,26,
21660,180000,2,2,1,38,
21661,140000,2,1,1,66,
21662,3,2,1,1,37,
21663,80000,2,3,2,28,
21664,30000,2,2,2,22,
21665,4,1,2,1,42,
21666,2,1,2,2,25,
21667,420000,2,3,2,35,
21668,130000,2,3,2,23,
21669,140000,2,2,1,26,
21670,160000,2,2,1,34,
21671,90000,1,2,1,39,
21672,180000,2,3,1,43,
21673,60000,2,1,2,27,
21674,290000,2,2,2,29,
21675,250000,1,1,2,31,
21676,150000,2,2,2,36,
21677,50000,1,2,2,49,
21678,360000,2,2,2,28,
21679,380000,2,2,1,33,
21680,360000,2,1,1,42,
21681,2,2,1,2,42,
21682,230000,2,1,1,43,
21683,230000,1,1,1,39,
21684,20000,2,2,2,27,
21685,90000,2,2,2,29,
21686,240000,2,1,2,30,
21687,50000,2,3,2,30,
21688,350000,1,2,2,34,
21689,130000,2,2,2,29,
21690,260000,1,2,1,45,
21691,580000,1,1,2,32,
21692,350000,1,1,1,48,
21693,270000,2,1,2,34,
21694,350000,1,3,1,37,
21695,50000,2,1,2,52,
21696,280000,1,1,1,47,
21697,80000,2,3,1,35,
21698,110000,2,2,1,41,
21699,60000,2,2,2,34,
21700,160000,2,1,2,28,
21701,230000,1,2,2,50,
21702,160000,2,2,1,40,
21703,220000,1,3,1,52,
21704,80000,1,2,2,30,
21705,280000,1,1,2,37,
21706,130000,2,2,1,45,
21707,50000,1,3,1,39,
21708,150000,2,5,1,34,
21709,350000,2,5,1,50,
21710,270000,2,2,1,43,
21711,360000,2,1,2,39,
21712,140000,1,1,1,27,
21713,360000,2,2,2,33,
21714,180000,1,2,1,37,
21715,30000,2,1,2,24,
21716,60000,2,3,1,42,
21717,310000,2,3,1,35,
21718,240000,1,1,1,38,
21719,210000,1,2,1,48,
21720,20000,1,1,2,24,
21721,80000,2,2,2,26,
21722,50000,1,1,2,39,
21723,1,2,2,1,30,
21724,250000,1,1,1,48,
21725,1,2,2,2,41,
21726,50000,1,3,2,47,
21727,30000,1,2,2,30,
21728,80000,1,1,2,28,
21729,750000,2,1,1,41,
21730,240000,2,1,2,28,
21731,360000,2,1,1,27,
21732,360000,1,1,2,30,
21733,30000,2,3,1,53,
21734,60000,2,2,2,26,
21735,370000,2,2,2,38,
21736,170000,2,1,2,31,
21737,290000,2,1,1,30,
21738,120000,2,2,2,32,
21739,20000,1,2,2,25,
21740,50000,2,3,1,31,
21741,3,2,1,1,43,
21742,1,2,3,1,36,
21743,110000,2,2,2,36,
21744,70000,2,2,1,51,
21745,280000,1,1,2,26,
21746,160000,2,1,2,32,
21747,210000,2,2,1,43,
21748,480000,1,1,1,41,
21749,70000,1,2,1,48,
21750,50000,1,1,2,28,
21751,20000,2,1,2,24,
21752,70000,2,2,1,38,
21753,50000,2,1,2,30,
21754,140000,2,2,2,29,
21755,20000,1,2,1,31,
21756,50000,1,2,2,25,
21757,50000,1,2,1,53,
21758,150000,1,1,2,28,
21759,4,2,2,1,46,
21760,230000,2,1,1,46,
21761,30000,1,1,2,41,
21762,50000,1,2,3,36,
21763,160000,2,1,1,32,
21764,360000,2,2,2,25,
21765,1,2,1,1,40,
21766,3,1,1,1,40,
21767,30000,1,1,1,42,
21768,360000,2,2,1,40,
21769,140000,2,2,1,49,
21770,90000,2,1,1,36,
21771,80000,1,1,1,39,
21772,90000,1,3,1,44,
21773,170000,2,5,2,24,
21774,30000,1,2,2,29,
21775,410000,2,1,2,31,
21776,10000,2,2,2,22,
21777,2,1,1,2,29,
21778,210000,2,1,1,32,
21779,20000,1,3,2,49,
21780,280000,1,2,1,49,
21781,2,2,1,2,31,
21782,1,2,1,2,27,
21783,30000,2,3,2,27,
21784,50000,1,2,2,49,
21785,120000,1,1,2,28,
21786,290000,1,2,1,30,
21787,140000,1,2,2,30,
21788,20000,1,2,1,31,
21789,180000,1,3,1,42,
21790,2,2,1,2,33,
21791,30000,2,2,2,29,
21792,80000,1,2,2,26,
21793,130000,2,2,1,40,
21794,230000,1,2,1,34,
21795,160000,2,1,2,33,
21796,110000,1,2,1,36,
21797,90000,1,2,1,27,
21798,260000,2,1,2,37,
21799,140000,2,3,2,34,
21800,140000,2,2,2,50,
21801,70000,1,2,2,27,
21802,150000,1,3,1,45,
21803,60000,2,1,1,49,
21804,30000,2,2,2,33,
21805,210000,1,2,2,47,
21806,60000,1,1,2,31,
21807,50000,1,1,2,46,
21808,230000,2,2,2,23,
21809,150000,2,1,3,30,
21810,250000,2,2,2,44,
21811,50000,2,1,2,39,
21812,130000,1,2,1,53,
21813,210000,2,1,1,28,
21814,210000,2,1,2,32,
21815,50000,1,2,2,36,
21816,1,1,2,1,35,
21817,360000,1,1,1,52,
21818,80000,2,3,1,51,
21819,150000,1,1,2,29,
21820,50000,1,2,1,45,
21821,250000,2,2,1,54,
21822,80000,2,3,2,22,
21823,360000,2,1,2,33,
21824,170000,1,2,2,34,
21825,160000,2,2,2,27,
21826,60000,2,2,1,26,
21827,230000,2,1,2,31,
21828,50000,2,5,1,41,
21829,280000,1,3,1,39,
21830,150000,1,3,1,34,
21831,160000,2,2,1,36,
21832,260000,2,1,1,42,
21833,180000,2,2,1,44,
21834,80000,1,2,1,39,
21835,50000,1,2,2,25,
21836,150000,2,2,2,31,
21837,290000,2,1,2,26,
21838,5,1,1,1,42,
21839,180000,1,2,2,32,
21840,5,1,1,2,31,
21841,470000,1,2,2,34,
21842,2,1,1,1,38,
21843,50000,2,3,1,49,
21844,5,2,1,2,28,
21845,160000,2,1,2,36,
21846,80000,1,2,2,41,
21847,240000,2,2,2,29,
21848,2,2,2,1,33,
21849,360000,1,1,1,37,
21850,280000,1,1,2,29,
21851,260000,1,2,2,36,
21852,110000,2,1,2,25,
21853,80000,1,4,2,30,
21854,110000,2,3,1,52,
21855,50000,2,1,2,23,
21856,70000,2,1,2,27,
21857,110000,2,3,2,27,
21858,80000,1,2,2,48,
21859,110000,2,2,2,24,
21860,30000,1,2,2,24,
21861,260000,2,1,2,51,
21862,50000,1,1,2,27,
21863,140000,1,2,1,42,
21864,1,1,3,2,26,
21865,120000,1,2,2,28,
21866,20000,1,3,2,24,
21867,130000,2,2,2,43,
21868,190000,2,2,2,35,
21869,240000,1,1,2,26,
21870,2,1,2,1,36,
21871,160000,1,2,2,34,
21872,280000,2,2,1,27,
21873,50000,2,3,1,43,
21874,160000,2,2,1,42,
21875,10000,2,1,2,24,
21876,120000,2,3,2,25,
21877,140000,2,2,1,37,
21878,80000,2,3,1,33,
21879,30000,2,3,2,50,
21880,210000,2,1,2,31,
21881,80000,2,1,2,27,
21882,70000,2,2,1,50,
21883,3,2,2,1,50,
21884,220000,1,2,2,30,
21885,50000,1,2,2,30,
21886,140000,2,2,1,42,
21887,80000,1,2,2,36,
21888,5,2,2,2,28,
21889,190000,1,1,2,36,
21890,240000,2,1,2,29,
21891,20000,2,2,1,49,
21892,2,2,3,2,32,
21893,1,2,1,2,28,
21894,3,2,3,2,31,
21895,30000,1,3,2,26,
21896,240000,2,1,2,40,
21897,80000,1,2,1,43,
21898,330000,2,2,2,39,
21899,70000,1,3,3,47,
21900,210000,2,1,2,28,
21901,110000,1,3,2,34,
21902,150000,2,1,2,27,
21903,2,1,1,1,34,
21904,20000,2,2,1,21,
21905,1,2,3,1,51,
21906,90000,1,2,2,26,
21907,20000,1,3,2,24,
21908,1,2,2,1,28,
21909,80000,2,1,2,29,
21910,80000,2,2,2,50,
21911,110000,2,2,1,48,
21912,20000,1,3,2,36,
21913,50000,2,3,2,43,
21914,220000,1,2,1,48,
21915,50000,1,2,1,34,
21916,280000,2,2,1,41,
21917,170000,2,2,2,25,
21918,110000,2,1,1,35,
21919,390000,2,2,1,39,
21920,50000,2,2,1,43,
21921,130000,2,2,2,25,
21922,50000,1,2,2,47,
21923,180000,2,2,2,34,
21924,230000,1,2,1,33,
21925,5,2,1,1,44,
21926,190000,1,3,1,34,
21927,490000,2,1,1,48,
21928,70000,2,1,2,26,
21929,50000,2,3,2,23,
21930,50000,2,2,2,22,
21931,1,1,2,2,26,
21932,180000,2,2,2,28,
21933,50000,2,2,2,22,
21934,2,1,1,1,57,
21935,150000,2,2,1,24,
21936,60000,2,2,2,27,
21937,60000,1,2,2,29,
21938,280000,2,2,1,50,
21939,70000,1,2,2,32,
21940,380000,1,1,1,32,
21941,360000,2,2,1,48,
21942,70000,2,2,1,33,
21943,2,1,3,2,48,
21944,210000,2,2,2,32,
21945,170000,2,1,2,26,
21946,70000,2,2,2,27,
21947,80000,2,2,1,47,
21948,20000,1,2,2,23,
21949,2,2,2,1,38,
21950,5,2,2,1,30,
21951,30000,1,2,2,35,
21952,150000,1,1,1,54,
21953,90000,2,2,2,43,
21954,30000,2,2,2,25,
21955,130000,1,3,1,48,
21956,360000,2,1,1,46,
21957,30000,1,2,2,26,
21958,170000,2,3,2,42,
21959,170000,1,1,1,42,
21960,180000,1,2,1,43,
21961,120000,2,2,2,25,
21962,290000,2,1,2,29,
21963,180000,1,2,1,37,
21964,1,2,3,1,53,
21965,70000,1,1,2,43,
21966,1,2,2,2,42,
21967,350000,2,1,2,30,
21968,1,2,1,2,29,
21969,1,2,1,2,29,
21970,2,2,1,1,37,
21971,70000,1,2,2,43,
21972,50000,1,2,2,53,
21973,70000,2,2,2,24,
21974,30000,2,2,1,28,
21975,150000,2,2,2,26,
21976,50000,2,3,1,32,
21977,3,2,2,1,43,
21978,20000,1,2,1,41,
21979,2,2,2,1,33,
21980,3,1,2,1,45,
21981,250000,2,1,2,26,
21982,4,1,1,2,29,
21983,20000,2,1,2,23,
21984,350000,1,3,2,36,
21985,240000,2,1,2,37,
21986,5,2,2,1,37,
21987,2,2,1,2,25,
21988,320000,1,1,1,40,
21989,150000,1,2,2,36,
21990,20000,1,1,2,29,
21991,250000,1,5,1,39,
21992,50000,1,2,1,38,
21993,70000,2,1,1,45,
21994,30000,2,2,1,46,
21995,160000,2,2,1,39,
21996,20000,2,2,2,23,
21997,140000,1,1,2,28,
21998,50000,2,2,1,37,
21999,2,1,3,2,28,
22000,360000,2,1,1,40,
22001,470000,1,1,1,57,
22002,160000,2,3,2,24,
22003,180000,2,1,1,37,
22004,1,2,1,2,24,
22005,360000,2,1,2,44,
22006,2,1,1,2,27,
22007,330000,2,1,2,27,
22008,60000,1,2,1,29,
22009,290000,1,2,1,40,
22010,20000,1,2,1,27,
22011,290000,1,2,1,36,
22012,360000,2,2,1,39,
22013,50000,1,2,1,59,
22014,310000,2,1,2,32,
22015,150000,1,1,2,30,
22016,110000,1,2,1,42,
22017,50000,2,3,2,22,
22018,380000,2,3,2,39,
22019,50000,1,1,2,28,
22020,2,2,2,1,36,
22021,40000,1,1,2,26,
22022,30000,2,2,2,37,
22023,20000,2,2,2,23,
22024,50000,1,2,1,54,
22025,210000,2,3,1,42,
22026,50000,1,2,1,30,
22027,1,1,1,1,35,
22028,390000,2,2,1,32,
22029,180000,1,1,1,36,
22030,90000,1,2,2,52,
22031,50000,2,2,1,47,
22032,50000,1,1,2,23,
22033,50000,2,1,1,39,
22034,210000,1,1,2,29,
22035,30000,2,1,2,23,
22036,50000,1,2,1,37,
22037,5,1,2,1,39,
22038,70000,2,2,1,38,
22039,120000,2,2,1,30,
22040,30000,2,2,1,35,
22041,50000,2,2,1,39,
22042,240000,2,1,2,38,
22043,180000,2,1,2,27,
22044,10000,1,3,2,22,
22045,420000,2,2,2,26,
22046,3,1,2,1,39,
22047,140000,1,2,2,26,
22048,120000,2,2,1,25,
22049,180000,2,2,1,33,
22050,230000,2,2,1,34,
22051,120000,2,1,1,60,
22052,150000,2,1,2,34,
22053,50000,1,1,2,25,
22054,290000,2,1,2,36,
22055,2,1,2,1,41,
22056,140000,2,2,1,27,
22057,170000,1,2,1,42,
22058,380000,1,2,1,39,
22059,230000,1,1,2,26,
22060,2,2,1,1,45,
22061,310000,2,2,2,32,
22062,360000,2,2,1,26,
22063,350000,1,1,1,41,
22064,130000,2,1,1,46,
22065,260000,2,2,1,42,
22066,30000,1,2,1,22,
22067,20000,2,3,2,50,
22068,120000,2,1,2,29,
22069,50000,1,2,1,48,
22070,160000,2,1,1,28,
22071,150000,2,2,2,27,
22072,3,2,3,2,30,
22073,140000,1,2,1,36,
22074,3,1,1,1,35,
22075,160000,2,2,2,25,
22076,340000,2,2,1,46,
22077,150000,2,1,2,24,
22078,150000,2,1,2,26,
22079,380000,1,3,2,33,
22080,230000,2,1,1,42,
22081,130000,2,2,2,30,
22082,2,2,2,1,29,
22083,20000,2,2,1,43,
22084,120000,1,1,1,34,
22085,230000,2,2,1,33,
22086,80000,2,3,1,57,
22087,20000,1,2,2,33,
22088,5,2,1,2,27,
22089,2,2,2,1,32,
22090,270000,1,3,2,51,
22091,4,2,1,2,35,
22092,120000,2,1,2,30,
22093,30000,2,1,2,24,
22094,2,1,1,2,26,
22095,50000,2,1,2,28,
22096,140000,2,2,2,26,
22097,210000,2,1,2,50,
22098,1,1,2,2,24,
22099,220000,1,2,1,45,
22100,5,2,1,1,48,
22101,240000,2,2,1,47,
22102,260000,1,1,2,27,
22103,340000,2,1,2,50,
22104,50000,2,2,2,40,
22105,430000,2,1,2,33,
22106,30000,1,2,1,38,
22107,3,1,1,1,58,
22108,150000,2,1,1,36,
22109,150000,2,1,2,25,
22110,1,2,2,2,23,
22111,170000,2,1,2,29,
22112,150000,2,2,2,44,
22113,120000,2,3,1,39,
22114,2,2,2,1,36,
22115,1,2,1,2,22,
22116,410000,2,1,2,25,
22117,20000,1,2,1,47,
22118,2,1,1,1,44,
22119,140000,2,2,2,27,
22120,230000,2,2,2,36,
22121,50000,1,2,2,37,
22122,50000,2,2,1,24,
22123,230000,1,1,1,38,
22124,3,2,1,2,32,
22125,240000,2,2,1,30,
22126,2,2,2,1,44,
22127,110000,2,1,2,26,
22128,350000,1,2,2,31,
22129,2,1,1,1,41,
22130,80000,2,2,2,32,
22131,70000,1,3,2,25,
22132,50000,2,1,1,37,
22133,110000,1,1,2,33,
22134,50000,1,2,1,44,
22135,180000,2,1,2,27,
22136,180000,1,1,1,40,
22137,260000,2,1,2,27,
22138,110000,2,2,1,62,
22139,360000,1,1,1,56,
22140,10000,1,2,1,50,
22141,450000,2,2,1,33,
22142,80000,2,2,2,44,
22143,20000,1,3,1,49,
22144,150000,2,1,2,33,
22145,240000,2,1,2,28,
22146,50000,2,2,2,28,
22147,60000,1,3,2,52,
22148,340000,1,1,1,38,
22149,180000,2,1,1,44,
22150,150000,2,2,1,28,
22151,520000,1,2,1,34,
22152,30000,2,2,1,29,
22153,80000,1,1,1,40,
22154,280000,2,1,1,36,
22155,50000,2,1,2,53,
22156,90000,2,1,2,30,
22157,120000,1,1,2,33,
22158,70000,1,1,2,45,
22159,30000,2,2,2,47,
22160,40000,2,2,2,24,
22161,440000,2,5,1,32,
22162,2,2,1,2,28,
22163,210000,1,1,1,49,
22164,2,2,1,1,49,
22165,150000,1,2,1,39,
22166,240000,2,1,1,45,
22167,2,2,2,1,25,
22168,30000,2,2,2,39,
22169,60000,2,2,2,23,
22170,110000,2,3,1,42,
22171,1,1,1,2,27,
22172,120000,2,2,2,25,
22173,3,2,3,1,37,
22174,140000,1,1,1,31,
22175,210000,2,1,1,39,
22176,50000,1,2,2,26,
22177,30000,2,3,1,47,
22178,90000,1,2,2,27,
22179,5,2,2,1,46,
22180,490000,1,1,2,33,
22181,1,1,3,1,56,
22182,50000,2,2,1,44,
22183,3,2,2,1,48,
22184,150000,2,1,2,30,
22185,260000,1,1,2,35,
22186,20000,1,3,1,47,
22187,50000,2,2,2,29,
22188,50000,2,2,2,28,
22189,240000,2,2,2,26,
22190,240000,2,4,1,59,
22191,170000,2,2,1,29,
22192,1,1,2,2,25,
22193,50000,2,1,1,49,
22194,360000,1,2,1,44,
22195,30000,1,3,1,59,
22196,150000,2,1,1,32,
22197,80000,2,1,2,23,
22198,240000,1,1,1,30,
22199,30000,2,2,2,25,
22200,360000,1,3,2,41,
22201,40000,1,1,1,28,
22202,80000,1,2,2,33,
22203,30000,2,2,1,32,
22204,30000,2,3,3,60,
22205,230000,2,1,2,26,
22206,10000,2,2,2,33,
22207,20000,2,1,2,25,
22208,5,1,1,1,45,
22209,2,2,1,1,34,
22210,80000,2,2,1,39,
22211,360000,2,1,1,35,
22212,150000,1,2,1,32,
22213,2,1,2,2,30,
22214,30000,2,2,1,45,
22215,190000,2,2,1,40,
22216,5,2,1,2,29,
22217,30000,1,3,3,52,
22218,290000,2,5,2,35,
22219,2,2,1,1,35,
22220,140000,2,1,2,27,
22221,210000,1,2,2,24,
22222,230000,1,2,2,36,
22223,2,2,2,1,32,
22224,110000,2,2,1,62,
22225,170000,2,1,2,27,
22226,190000,1,1,1,36,
22227,420000,2,1,2,44,
22228,60000,1,2,1,46,
22229,480000,2,1,1,43,
22230,1,2,2,1,31,
22231,50000,2,3,2,23,
22232,210000,2,3,2,56,
22233,140000,1,3,1,37,
22234,110000,2,2,1,40,
22235,1,2,2,2,24,
22236,230000,2,2,1,28,
22237,4,2,1,2,28,
22238,120000,2,1,2,29,
22239,210000,2,2,1,36,
22240,360000,1,1,2,32,
22241,3,1,3,1,61,
22242,270000,2,3,1,41,
22243,5,1,2,1,45,
22244,260000,1,1,2,28,
22245,20000,2,2,2,23,
22246,270000,2,2,1,36,
22247,20000,2,2,1,50,
22248,20000,2,3,2,35,
22249,30000,1,2,1,48,
22250,50000,1,3,2,26,
22251,90000,2,1,2,33,
22252,170000,2,1,1,44,
22253,150000,2,2,1,52,
22254,130000,2,2,2,33,
22255,140000,2,2,1,58,
22256,50000,1,2,2,23,
22257,30000,1,2,2,28,
22258,60000,2,2,2,48,
22259,50000,2,1,2,22,
22260,80000,2,2,2,22,
22261,380000,1,1,1,57,
22262,280000,1,1,2,31,
22263,160000,2,2,1,28,
22264,50000,2,2,1,45,
22265,160000,2,1,2,27,
22266,10000,1,2,2,25,
22267,330000,1,1,2,32,
22268,40000,2,2,1,45,
22269,20000,2,2,2,23,
22270,220000,2,2,1,33,
22271,120000,2,2,1,40,
22272,120000,2,2,1,46,
22273,250000,2,2,1,49,
22274,50000,2,2,2,31,
22275,220000,2,3,2,32,
22276,140000,1,1,2,29,
22277,350000,2,2,1,48,
22278,360000,1,1,1,52,
22279,190000,2,3,1,38,
22280,5,1,2,1,33,
22281,5,2,2,1,54,
22282,330000,2,2,1,43,
22283,50000,2,2,2,25,
22284,180000,2,1,2,29,
22285,80000,1,1,2,29,
22286,140000,2,3,1,34,
22287,480000,2,3,1,42,
22288,70000,2,3,1,27,
22289,510000,2,3,1,61,
22290,50000,1,3,1,48,
22291,50000,2,2,3,48,
22292,210000,2,1,1,37,
22293,490000,2,2,2,35,
22294,160000,2,2,1,38,
22295,30000,2,2,2,25,
22296,480000,2,2,1,31,
22297,60000,1,2,1,43,
22298,2,2,1,1,34,
22299,1,2,1,1,40,
22300,240000,2,2,2,34,
22301,50000,1,2,2,29,
22302,1,1,2,1,38,
22303,420000,2,1,2,34,
22304,60000,2,1,2,27,
22305,140000,2,1,2,25,
22306,210000,1,1,1,40,
22307,140000,2,1,2,28,
22308,50000,1,2,2,48,
22309,50000,1,3,2,23,
22310,260000,2,1,1,37,
22311,360000,2,2,2,33,
22312,50000,1,2,2,42,
22313,50000,1,2,2,39,
22314,50000,2,2,2,32,
22315,1,2,2,1,50,
22316,280000,1,2,1,53,
22317,90000,1,2,2,28,
22318,60000,2,3,2,45,
22319,110000,1,1,2,29,
22320,210000,2,1,2,31,
22321,5,2,2,1,32,
22322,240000,2,1,2,35,
22323,390000,1,1,1,35,
22324,50000,2,3,2,25,
22325,50000,1,2,2,48,
22326,50000,1,2,2,22,
22327,10000,1,2,2,26,
22328,50000,2,3,2,22,
22329,30000,2,2,1,28,
22330,1,2,2,1,29,
22331,2,2,2,2,34,
22332,140000,2,1,1,48,
22333,140000,2,2,2,23,
22334,130000,2,2,2,27,
22335,140000,1,2,2,25,
22336,30000,1,2,2,24,
22337,1,2,2,1,52,
22338,320000,1,1,2,34,
22339,3,2,5,1,34,
22340,80000,2,1,2,38,
22341,2,2,4,2,27,
22342,90000,2,2,1,24,
22343,150000,1,1,2,46,
22344,130000,1,1,2,28,
22345,3,2,1,2,46,
22346,1,1,2,1,48,
22347,170000,2,2,2,28,
22348,30000,2,2,2,29,
22349,360000,1,1,2,33,
22350,360000,2,1,2,27,
22351,640000,1,1,2,36,
22352,60000,1,3,2,25,
22353,360000,2,1,2,26,
22354,370000,2,2,1,47,
22355,120000,2,3,1,38,
22356,20000,1,2,2,23,
22357,230000,1,2,1,39,
22358,170000,2,2,2,32,
22359,550000,2,1,2,28,
22360,1,2,2,2,24,
22361,1,1,1,2,27,
22362,50000,1,3,1,38,
22363,130000,2,1,1,46,
22364,140000,2,2,2,31,
22365,360000,2,1,1,41,
22366,30000,1,1,2,24,
22367,520000,1,1,1,55,
22368,1,1,2,2,28,
22369,160000,2,2,1,52,
22370,160000,2,4,1,39,
22371,120000,1,2,2,37,
22372,20000,1,2,1,53,
22373,360000,1,3,1,34,
22374,70000,1,2,2,31,
22375,150000,2,2,1,29,
22376,50000,1,2,1,31,
22377,60000,2,2,1,25,
22378,3,2,1,2,34,
22379,50000,2,3,1,47,
22380,2,1,2,1,65,
22381,80000,2,2,1,53,
22382,60000,1,1,2,27,
22383,160000,2,2,2,33,
22384,60000,2,2,1,59,
22385,240000,1,2,1,44,
22386,210000,1,2,2,26,
22387,150000,2,1,2,23,
22388,50000,2,2,1,34,
22389,30000,2,3,1,60,
22390,90000,1,1,2,27,
22391,280000,1,2,2,42,
22392,40000,2,3,1,48,
22393,160000,1,2,2,43,
22394,210000,2,3,1,53,
22395,80000,2,2,2,26,
22396,140000,2,2,1,28,
22397,1,2,2,1,33,
22398,20000,1,1,1,34,
22399,2,2,2,2,38,
22400,80000,1,1,2,27,
22401,160000,2,1,2,35,
22402,90000,1,2,1,44,
22403,60000,1,2,1,37,
22404,2,2,2,1,39,
22405,280000,2,2,1,32,
22406,390000,2,1,1,33,
22407,50000,2,2,2,32,
22408,50000,2,2,1,34,
22409,60000,2,1,2,28,
22410,1,2,1,2,31,
22411,190000,1,2,1,37,
22412,30000,2,1,2,41,
22413,20000,2,2,2,45,
22414,90000,2,1,2,27,
22415,90000,2,2,1,23,
22416,360000,2,1,2,27,
22417,170000,2,1,2,35,
22418,70000,2,1,1,23,
22419,330000,2,2,2,39,
22420,50000,2,2,1,26,
22421,140000,1,3,2,33,
22422,80000,2,2,2,27,
22423,70000,2,2,2,32,
22424,20000,2,2,1,23,
22425,30000,1,2,1,39,
22426,50000,1,2,1,56,
22427,230000,1,1,2,59,
22428,120000,2,1,2,31,
22429,470000,1,1,1,38,
22430,210000,2,1,2,37,
22431,30000,2,2,1,42,
22432,140000,1,2,1,32,
22433,60000,1,3,1,55,
22434,2,1,2,2,31,
22435,40000,1,2,1,47,
22436,210000,2,3,2,31,
22437,150000,2,3,2,27,
22438,50000,2,3,2,23,
22439,230000,2,2,2,30,
22440,2,1,1,2,30,
22441,110000,1,2,2,32,
22442,140000,2,3,1,35,
22443,210000,2,1,2,33,
22444,30000,1,3,2,25,
22445,30000,1,3,2,23,
22446,5,2,1,2,35,
22447,1,1,1,1,45,
22448,280000,2,2,1,26,
22449,360000,2,1,2,28,
22450,5,1,2,1,39,
22451,140000,2,2,2,23,
22452,360000,2,1,1,36,
22453,170000,1,2,2,29,
22454,180000,2,2,2,32,
22455,50000,2,2,2,22,
22456,50000,1,2,1,50,
22457,20000,1,1,2,34,
22458,240000,2,1,1,53,
22459,120000,2,2,1,30,
22460,50000,1,2,2,26,
22461,110000,2,3,1,53,
22462,110000,2,1,2,23,
22463,120000,1,2,2,34,
22464,30000,1,1,2,31,
22465,180000,2,1,2,32,
22466,2,2,2,2,36,
22467,360000,2,1,2,26,
22468,130000,2,2,2,23,
22469,290000,2,1,1,29,
22470,380000,1,1,1,51,
22471,480000,1,1,2,49,
22472,230000,2,2,1,32,
22473,20000,2,1,2,24,
22474,10000,1,2,2,23,
22475,260000,1,2,1,64,
22476,20000,1,2,2,23,
22477,30000,2,3,1,23,
22478,60000,2,3,2,32,
22479,160000,2,2,2,42,
22480,30000,1,2,1,23,
22481,170000,2,2,1,43,
22482,130000,2,2,1,37,
22483,50000,2,3,1,47,
22484,50000,1,2,2,31,
22485,50000,1,1,2,39,
22486,20000,1,2,1,44,
22487,60000,1,1,1,34,
22488,140000,1,1,1,55,
22489,340000,2,1,2,44,
22490,70000,2,3,1,49,
22491,50000,1,1,1,49,
22492,270000,2,2,1,32,
22493,70000,1,1,2,38,
22494,30000,1,2,2,47,
22495,2,1,1,1,27,
22496,350000,1,2,2,34,
22497,20000,2,3,3,47,
22498,2,2,3,1,50,
22499,20000,2,2,1,50,
22500,50000,1,2,2,24,
22501,1,2,1,1,24,
22502,30000,2,3,2,26,
22503,5,1,2,2,32,
22504,4,2,3,1,30,
22505,5,1,1,1,44,
22506,360000,2,2,1,44,
22507,260000,2,2,1,35,
22508,340000,2,1,2,34,
22509,2,1,1,1,32,
22510,5,2,1,1,37,
22511,5,1,2,2,30,
22512,20000,1,2,2,37,
22513,110000,2,1,2,28,
22514,1,1,1,2,26,
22515,220000,2,1,2,32,
22516,260000,2,2,1,46,
22517,3,2,2,2,42,
22518,5,1,1,1,41,
22519,50000,1,3,1,36,
22520,110000,2,2,2,24,
22521,50000,1,3,2,29,
22522,5,2,1,1,52,
22523,240000,2,2,1,48,
22524,50000,1,2,1,46,
22525,360000,2,2,2,34,
22526,50000,2,2,2,26,
22527,20000,2,1,2,24,
22528,110000,2,2,2,29,
22529,360000,1,2,2,40,
22530,130000,2,1,2,29,
22531,5,2,2,1,53,
22532,120000,1,1,2,29,
22533,3,2,1,1,30,
22534,1,2,3,2,56,
22535,2,1,3,1,47,
22536,50000,1,3,2,44,
22537,90000,2,1,2,29,
22538,90000,1,2,1,58,
22539,50000,1,3,1,54,
22540,170000,1,5,1,56,
22541,1,1,1,1,33,
22542,410000,1,1,2,32,
22543,290000,2,0,2,38,
22544,120000,2,2,2,24,
22545,50000,1,2,1,43,
22546,120000,1,3,1,40,
