ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
17941,0,0,0,0,0,0,
17942,2,2,0,0,0,0,
17943,0,0,0,0,0,0,
17944,0,0,0,0,0,0,
17945,0,0,-1,-1,0,0,
17946,0,0,0,0,0,-1,
17947,0,0,0,0,0,0,
17948,-1,-1,0,0,0,0,
17949,2,2,2,2,2,2,
17950,1,-1,-1,0,-1,2,
17951,0,0,0,0,0,0,
17952,0,0,0,0,0,2,
17953,-2,-2,-2,-2,-2,-2,
17954,-2,-2,-2,-2,-2,-2,
17955,-1,-1,-1,-1,-1,2,
17956,-1,-1,-1,3,2,2,
17957,-2,-2,-2,-2,-2,-2,
17958,-1,-1,-1,-1,-2,-1,
17959,-1,-1,0,0,0,0,
17960,0,0,0,0,0,0,
17961,0,0,2,0,0,0,
17962,0,0,0,0,0,0,
17963,2,2,2,0,0,0,
17964,0,0,0,0,0,0,
17965,-1,0,-1,-1,-1,-2,
17966,-1,2,2,2,2,2,
17967,-2,-2,-2,-2,-2,-2,
17968,0,0,0,0,0,0,
17969,0,0,0,0,0,0,
17970,8,7,6,5,4,3,
17971,0,0,0,0,0,0,
17972,-1,-1,-1,-1,-1,-1,
17973,1,-1,-1,-1,-1,-1,
17974,0,0,0,0,0,0,
17975,0,0,0,0,0,0,
17976,0,0,2,0,0,0,
17977,-1,-1,-1,-1,-1,-1,
17978,-1,-1,-1,-1,-1,-1,
17979,0,0,0,0,0,2,
17980,-2,-2,-2,-2,-2,-2,
17981,0,0,0,0,0,0,
17982,0,0,0,0,0,0,
17983,-1,-1,-1,-1,-1,-1,
17984,0,0,0,0,0,0,
17985,-2,-2,-2,-2,-2,-2,
17986,2,0,0,2,0,0,
17987,0,0,0,-1,-1,-1,
17988,1,2,0,0,0,0,
17989,-2,-1,0,0,0,0,
17990,1,-2,-2,-2,-2,-2,
17991,0,0,2,2,2,2,
17992,-1,-1,-2,-1,0,0,
17993,0,0,0,0,0,0,
17994,1,2,2,0,0,0,
17995,0,0,0,0,0,0,
17996,0,0,0,0,0,0,
17997,1,2,0,0,0,0,
17998,0,0,0,0,0,0,
17999,1,2,2,2,0,0,
18000,-2,-2,-2,-2,-2,-2,
18001,1,-2,-2,-2,-1,3,
18002,1,2,0,0,0,0,
18003,0,0,0,0,0,0,
18004,0,0,0,0,-1,-1,
18005,2,2,0,0,0,0,
18006,-1,-1,-1,-1,-1,-1,
18007,2,0,0,0,0,2,
18008,0,0,0,0,0,0,
18009,0,0,-1,-1,-2,-2,
18010,2,0,0,2,0,0,
18011,0,0,0,0,0,0,
18012,0,0,0,0,0,2,
18013,1,-2,-2,-2,-1,-1,
18014,0,0,0,0,0,0,
18015,0,0,0,0,0,0,
18016,1,-2,-2,-2,-2,-2,
18017,-1,-1,-1,-1,-1,0,
18018,-2,-2,-2,-2,-2,-2,
18019,0,0,0,2,2,2,
18020,0,0,-1,-1,-1,0,
18021,0,0,0,0,0,0,
18022,-1,0,0,-1,-1,0,
18023,0,0,0,0,0,0,
18024,-1,-1,-1,-1,-1,-1,
18025,-1,-1,2,-1,-1,-1,
18026,-1,-1,-1,-1,-1,-1,
18027,-2,-2,-2,-1,-1,-2,
18028,0,0,0,-1,0,0,
18029,0,0,0,0,0,2,
18030,0,0,0,0,2,2,
18031,0,0,0,0,0,0,
18032,-1,-1,0,0,0,-1,
18033,0,0,0,0,0,0,
18034,0,0,0,0,0,0,
18035,0,0,0,0,0,0,
18036,0,0,0,0,0,0,
18037,0,0,0,0,0,0,
18038,0,0,0,0,0,0,
18039,-2,-2,-2,-2,-2,-2,
18040,-1,-1,-1,-1,-1,-1,
18041,-1,-1,-1,-1,-1,2,
18042,0,0,0,-1,0,0,
18043,2,0,0,0,0,0,
18044,2,2,2,0,0,0,
18045,1,2,2,2,3,2,
18046,0,0,0,0,0,0,
18047,0,0,0,-1,-1,-1,
18048,-2,-2,-2,-2,-2,-2,
18049,0,0,0,0,-1,-1,
18050,-2,-2,-2,-2,-2,-2,
18051,-1,-1,-1,-1,-2,-2,
18052,2,2,-2,-2,-2,-2,
18053,0,0,0,0,2,2,
18054,1,2,2,0,0,2,
18055,-1,-1,-1,0,-1,-1,
18056,0,0,0,0,0,0,
18057,0,0,0,-1,0,0,
18058,0,0,2,2,2,0,
18059,1,-1,-1,-2,-1,-1,
18060,3,2,2,7,7,7,
18061,2,0,0,2,0,0,
18062,2,2,4,3,2,2,
18063,1,2,0,0,0,2,
18064,0,0,-2,-2,-1,0,
18065,0,0,0,0,0,0,
18066,0,0,2,0,0,0,
18067,0,0,0,0,0,0,
18068,0,0,0,0,0,0,
18069,-1,-1,-1,-1,-1,-1,
18070,0,0,0,-1,-1,-1,
18071,0,0,0,0,0,0,
18072,1,-2,-2,-2,-2,-2,
18073,0,0,0,2,2,2,
18074,0,0,0,0,0,0,
18075,-2,-2,-2,-2,-2,-2,
18076,0,0,0,0,0,0,
18077,0,0,0,0,0,0,
18078,0,0,0,0,0,0,
18079,1,-2,-1,2,2,0,
18080,-1,-1,-1,-1,-1,-1,
18081,0,0,0,0,0,0,
18082,-1,2,-1,-1,0,-1,
18083,1,3,4,3,2,0,
18084,0,0,0,0,0,0,
18085,-1,-1,-1,-1,-1,-1,
18086,0,0,-1,-1,-1,-2,
18087,1,2,0,0,0,0,
18088,0,0,0,0,0,0,
18089,2,3,2,3,2,2,
18090,-1,-1,-1,-1,-1,-1,
18091,0,0,0,0,0,0,
18092,0,0,0,0,0,0,
18093,0,0,0,-2,-1,-1,
18094,-1,-1,-1,-1,-1,-1,
18095,0,0,0,0,0,0,
18096,0,0,0,0,0,0,
18097,0,0,0,0,0,0,
18098,0,0,0,0,0,0,
18099,1,-2,-1,0,-1,-1,
18100,1,2,0,0,0,0,
18101,2,0,0,0,0,0,
18102,0,0,0,0,0,0,
18103,0,0,0,0,0,0,
18104,2,0,0,0,-2,-2,
18105,0,0,0,0,0,0,
18106,-2,-2,-2,-2,-2,-2,
18107,0,0,0,0,0,0,
18108,-1,-1,-1,-1,-1,0,
18109,0,0,0,0,0,0,
18110,-1,-1,-1,0,0,0,
18111,0,0,0,0,0,-1,
18112,0,0,0,0,0,0,
18113,0,0,0,0,0,0,
18114,-2,-2,-2,-2,-2,-2,
18115,-2,-2,-2,-2,-2,-2,
18116,-1,-1,-1,-1,0,-1,
18117,2,2,4,4,4,4,
18118,0,0,0,0,0,0,
18119,0,0,0,0,0,0,
18120,0,0,0,0,0,0,
18121,0,0,0,0,0,0,
18122,0,0,0,0,0,0,
18123,0,0,0,0,0,0,
18124,-1,-1,-1,0,0,0,
18125,0,0,0,2,0,0,
18126,0,0,0,0,0,0,
18127,1,2,2,2,2,2,
18128,0,0,0,0,-2,-2,
18129,1,-2,-2,-2,-2,-2,
18130,2,0,0,0,0,0,
18131,0,0,0,0,0,0,
18132,0,0,0,0,0,0,
18133,2,2,2,0,0,2,
18134,1,-2,-1,2,-1,-1,
18135,0,0,0,0,2,2,
18136,-1,-1,-1,-1,-1,-1,
18137,0,0,0,0,0,0,
18138,0,0,0,0,0,-2,
18139,1,2,2,0,0,0,
18140,0,0,0,0,0,0,
18141,-2,-2,-2,-2,-2,-2,
18142,0,-1,-1,0,0,0,
18143,2,2,2,0,0,2,
18144,0,0,0,0,0,0,
18145,-1,-1,-1,-1,0,0,
18146,0,0,0,0,0,0,
18147,0,0,0,0,0,0,
18148,0,0,0,0,0,0,
18149,0,0,0,0,-1,-1,
18150,0,0,0,0,0,0,
18151,1,4,3,2,0,0,
18152,0,0,0,0,0,0,
18153,0,0,0,0,0,0,
18154,4,3,2,0,0,0,
18155,0,0,-1,0,0,0,
18156,0,0,0,2,0,0,
18157,-1,-1,-1,0,0,0,
18158,0,0,0,0,0,0,
18159,0,0,0,0,0,0,
18160,0,0,0,-2,-2,-2,
18161,2,2,2,0,0,0,
18162,0,0,0,0,0,0,
18163,1,5,4,3,2,0,
18164,2,2,2,2,2,2,
18165,0,0,0,0,-2,-2,
18166,0,0,0,-1,0,-1,
18167,1,2,2,2,0,0,
18168,-1,-1,-1,-1,0,0,
18169,0,0,0,0,0,0,
18170,0,0,0,0,0,0,
18171,0,0,0,0,0,0,
18172,1,-1,-1,-2,-2,-2,
18173,-1,-1,-1,2,-1,-1,
18174,0,0,2,2,0,0,
18175,1,2,2,2,0,0,
18176,-1,2,2,-1,-1,-1,
18177,0,0,-2,-2,-2,-2,
18178,-1,-1,-1,-2,-1,-1,
18179,1,1,-2,-2,-2,-2,
18180,0,0,0,0,0,0,
18181,1,-2,-2,-2,-2,-2,
18182,1,-2,-2,-2,-1,-1,
18183,0,0,-1,0,0,0,
18184,0,0,0,0,0,0,
18185,-2,-2,-2,-2,-2,-2,
18186,0,0,0,0,0,2,
18187,0,0,0,0,0,0,
18188,0,0,0,0,0,0,
18189,0,0,0,0,0,0,
18190,0,0,0,0,0,0,
18191,0,0,0,0,0,0,
18192,0,0,0,0,0,0,
18193,0,0,0,0,0,0,
18194,0,0,0,0,0,0,
18195,0,-1,-1,-1,-1,-1,
18196,0,0,0,0,0,0,
18197,1,2,2,2,-2,-1,
18198,0,0,0,0,0,0,
18199,0,0,2,2,2,2,
18200,0,0,0,0,0,0,
18201,0,0,0,2,0,0,
18202,0,0,0,0,0,0,
18203,-2,-2,-2,-2,-2,-2,
18204,0,0,0,0,0,0,
18205,0,0,0,0,0,0,
18206,1,-2,-2,-2,-2,-1,
18207,0,0,0,0,0,0,
18208,0,0,0,0,0,2,
18209,2,3,3,3,4,4,
18210,0,0,0,0,0,0,
18211,-1,-1,0,0,0,0,
18212,0,0,0,0,0,0,
18213,0,0,-2,-1,0,0,
18214,0,0,0,0,0,0,
18215,0,0,0,0,0,0,
18216,0,0,0,-2,-2,-2,
18217,0,0,0,0,0,0,
18218,0,0,0,0,0,0,
18219,-1,0,0,0,0,0,
18220,0,0,0,0,0,0,
18221,0,0,0,0,0,0,
18222,-1,-1,0,0,0,0,
18223,0,-1,0,-1,-1,-2,
18224,0,0,-2,-2,-2,-2,
18225,0,0,0,0,-1,-1,
18226,2,0,0,0,2,0,
18227,0,0,0,2,0,0,
18228,-1,2,2,2,2,-2,
18229,0,0,0,0,0,0,
18230,0,0,0,0,0,0,
18231,0,0,0,0,0,0,
18232,-1,2,2,-2,-2,-2,
18233,0,0,0,0,0,0,
18234,0,0,0,0,0,0,
18235,2,0,0,0,0,-2,
18236,2,2,2,2,0,0,
18237,0,0,0,0,0,-1,
18238,0,0,0,0,0,0,
18239,2,2,2,2,2,2,
18240,0,0,0,0,0,0,
18241,0,0,0,0,0,0,
18242,0,0,0,0,0,0,
18243,0,0,0,0,0,0,
18244,0,0,0,0,0,2,
18245,0,0,0,0,0,0,
18246,1,-2,-2,-1,2,0,
18247,0,0,0,0,0,0,
18248,3,2,3,2,4,3,
18249,-1,-1,-1,0,-1,-1,
18250,-1,-1,-1,-1,0,0,
18251,-1,0,0,0,0,0,
18252,0,0,0,2,-1,-1,
18253,-1,-1,-1,2,-1,-1,
18254,0,0,0,0,0,0,
18255,-1,-1,-1,-1,-2,-1,
18256,0,0,0,0,0,0,
18257,0,0,0,0,0,0,
18258,0,0,0,0,0,0,
18259,0,0,0,0,0,0,
18260,0,0,0,0,0,0,
18261,0,0,0,0,0,0,
18262,0,0,0,0,0,-1,
18263,0,0,0,0,0,0,
18264,0,0,0,0,0,0,
18265,0,0,0,0,2,2,
18266,0,0,0,0,0,0,
18267,-1,-1,-1,-1,-1,-1,
18268,-1,-1,-1,-1,-1,-2,
18269,-1,-1,-1,-1,-1,-1,
18270,2,2,2,2,0,0,
18271,-1,-1,0,0,-2,-2,
18272,-2,-2,-2,-2,-2,-2,
18273,0,0,0,0,0,0,
18274,2,2,2,2,2,0,
18275,0,0,0,0,0,0,
18276,0,0,0,0,2,0,
18277,2,0,0,2,2,2,
18278,0,-1,-1,0,0,0,
18279,-1,-1,-1,-1,-1,0,
18280,0,0,0,0,0,0,
18281,-1,-1,-1,-2,-2,-1,
18282,1,-1,-1,-1,-1,-1,
18283,-2,-2,-2,-2,-2,-2,
18284,0,0,0,0,0,0,
18285,2,2,2,2,2,2,
18286,-1,-1,2,-1,-1,-1,
18287,1,-2,-2,-2,-2,-1,
18288,-1,-1,-1,-1,-1,-2,
18289,0,0,0,0,0,0,
18290,0,0,0,0,0,0,
18291,2,2,2,2,2,2,
18292,2,0,0,0,0,0,
18293,2,2,2,0,0,0,
18294,0,0,0,0,0,0,
18295,1,-2,-1,0,0,0,
18296,1,2,-1,0,0,0,
18297,-1,-1,2,0,0,2,
18298,0,0,-2,-2,-2,-2,
18299,1,2,2,0,0,0,
18300,0,0,0,-1,-1,0,
18301,-1,-1,-1,-1,0,0,
18302,1,2,0,0,0,0,
18303,1,-2,-1,-1,-1,-1,
18304,-1,-1,-1,-1,-1,-1,
18305,0,0,0,0,0,-1,
18306,0,0,0,0,0,0,
18307,0,0,0,0,0,0,
18308,0,0,0,0,0,0,
18309,0,0,0,0,0,0,
18310,1,2,0,0,0,0,
18311,2,2,0,0,0,0,
18312,-1,-1,-1,-1,-1,-2,
18313,2,2,2,2,0,0,
18314,-2,-2,-2,-2,-2,-2,
18315,0,0,0,0,0,2,
18316,0,0,0,0,-1,0,
18317,0,0,0,0,0,0,
18318,2,0,0,0,0,0,
18319,0,0,0,0,0,0,
18320,-1,-1,-1,-1,-1,-1,
18321,0,0,-2,-2,-2,-2,
18322,1,-2,-2,-2,-1,-1,
18323,0,0,0,-1,-1,-1,
18324,-1,-1,2,0,0,0,
18325,2,2,2,2,4,3,
18326,-2,-2,-2,-2,-2,-2,
18327,3,2,2,2,3,2,
18328,0,0,0,0,0,0,
18329,0,0,0,-1,-1,2,
18330,-1,-1,-2,-1,-1,-1,
18331,0,0,0,0,0,0,
18332,0,0,0,0,0,0,
18333,0,0,0,0,0,0,
18334,-1,-1,-1,-1,-1,-1,
18335,2,2,0,0,0,0,
18336,0,0,0,0,0,-1,
18337,-1,-1,-1,0,-1,-1,
18338,-2,-2,-2,-2,-1,0,
18339,0,0,0,0,0,0,
18340,0,0,0,0,0,-1,
18341,0,0,0,0,0,0,
18342,-2,-2,-2,-2,-2,-2,
18343,0,0,0,0,0,0,
18344,0,0,0,0,0,0,
18345,1,2,-1,-1,-1,-1,
18346,0,0,0,0,0,0,
18347,0,0,0,0,0,0,
18348,0,0,0,0,0,0,
18349,0,0,0,0,0,0,
18350,0,0,0,2,2,2,
18351,-1,-1,-1,-1,-2,-1,
18352,0,0,0,0,0,0,
18353,0,0,0,-2,-2,-1,
18354,2,0,0,2,0,0,
18355,-1,-1,-1,0,0,0,
18356,0,0,0,0,0,0,
18357,-1,-1,-1,-1,-1,-1,
18358,0,0,0,0,0,2,
18359,1,-2,-2,-2,-2,-1,
18360,3,2,0,0,-2,-1,
18361,-1,-1,0,0,-1,2,
18362,0,0,0,0,0,0,
18363,-1,-1,-1,-1,-1,-1,
18364,-1,-1,-1,0,-1,-1,
18365,-1,-1,-1,-1,-1,-1,
18366,0,0,0,0,-2,-2,
18367,1,-1,-1,-2,-2,-1,
18368,2,2,2,2,2,2,
18369,-1,0,0,2,0,0,
18370,0,0,0,0,0,0,
18371,-2,-2,-1,-1,0,0,
18372,2,0,0,0,0,0,
18373,1,2,2,2,0,0,
18374,-1,-1,-2,-2,-2,-2,
18375,-2,-2,-2,-2,-2,-1,
18376,0,0,0,0,2,0,
18377,0,0,0,-2,-2,-2,
18378,-1,-1,-1,-1,-1,-1,
18379,0,0,0,0,0,0,
18380,-2,-2,-2,-2,-2,-2,
18381,0,0,0,0,0,0,
18382,1,2,2,2,2,2,
18383,-1,-1,-1,-1,-1,-1,
18384,0,0,0,0,0,0,
18385,-2,-2,-2,-2,-2,-2,
18386,0,0,0,0,0,0,
18387,0,0,0,-1,0,0,
18388,2,2,2,2,2,2,
18389,2,2,2,2,2,2,
18390,0,0,0,2,0,0,
18391,0,0,0,0,0,0,
18392,2,2,2,2,2,2,
18393,0,0,0,0,0,0,
18394,0,0,0,2,0,0,
18395,0,0,0,0,0,0,
18396,0,0,0,-1,-1,-1,
18397,0,0,0,0,0,0,
18398,2,2,2,0,0,2,
18399,-1,-1,-1,-1,-2,-1,
18400,-2,-2,-1,0,0,0,
18401,2,2,2,0,0,2,
18402,-1,2,2,-2,-2,-2,
18403,0,0,0,0,-1,2,
18404,0,0,-1,-1,0,0,
18405,2,3,2,2,2,2,
18406,-1,-1,-1,-1,-1,-2,
18407,-1,-1,-1,-1,-1,-1,
18408,0,0,2,0,0,0,
18409,0,0,0,0,0,0,
18410,1,-1,0,0,0,-1,
18411,0,0,0,0,0,0,
18412,0,0,0,0,0,0,
18413,-1,-1,-1,-1,-1,-1,
18414,-1,-1,-1,-1,-1,-1,
18415,-2,-2,-2,-2,-2,-2,
18416,1,1,-2,-2,-2,-1,
18417,0,0,0,0,0,0,
18418,0,0,0,0,0,0,
18419,0,0,0,-1,-1,0,
18420,0,0,0,0,2,2,
18421,0,0,2,2,0,0,
18422,1,-2,-2,-2,-2,-2,
18423,-1,-1,-1,-2,-1,-1,
18424,0,0,0,0,0,0,
18425,0,0,0,0,0,0,
18426,1,2,0,0,0,-1,
18427,2,2,-1,2,0,0,
18428,1,-1,-1,-1,-1,-1,
18429,0,0,0,0,0,0,
18430,-1,-1,-1,2,-1,0,
18431,-1,-1,-1,-1,-1,-1,
18432,-1,-1,-1,-1,-1,-1,
18433,1,-2,-2,-2,-2,-2,
18434,0,0,0,0,0,0,
18435,-2,-2,-2,-2,-2,-2,
18436,-1,-1,-1,-1,0,0,
18437,-1,-1,-1,-1,-1,-1,
18438,2,2,2,2,2,2,
18439,0,0,0,0,0,0,
18440,-2,-2,-2,-2,-2,-2,
18441,0,0,0,0,-1,0,
18442,0,0,0,0,0,0,
18443,-1,-1,-1,-1,-1,-1,
18444,-2,-2,-2,-2,-2,-2,
18445,0,0,2,2,2,0,
18446,-1,-1,-1,-1,-1,0,
18447,0,0,0,0,0,0,
18448,-1,-1,-1,-1,0,-1,
18449,0,0,0,2,0,0,
18450,-1,-1,-1,-1,-1,-1,
18451,1,2,2,2,2,2,
18452,0,0,0,0,-1,-1,
18453,1,3,2,2,2,2,
18454,-2,-2,-2,-2,-2,-2,
18455,0,0,0,0,0,0,
18456,-1,-1,-1,0,0,0,
18457,-1,-1,-1,-1,-1,-1,
18458,0,0,0,0,0,0,
18459,2,2,0,0,0,0,
18460,-2,-2,-2,-2,-2,-2,
18461,0,0,0,0,0,0,
18462,-1,-1,-1,-1,-1,-1,
18463,0,0,0,2,0,0,
18464,-1,-1,-1,-1,-1,-1,
18465,-1,-1,-1,-1,-1,-1,
18466,0,0,0,0,0,0,
18467,-1,-1,-1,-1,-1,-1,
18468,0,0,0,0,0,0,
18469,1,-2,-2,-2,-2,-2,
18470,-2,-1,-1,-1,-2,-2,
18471,0,0,0,0,0,0,
18472,0,0,0,0,0,0,
18473,0,0,0,0,0,0,
18474,0,0,0,0,0,0,
18475,0,0,0,0,0,2,
18476,0,0,0,0,0,0,
18477,2,2,2,0,0,0,
18478,-1,-1,-2,-2,-2,-2,
18479,-1,-1,-1,-1,-2,-2,
18480,0,0,0,0,0,0,
18481,2,2,2,2,2,2,
18482,-2,-2,-2,-2,-2,-2,
18483,0,0,0,0,0,0,
18484,0,0,0,0,0,0,
18485,1,2,2,2,2,2,
18486,1,2,0,0,0,0,
18487,0,0,0,0,-2,-1,
18488,0,0,0,0,0,0,
18489,0,0,0,0,0,0,
18490,0,0,0,0,0,0,
18491,-1,-1,-1,-1,-1,-1,
18492,0,0,0,0,0,0,
18493,-1,-1,-1,-1,-1,-1,
18494,0,-1,-1,2,0,0,
18495,0,0,0,0,0,0,
18496,-1,-1,-1,0,-1,-1,
18497,0,0,0,0,0,0,
18498,0,0,0,0,0,0,
18499,-1,-1,0,-1,-1,-1,
18500,1,2,2,0,0,0,
18501,-1,-1,2,0,-1,-1,
18502,-1,-1,-1,-1,-1,-2,
18503,0,0,0,0,0,0,
18504,0,0,0,0,0,0,
18505,-1,-1,-1,-1,-2,-1,
18506,0,0,0,0,0,0,
18507,-2,-2,-2,-2,-2,-2,
18508,0,0,0,0,0,0,
18509,0,0,0,0,0,0,
18510,0,0,0,0,0,0,
18511,0,0,0,0,0,0,
18512,0,0,0,0,0,0,
18513,3,3,5,4,3,2,
18514,0,0,0,0,0,0,
18515,-2,-1,0,0,0,2,
18516,0,0,0,0,0,0,
18517,-2,-2,-2,-2,-2,-2,
18518,0,0,-1,-1,0,0,
18519,-1,-1,-1,-1,-1,-1,
18520,1,2,0,0,0,2,
18521,2,2,2,2,2,3,
18522,0,0,0,0,0,0,
18523,-1,-1,-1,-1,-1,-1,
18524,-1,-1,-1,-1,-1,-1,
18525,-2,-2,-2,-2,-2,-2,
18526,0,0,0,0,0,0,
18527,-1,-1,-1,-1,-1,2,
18528,0,0,0,0,0,0,
18529,-1,-1,-2,-2,-2,-2,
18530,1,-2,-2,-2,-2,-2,
18531,0,-1,-1,0,0,0,
18532,-2,-2,-2,-2,-2,-2,
18533,2,0,0,0,0,0,
18534,-1,-1,-1,-1,-1,-1,
18535,0,0,2,0,0,0,
18536,1,-2,-2,-2,-2,-2,
18537,1,2,2,0,0,0,
18538,-2,-2,-2,-2,-2,-2,
18539,0,0,0,0,0,0,
18540,0,0,0,0,0,0,
18541,0,0,2,0,0,0,
18542,0,0,0,0,0,0,
18543,0,-1,-1,-1,0,0,
18544,2,2,0,0,0,0,
18545,0,0,0,0,0,0,
18546,0,0,0,0,0,0,
18547,0,0,0,0,0,0,
18548,0,-1,0,0,0,-1,
18549,-1,-1,-1,-1,0,-1,
18550,-1,-1,-2,-2,-2,-2,
18551,-2,-2,-2,-2,-2,-2,
18552,-1,-1,-1,-1,-1,-1,
18553,1,-2,-2,-2,-2,-2,
18554,1,2,2,2,2,2,
18555,0,0,0,0,0,0,
18556,0,0,0,0,0,0,
18557,0,0,0,0,0,0,
18558,0,0,0,0,-1,-1,
18559,0,0,-1,-1,-1,0,
18560,-2,-1,2,0,0,0,
18561,0,0,-1,0,0,0,
18562,2,2,2,2,0,0,
18563,1,2,0,0,0,0,
18564,0,0,0,0,0,0,
18565,1,-2,-2,-2,-2,-2,
18566,-1,-1,0,-1,-1,0,
18567,0,0,0,0,2,2,
18568,-2,-1,-1,0,0,0,
18569,1,-2,-1,0,0,0,
18570,-2,-2,-2,-2,-2,-2,
18571,1,2,3,2,0,0,
18572,1,2,2,2,2,2,
18573,1,-2,-2,-2,-2,-2,
18574,0,0,0,0,0,0,
18575,-1,-1,0,0,0,0,
18576,0,0,-2,-2,-2,-2,
18577,2,0,0,0,0,0,
18578,0,0,0,0,0,-1,
18579,0,0,0,-1,-1,-2,
18580,1,-1,0,0,0,0,
18581,-1,-1,-2,-2,-2,-2,
18582,0,0,0,0,0,0,
18583,2,2,2,2,0,0,
18584,0,0,0,0,0,0,
18585,-2,-2,-2,-2,-2,-2,
18586,0,0,0,0,0,-2,
18587,0,0,0,0,0,0,
18588,-1,-1,0,0,0,0,
18589,0,0,0,0,0,2,
18590,1,2,2,0,0,2,
18591,0,0,0,0,0,0,
18592,0,0,0,0,0,0,
18593,-2,-2,-2,-2,-2,-2,
18594,-1,-1,-1,-1,-1,-1,
18595,2,2,2,2,2,2,
18596,-1,-1,-1,-1,-2,-2,
18597,0,0,0,0,0,0,
18598,-1,2,-1,2,-1,-1,
18599,-1,-1,-1,-1,-1,0,
18600,0,0,0,0,0,0,
18601,0,0,0,0,0,0,
18602,-1,-1,-1,0,0,0,
18603,0,0,0,0,0,0,
18604,0,0,0,0,0,0,
18605,0,0,0,0,-1,0,
18606,0,0,0,0,0,0,
18607,-2,-2,-2,-2,-2,-2,
18608,2,2,3,3,3,3,
18609,0,0,2,2,0,0,
18610,0,0,0,0,0,0,
18611,1,-2,-1,-1,-1,-1,
18612,-2,-2,-2,-2,-2,-2,
18613,0,0,0,0,0,0,
18614,2,2,2,0,0,0,
18615,-2,-2,-2,-2,-2,-1,
18616,-2,-2,-2,-2,-2,-2,
18617,-1,-1,-2,-1,-1,-1,
18618,0,0,0,0,0,0,
18619,0,0,0,0,0,0,
18620,0,0,0,0,0,0,
18621,-1,-1,-1,-1,-1,-1,
18622,0,0,0,0,0,0,
18623,0,0,0,0,0,0,
18624,0,0,0,0,0,0,
18625,2,2,0,0,0,0,
18626,0,0,0,0,0,0,
18627,-2,-2,-2,-2,-2,-2,
18628,-1,-1,-1,-1,0,0,
18629,-1,2,2,-1,0,-1,
18630,0,0,0,-1,-1,-1,
18631,1,-1,-1,-1,-1,-1,
18632,0,0,0,0,0,0,
18633,0,0,0,0,0,0,
18634,-1,-1,-1,-1,-1,-1,
18635,-1,-1,-1,0,0,0,
18636,-2,-2,-2,-2,-2,-2,
18637,0,0,0,0,0,0,
18638,-1,2,2,0,0,0,
18639,-1,-1,-2,-2,-2,-2,
18640,-1,0,0,0,0,0,
18641,0,0,-1,0,0,-2,
18642,-1,-1,-2,-2,-1,-1,
18643,0,0,0,0,0,0,
18644,1,-2,-2,-2,-2,-2,
18645,1,2,0,0,0,0,
18646,1,2,2,2,2,2,
18647,0,0,0,-2,-2,-2,
18648,0,0,0,0,0,0,
18649,0,0,0,-2,-2,-2,
18650,-1,-1,-1,-1,0,-1,
18651,0,0,0,-1,0,0,
18652,-1,-1,-1,-1,-2,-2,
18653,2,2,2,2,2,2,
18654,0,0,0,0,0,0,
18655,1,2,2,2,2,2,
18656,0,-1,-1,0,0,0,
18657,-1,-1,-2,-2,-2,-2,
18658,0,0,0,0,0,0,
18659,1,-2,-2,-2,-2,-2,
18660,0,0,0,0,0,0,
18661,1,-2,-1,0,0,2,
18662,-2,-2,-2,-2,-2,-1,
18663,0,0,0,0,0,0,
18664,1,2,0,0,0,0,
18665,1,-2,-2,-2,-2,-2,
18666,0,0,0,0,0,0,
18667,1,-2,-2,-2,-2,-2,
18668,0,0,0,0,0,0,
18669,0,0,0,2,0,0,
18670,0,0,0,0,0,0,
18671,2,2,2,0,0,2,
18672,2,2,2,2,2,2,
18673,2,0,0,0,0,-1,
18674,-1,-1,-1,-1,-1,-1,
18675,1,-2,-2,-2,-2,-1,
18676,0,0,0,2,2,2,
18677,1,2,2,2,2,2,
18678,0,0,0,0,0,0,
18679,0,0,0,0,0,0,
18680,0,0,0,0,0,0,
18681,-1,-1,-2,-1,-1,-2,
18682,0,0,0,0,0,0,
18683,0,-1,0,0,-1,-1,
18684,0,0,0,0,0,0,
18685,2,2,2,2,2,2,
18686,0,0,0,0,0,0,
18687,1,2,2,2,2,2,
18688,-2,-2,-2,-2,-2,-2,
18689,0,0,0,0,0,0,
18690,0,0,0,0,0,0,
18691,2,2,2,0,0,0,
18692,0,0,0,0,0,0,
18693,0,0,0,0,0,0,
18694,0,0,0,0,0,2,
18695,0,0,0,0,0,0,
18696,-1,-1,-1,0,0,0,
18697,2,3,2,0,0,0,
18698,0,0,0,0,0,0,
18699,0,0,0,0,0,0,
18700,-1,0,0,0,0,0,
18701,0,0,0,0,0,0,
18702,-1,-1,2,-1,0,-1,
18703,0,0,0,0,0,0,
18704,-2,-2,-2,-2,-2,-2,
18705,-1,-1,-2,-2,-2,-2,
18706,0,0,0,0,0,-2,
18707,0,0,0,0,0,0,
18708,-2,-2,-2,-2,-1,-1,
18709,0,0,0,0,0,0,
18710,-1,-1,-1,-1,-1,-2,
18711,0,0,0,0,0,0,
18712,2,2,2,2,2,2,
18713,-1,-1,-1,-1,-1,-1,
18714,1,-2,-2,-2,-2,-2,
18715,1,2,0,0,0,0,
18716,0,0,0,0,0,0,
18717,2,0,0,0,0,0,
18718,-1,-1,0,0,-1,-1,
18719,0,0,0,-1,-1,-1,
18720,4,3,2,0,0,0,
