ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
21842,2658,0,4125,1315,0,0,0,
21843,4000,390,390,46310,0,0,1,
21844,8984,9570,7432,11130,10000,22212,0,
21845,0,0,0,0,300,0,1,
21846,3500,4000,3900,2000,2000,1500,0,
21847,5005,3000,1000,18,5000,2500,0,
21848,5935,5548,84719,23050,7470,5624,0,
21849,0,0,0,0,0,0,1,
21850,0,2013,436,47613,1472,2275,1,
21851,12000,11000,11000,8000,8500,8300,1,
21852,4340,5,1426,5660,0,0,1,
21853,5009,0,0,0,0,0,0,
21854,0,1000,0,0,0,0,0,
21855,2548,2321,4800,9810,660,2980,0,
21856,5000,20000,10000,6000,5000,8000,0,
21857,5000,7000,0,10000,4161,5000,1,
21858,3500,2500,2000,2000,2000,2000,0,
21859,4260,2310,1010,980,900,750,0,
21860,390,390,390,0,780,0,1,
21861,21818,9966,8583,22301,0,3640,0,
21862,4100,0,1723,3600,2000,2780,0,
21863,5059,14659,5000,8000,5000,10000,0,
21864,4048,3105,2700,2510,2703,2700,1,
21865,4516,5005,5006,5014,5008,4008,0,
21866,1160,2980,0,1100,0,1000,1,
21867,5000,2000,2000,2000,2000,2000,0,
21868,3054,3529,3000,2600,4000,3000,0,
21869,1188,3513,11794,1785,190,0,0,
21870,3238,2655,0,0,0,1966,1,
21871,0,5500,0,7500,0,2000,1,
21872,11052,9563,15017,5374,5420,6021,0,
21873,1862,1077,1000,1000,1000,1000,0,
21874,0,0,0,0,0,0,0,
21875,1300,1146,320,330,400,1000,0,
21876,4000,5013,4000,3199,3130,4000,1,
21877,326,326,1516,326,1439,326,1,
21878,0,814,390,390,390,1578,1,
21879,0,0,0,7092,0,0,0,
21880,2000,6016,1000,1500,13000,500,0,
21881,2000,2000,2039,2500,2500,2500,1,
21882,1530,1560,1600,1000,1000,2400,0,
21883,1350,2008,301,3000,5000,5000,0,
21884,20066,20063,20057,12863,20061,13191,0,
21885,2500,3320,2000,1000,3000,1000,0,
21886,2846,1646,4500,3000,3000,1838,0,
21887,7100,2600,371,1904,1801,1801,0,
21888,8086,7412,4721,3854,3622,3433,0,
21889,0,13000,0,13000,6100,0,1,
21890,5510,6000,8808,6006,6000,6000,0,
21891,1543,1260,1270,594,617,1425,1,
21892,6700,10000,10000,4183,4465,4352,0,
21893,0,0,0,0,281,0,1,
21894,4505,6039,1,1,8600,8500,0,
21895,2000,2000,0,3009,0,2000,0,
21896,2857,3000,3016,3033,3150,4000,0,
21897,4495,1500,2500,1000,500,1000,0,
21898,5757,3923,4108,3632,3779,3672,0,
21899,2314,2060,1800,1700,1634,2000,0,
21900,1512,8475,5499,2960,670,25594,0,
21901,4504,30,7000,2600,3500,2,1,
21902,4756,1919,8144,2969,8642,0,0,
21903,4034,945,2366,2947,1143,744,0,
21904,0,289,0,0,0,0,1,
21905,4523,4213,3100,10000,3220,3130,0,
21906,0,0,0,0,0,0,0,
21907,2000,1262,7500,278,3000,0,0,
21908,3500,3800,3900,3000,2300,2300,0,
21909,4000,2500,5000,3000,2500,10000,0,
21910,2000,2992,2984,3000,2992,2992,0,
21911,0,0,0,0,0,0,0,
21912,1000,390,14536,149,0,8346,0,
21913,5128,1780,5808,390,780,0,0,
21914,45889,11134,4578,6593,6440,12249,0,
21915,0,2522,0,1261,1428,1261,0,
21916,2718,2741,1630,2000,1705,1572,0,
21917,3200,2000,3000,10000,2000,0,0,
21918,4000,5300,4000,4200,4000,3800,0,
21919,11100,13163,8349,6840,7252,7800,0,
21920,1500,1000,0,0,0,0,1,
21921,0,6867,5660,3800,3677,3620,0,
21922,2488,2800,1610,918,1214,468,0,
21923,3140,923,4663,2530,3687,5000,1,
21924,10000,0,8000,5000,5000,4243,0,
21925,11063,49019,134,0,11421,0,0,
21926,6781,7071,6744,6866,7203,7182,0,
21927,7081,1460,6213,7195,0,878,0,
21928,2281,2888,1800,2000,1900,1760,0,
21929,3000,2000,2000,1800,2000,2000,1,
21930,0,880,0,150,528,25775,0,
21931,14002,560,0,2000,0,53528,0,
21932,1175,0,2530,0,0,0,0,
21933,0,0,0,0,0,0,1,
21934,2698,11764,1000,0,0,2000,0,
21935,902,177,1596,405,0,0,0,
21936,2200,5000,2000,1500,2000,1600,1,
21937,0,4000,1200,1900,0,2900,1,
21938,5600,6000,0,4100,4300,4300,1,
21939,2708,2532,2569,2324,2541,2295,0,
21940,30307,5044,5036,5081,2022,2026,0,
21941,0,0,0,0,0,0,1,
21942,0,1500,1300,1505,1000,1000,0,
21943,2915,2646,2208,12503,14869,0,0,
21944,5000,5000,5000,4500,5000,5000,0,
21945,3600,3111,3000,3100,3101,3306,0,
21946,3409,2908,1318,1520,1400,1524,0,
21947,1067,1121,1000,106,64,1000,0,
21948,2000,1500,4000,2000,2000,2900,0,
21949,6002,2400,2185,6718,2298,2851,0,
21950,5757,1820,2308,807,4966,3240,0,
21951,1542,3026,0,0,0,0,1,
21952,0,2400,2201,1100,1000,0,1,
21953,4000,0,3000,8000,5000,5000,0,
21954,0,0,2000,0,2000,0,0,
21955,4650,0,0,0,6163,66564,0,
21956,867,0,7,0,0,0,0,
21957,1269,3286,2881,1,632,1,0,
21958,5000,20000,8000,10000,5000,4000,0,
21959,995,2429,2202,598,1801,1157,0,
21960,6029,7035,10007,20000,4000,10000,0,
21961,2500,2000,2500,4100,2500,0,0,
21962,1400,1507,2580,2050,2030,0,0,
21963,5000,4100,4010,4000,4000,4000,0,
21964,1607,1385,971,1018,984,810,0,
21965,2378,2600,2613,1500,1500,1500,0,
21966,2962,2986,2807,2686,2767,2909,1,
21967,605,716,263,900,1271,1218,0,
21968,5652,9690,6916,8191,6412,0,0,
21969,6000,5000,4000,4000,1000,1000,0,
21970,0,261,8203,5000,0,13185,0,
21971,1586,1739,1002,1033,1142,1014,0,
21972,3333,0,8796,1000,4000,0,0,
21973,2000,4000,3000,0,3100,3000,0,
21974,2000,2000,2000,1100,1088,1124,0,
21975,5109,1316,1004,104,2012,108008,0,
21976,0,4000,0,1432,3100,0,1,
21977,0,0,0,0,0,520,1,
21978,2400,0,0,1320,1000,0,1,
21979,5846,200,15845,0,0,0,0,
21980,360,360,360,1440,360,360,0,
21981,10000,10065,10000,20000,10000,20000,0,
21982,82694,1939,1720,1712,1766,1907,0,
21983,1642,2000,1000,1730,587,208,0,
21984,6088,12635,18119,13547,38868,4650,0,
21985,7000,7000,7000,7000,7000,7000,1,
21986,5000,10000,5169,2322,5174,0,0,
21987,0,0,0,0,476,288,1,
21988,10908,34151,86466,232242,3199,7500,0,
21989,2000,4500,3800,3400,3500,3900,0,
21990,2000,0,0,800,1000,500,1,
21991,3700,0,0,0,0,0,0,
21992,3500,0,1600,0,2900,0,1,
21993,3000,0,3000,5943,10000,2249,0,
21994,2000,4,2916,106,3000,0,1,
21995,0,0,0,390,86188,3272,0,
21996,2000,2000,5000,2000,1000,2000,0,
21997,6400,7000,5000,5200,5100,5000,0,
21998,1787,2247,1900,382,195,199,0,
21999,7064,7048,6000,6500,7430,0,0,
22000,0,12000,0,5900,5000,4500,1,
22001,3477,4100,2022,2100,2156,1740,0,
22002,4753,5142,4450,4178,5000,5000,0,
22003,16231,8405,25062,13088,23174,8556,0,
22004,2000,2677,3076,5080,3000,2033,0,
22005,20000,20009,30000,10000,10000,10000,0,
22006,0,6331,129,630,500,0,0,
22007,2000,2000,3000,3000,3000,1500,0,
22008,3000,31404,3000,2000,2000,2000,0,
22009,12022,24000,3,10023,10000,5000,0,
22010,1500,1295,1200,624,19563,628,0,
22011,3000,2010,3000,3000,5000,5000,0,
22012,170,0,5773,3598,3598,6208,0,
22013,2169,2210,680,855,726,687,0,
22014,8267,66008,8543,1695,750,7350,1,
22015,13230,31280,5979,7760,6000,260000,0,
22016,0,1980,5987,2000,1,3027,0,
22017,9289,300,332,400,358,350,0,
22018,10000,60218,10076,15012,20667,15000,0,
22019,5635,0,2000,0,2000,2000,1,
22020,37647,371,2977,3784,10579,10546,0,
22021,1300,1150,2000,0,1400,0,0,
22022,2000,2000,2500,2000,2000,4000,0,
22023,8060,137,5199,17694,575,0,0,
22024,1804,2045,1314,1268,0,2436,1,
22025,1200,12466,6004,6000,7282,9731,1,
22026,1800,240,1000,1100,1800,1500,1,
22027,8000,7000,3000,0,3000,6000,0,
22028,0,682,11130,9942,6600,1000,0,
22029,6063,8431,6845,4465,4287,4060,0,
22030,4000,3505,3962,2909,3107,3127,0,
22031,1582,1800,0,0,0,0,0,
22032,1310,1153,400,350,360,350,0,
22033,13030,0,4402,0,0,0,0,
22034,7000,9000,11550,0,5389,5338,0,
22035,2000,5026,0,4000,0,1500,0,
22036,780,390,780,0,0,0,0,
22037,23800,297,9342,3518,5597,717,0,
22038,1400,1400,1700,1000,781,815,0,
22039,686,686,1372,0,836,686,0,
22040,27657,0,1000,0,0,0,0,
22041,0,3500,0,1100,1500,1100,1,
22042,3816,3816,3816,816,3816,816,0,
22043,1530,0,1610,0,0,0,0,
22044,1200,1200,1000,1000,1000,0,0,
22045,1500,28000,1210,303,2000,0,0,
22046,598,1057,0,0,0,0,0,
22047,6,233,6342,4800,5100,5000,1,
22048,3000,30000,5200,15000,2405,0,0,
22049,0,0,0,653,0,0,0,
22050,0,0,0,0,0,0,0,
22051,0,2216,2557,9246,8307,10000,0,
22052,0,0,0,552,0,13404,1,
22053,1645,1400,900,2000,0,1000,0,
22054,7594,0,12000,0,6818,5182,1,
22055,0,1400,1110,1000,0,1736,1,
22056,10000,5000,5000,5000,5000,5000,0,
22057,8000,6107,6000,4500,4500,4500,0,
22058,4107,2517,716,0,0,1183,0,
22059,19686,4000,4806,0,1700,3658,0,
22060,1896,3712,379,1217,9652,16,1,
22061,13294,12131,8543,10185,8290,7500,0,
22062,14245,14061,11028,8813,7900,8100,1,
22063,1411,1441,1455,998,1033,1038,0,
22064,5394,4229,3211,3297,3312,3381,1,
22065,6540,7691,12831,6015,6410,9606,0,
22066,4311,0,0,0,0,0,1,
22067,1300,1400,1000,1000,626,300,0,
22068,0,0,0,0,0,0,0,
22069,2077,1311,689,712,879,799,0,
22070,0,0,0,0,0,0,1,
22071,0,0,0,699,1170,1173,0,
22072,6500,6500,5000,5000,10000,7000,0,
22073,16570,1220,3000,3500,332,390,0,
22074,3260,2240,1505,1250,80934,2700,0,
22075,15046,4055,6000,7000,3000,1324,0,
22076,0,0,0,0,0,0,0,
22077,600,200,200,550,200,0,0,
22078,3756,5350,2562,2629,2669,2739,0,
22079,3742,3012,69294,33827,115860,64486,0,
22080,16050,29989,5608,0,0,0,0,
22081,792,0,792,0,396,396,0,
22082,6163,4530,4500,5000,5000,5000,1,
22083,0,1294,1305,669,694,697,0,
22084,4000,4000,4000,4000,0,8000,1,
22085,7000,0,153400,8000,10000,6000,0,
22086,3410,13800,3557,1620,1520,1805,0,
22087,0,1000,183,0,0,0,0,
22088,26588,10663,680,0,0,2360,0,
22089,10190,10190,10190,10594,11193,10190,0,
22090,3500,4000,1000,1000,63000,3000,0,
22091,5000,7013,3600,1500,1000,1000,0,
22092,326,326,326,326,326,326,0,
22093,1696,1705,1037,915,929,1097,0,
22094,0,0,0,0,40,84628,0,
22095,0,0,0,0,0,2000,0,
22096,10207,9120,3000,2117,2000,2000,0,
22097,0,0,806,1945,0,1315,0,
22098,5100,3000,3139,27000,4000,4000,0,
22099,6500,6000,4500,3000,3000,3000,0,
22100,9704,10851,9005,9074,8501,8985,0,
22101,23610,0,0,13143,27383,21718,0,
22102,10000,9000,10340,11500,8042,14000,0,
22103,15650,11554,11058,6917,4125,4850,0,
22104,4377,0,0,0,0,0,0,
22105,10000,5000,10000,0,4000,10000,0,
22106,1522,0,5480,175,0,2000,0,
22107,5823,0,0,3833,9,0,0,
22108,14528,11322,14042,12030,10738,322,0,
22109,2265,2538,277,200,0,0,0,
22110,5000,4300,3600,3700,0,7300,0,
22111,6390,1690,0,0,0,0,0,
22112,3000,2636,3000,1528,1600,2000,0,
22113,0,3400,5800,2900,3000,3100,0,
22114,0,0,0,0,0,0,0,
22115,0,3400,3400,3000,3500,3200,1,
22116,4357,10513,9137,7781,28870,15000,0,
22117,0,16990,0,4350,3180,780,0,
22118,0,0,0,0,0,0,0,
22119,9044,8200,1000,0,9874,0,0,
22120,687,4053,0,5092,7464,2485,0,
22121,2314,2261,2500,2000,2000,1500,0,
22122,0,0,0,0,0,0,0,
22123,864,0,0,0,0,0,0,
22124,10000,20000,11022,4935,6,2844,0,
22125,15188,11366,14231,11135,7774,7785,0,
22126,0,61807,7849,10000,35000,10000,0,
22127,2500,2100,2000,2000,2500,2000,0,
22128,13100,10000,10000,8200,9000,9000,0,
22129,0,5462,0,798,1394,3600,0,
22130,3010,3061,2000,1000,3860,0,0,
22131,0,4000,1500,3000,2500,5000,1,
22132,1200,1000,91,11283,0,1000,0,
22133,4000,5009,4000,3027,3000,2500,0,
22134,0,3056,0,2000,5000,3000,1,
22135,264,264,264,264,264,264,0,
22136,0,0,0,0,0,0,1,
22137,0,0,0,0,0,0,0,
22138,3000,2000,3000,6000,2340,111,0,
22139,0,0,1149,2386,5103,0,0,
22140,1300,3000,2509,0,6195,0,0,
22141,316,326,4007,0,0,0,0,
22142,3500,3205,3300,3000,3000,3300,0,
22143,2820,4000,1200,5000,10000,0,0,
22144,2000,0,0,0,0,0,0,
22145,0,2100,405,0,1665,0,0,
22146,3880,10,8656,1044,349,414,1,
22147,1500,1500,2000,1500,2000,2000,0,
22148,325,325,580,9664,29200,5260,0,
22149,6102,23200,0,5295,26550,6045,0,
22150,2000,1500,1500,1000,0,0,0,
22151,10000,10000,10317,10000,126247,4666,0,
22152,1453,1700,1000,232,17943,0,0,
22153,3600,1200,0,4246,1200,1500,1,
22154,0,416,416,59211,0,378,0,
22155,2504,2059,666,1000,2008,1513,0,
22156,0,0,0,2000,0,0,0,
22157,2000,2000,2000,2500,2500,2500,1,
22158,67,3006,4659,1000,1000,0,0,
22159,1600,800,800,800,800,0,1,
22160,1600,3800,1300,0,1400,1400,1,
22161,11129,10300,11098,11200,12000,131400,0,
22162,4000,6000,6000,5000,5000,11500,0,
22163,291,582,291,291,291,291,0,
22164,0,103,0,0,0,225,0,
22165,0,1175,1135,1000,1000,1000,0,
22166,0,0,0,0,0,0,0,
22167,5000,4200,3820,4000,3760,4006,1,
22168,2000,4000,0,1000,1000,0,0,
22169,1937,1301,682,690,816,835,0,
22170,3200,2450,2027,1710,1800,1700,0,
22171,831,1226,330,0,0,0,1,
22172,0,0,0,0,0,997,1,
22173,26137,26443,16624,6166,8078,25763,0,
22174,2500,4600,2200,0,3513,3000,0,
22175,2637,1220,5357,4160,0,0,0,
22176,2000,1296,692,709,698,1000,0,
22177,10523,4790,4736,55762,4209,22815,0,
22178,3011,1207,1619,1576,1600,2000,0,
22179,19000,5000,0,5000,10000,50000,0,
22180,0,24307,12396,13000,10000,88,0,
22181,4388,2000,0,4212,2126,0,0,
22182,1109,1129,1137,302,312,313,0,
22183,452,0,0,3427,1098,0,0,
22184,13497,4372,18853,10975,5157,15182,0,
22185,0,6910,16502,0,5847,5873,1,
22186,3114,800,770,0,776,549,1,
22187,801,11512,0,0,0,950,0,
22188,2329,2353,39886,704,730,656,0,
22189,6349,5834,3870,4000,3825,3520,0,
22190,8357,10001,10000,10000,5000,20000,0,
22191,2235,2493,2585,1683,1901,2111,0,
22192,416,0,832,416,1850,0,0,
22193,5001,2007,5003,303,3000,0,0,
22194,1740,0,0,1499,4001,203,0,
22195,390,390,390,390,1320,0,1,
22196,1450,5779,1300,700,1000,1000,0,
22197,1500,12000,2000,1000,1000,1100,0,
22198,9000,8009,7100,7324,7200,7074,0,
22199,1165,1188,1199,436,452,458,0,
22200,7022,3001,80000,10500,5000,10000,0,
22201,2567,0,2475,5341,1500,0,1,
22202,0,2000,2000,3000,2600,0,1,
22203,0,0,0,7463,6804,4985,0,
22204,0,0,0,5000,14510,0,0,
22205,363,363,372,1971,1000,865,0,
22206,3000,3000,3000,0,2000,0,0,
22207,2000,1000,0,2000,0,0,1,
22208,6616,5678,4495,67969,65814,38464,1,
22209,5938,15682,11633,11622,13813,22699,0,
22210,5000,10000,2550,5100,0,2700,0,
22211,0,0,0,0,0,0,1,
22212,10000,7000,4000,8071,4000,3283,0,
22213,13550,13590,12356,12500,14013,4900,0,
22214,1665,1676,1223,493,511,514,0,
22215,4500,6147,4800,4800,5000,10600,0,
22216,2065,25099,2000,2000,2000,2000,0,
22217,0,5637,0,1000,2332,0,1,
22218,1600,1700,2015,2000,1000,1000,0,
22219,0,1891,0,1908,290,3100,1,
22220,11033,9803,1004,1831,7126,2121,0,
22221,1987,2000,1800,1757,2533,2030,1,
22222,1407,0,2458,0,0,0,0,
22223,0,0,229,1380,381,3880,0,
22224,2500,2500,2600,5519,0,3000,0,
22225,7500,0,7400,5978,6251,5872,0,
22226,1288,1655,1213,344,221,28160,0,
22227,1001,2400,100,62,1276,1500,0,
22228,2706,3004,1475,690,1000,1200,0,
22229,5647,5792,5880,6000,3493,21308,0,
22230,2745,2939,3500,3000,1989,1987,0,
22231,2303,2252,2498,372,500,365,0,
22232,15316,15316,15623,11090,10000,76826,0,
22233,1003,1170,1003,1003,1003,1003,1,
22234,4000,2500,58000,2000,3000,3500,0,
22235,1439,2000,10070,1002,1000,500,0,
22236,68000,7064,4106,5075,1000,4080,0,
22237,24030,14062,1824,40,15673,16694,0,
22238,1000,0,0,2530,542,922,0,
22239,0,8000,8000,6000,6000,6000,1,
22240,389,1955,5316,2265,6594,2974,0,
22241,10001,11001,12001,10001,5001,5001,0,
22242,3688,2638,6704,2869,2000,1686,0,
22243,15599,19001,31603,8289,25832,2357,0,
22244,650,1000,644,1000,1300,825,0,
22245,1000,444,20000,600,1000,1000,0,
22246,65140,30773,12383,144570,20081,112791,0,
22247,4593,0,3000,0,1304,1000,0,
22248,1492,0,0,0,0,0,0,
22249,1402,10096,4083,6255,0,0,0,
22250,1537,1947,800,1000,718,683,0,
22251,9000,1500,1000,824,1000,857,0,
22252,0,0,0,1903,0,0,0,
22253,8400,0,3300,4000,7400,0,0,
22254,4700,3500,3200,3200,3300,3100,0,
22255,3200,2800,1200,4500,3000,0,1,
22256,3000,1850,1800,900,1000,1000,0,
22257,2000,0,2000,2000,1200,1000,0,
22258,3000,3000,3000,5000,3000,3000,0,
22259,1778,2110,1456,1360,1057,1069,0,
22260,1200,3000,1500,1500,700,500,0,
22261,150039,30031,27403,15168,35235,25078,0,
22262,6996,0,189841,6022,6078,5300,1,
22263,2100,2100,2500,3000,2200,2200,0,
22264,1261,1200,300,300,287,297,0,
22265,3173,1459,2018,1761,1643,503,0,
22266,0,0,0,0,0,0,0,
22267,0,0,0,0,0,0,1,
22268,0,1200,500,500,500,500,1,
22269,1000,0,0,0,0,0,0,
22270,8300,1590,1341,8171,14253,3513,0,
22271,0,0,3663,0,0,0,0,
22272,3458,2519,2158,2151,2368,2197,0,
22273,5000,94000,3000,7000,20006,30034,0,
22274,1900,1600,1500,1300,1300,1500,1,
22275,7000,15000,6000,10000,10000,7000,0,
22276,5528,4500,3500,4000,4000,4000,0,
22277,11019,10728,9812,10397,10099,9967,0,
22278,15329,13062,41977,0,25948,21318,0,
22279,15000,10000,5674,11313,5538,18272,0,
22280,3357,3010,2000,2044,131438,4504,0,
22281,13455,13691,12692,11883,11922,10032,0,
22282,3000,2500,3000,3000,170,2000,0,
22283,2000,1771,1770,6038,0,2112,0,
22284,1745,1200,1531,3500,0,0,0,
22285,20175,0,0,0,0,900,1,
22286,6300,7000,5421,4000,4000,4200,0,
22287,0,0,0,790,0,0,0,
22288,3011,3095,2000,4600,0,2258,0,
22289,17000,0,6508,50000,7000,6000,0,
22290,2000,2000,2000,5001,5000,5021,0,
22291,2813,1289,658,659,679,654,1,
22292,3700,3000,3200,2500,3400,4300,1,
22293,3000,5015,5007,20205,3000,1181,0,
22294,316,316,316,316,316,316,0,
22295,1500,0,1892,0,1042,700,1,
22296,5004,5000,795,5000,5000,10000,0,
22297,5005,5000,10216,876,1252,0,0,
22298,0,0,0,0,0,0,0,
22299,0,2924,5226,0,2278,2292,1,
22300,3502,4099,3500,3228,3127,2221,1,
22301,1437,1236,649,831,568,226,0,
22302,4600,3500,3400,3500,5000,3500,0,
22303,8967,33661,3005,3000,40060,5000,0,
22304,563,8004,692,0,191,0,0,
22305,2000,5000,1000,1260,3000,439,0,
22306,8146,3719,3091,90817,308,3369,0,
22307,14000,3855,4991,3600,5500,4000,0,
22308,507,1158,373,365,359,1111,1,
22309,7800,173,1000,1000,1000,1000,0,
22310,10000,8000,5028,5000,5000,10000,0,
22311,2000,1501,1000,900,0,0,0,
22312,3000,3000,3003,5000,2000,1500,0,
22313,1997,2278,4000,4000,0,0,0,
22314,2250,1900,1800,700,1000,1000,1,
22315,2000,3841,1900,1900,1800,2000,1,
22316,1700,1500,1400,2000,2000,2900,1,
22317,4672,4042,1748,1892,2000,1861,0,
22318,1413,1500,1173,532,597,469,0,
22319,3938,5720,3078,2000,2000,2000,1,
22320,10000,19875,50000,15456,10625,213,0,
22321,7060,1003,2018,59,11894,2,0,
22322,3583,2768,2817,2928,37950,4303,0,
22323,20000,5006,5006,5008,3004,3006,0,
22324,3500,2500,1700,0,1700,3900,1,
22325,1635,1360,1233,601,591,736,0,
22326,1000,0,0,0,0,432,0,
22327,2000,1000,29,390,1320,0,1,
22328,1896,1829,1924,1308,1480,1171,1,
22329,3000,3000,0,1500,1500,1500,1,
22330,0,5000,7000,2500,4000,0,0,
22331,18000,8000,0,6000,6200,7000,1,
22332,19891,11639,14362,0,46514,2400,0,
22333,2517,1559,2000,1003,1000,1002,0,
22334,390,390,390,390,380,400,0,
22335,5010,6377,5604,4160,8239,0,1,
22336,780,0,0,0,0,0,0,
22337,6018,5000,0,6040,4000,15000,0,
22338,19246,11550,11688,12122,12156,2437,0,
22339,0,0,0,0,0,0,0,
22340,31386,5296,1823,19884,1974,9686,0,
22341,15103,5652,7529,13226,4906,4666,0,
22342,5000,3069,2028,2110,2142,39245,0,
22343,5000,3000,3000,5000,10000,5000,0,
22344,4000,2338,2000,2018,2000,1700,0,
22345,0,0,0,0,0,0,1,
22346,3500,2000,1000,0,2000,0,0,
22347,2100,4000,0,4000,4000,4000,0,
22348,1385,5000,0,0,0,0,1,
22349,286,0,0,390,0,0,0,
22350,3967,4213,3741,2353,2471,2327,0,
22351,4000,4000,3000,5000,5000,3000,0,
22352,3000,2000,1500,1500,1300,2000,0,
22353,0,0,23707,2000,3391,4217,0,
22354,2243,4578,4354,2516,3438,37467,0,
22355,5600,6500,5000,3000,3000,3000,0,
22356,1193,1207,2402,2399,5000,0,0,
22357,326,326,326,326,326,324,0,
22358,6151,4110,6920,6637,0,16744,1,
22359,12036,9071,8022,6797,7095,6469,0,
22360,3000,3000,2400,9100,0,4000,0,
22361,1120,1000,0,354,443,441,1,
22362,7014,1261,1261,2522,0,780,0,
22363,1593,3000,4000,0,3860,249,0,
22364,5800,5000,5000,4900,5000,5000,1,
22365,105,0,0,71,77,100,1,
22366,1500,1800,1007,2500,0,1800,0,
22367,5227,8309,35026,10883,7310,4890,0,
22368,20000,0,3501,3021,5011,53408,0,
22369,10451,0,4560,2626,1894,7428,0,
22370,0,0,0,0,0,0,0,
22371,1000,1600,800,2000,0,1600,1,
22372,4000,0,1382,0,3000,0,1,
22373,0,361560,22960,0,0,0,0,
22374,2500,1000,923,0,0,400,0,
22375,8002,7601,701,64758,29008,30000,0,
22376,2000,4000,0,4000,0,2300,1,
22377,4500,4500,2000,1301,1128,1023,0,
22378,0,0,0,0,1280,0,0,
22379,1870,1693,1106,1473,3000,2507,0,
22380,3789,5860,2282,8042,3640,4850,0,
22381,2000,2000,2000,2000,1408,1300,0,
22382,1970,2000,3500,1700,1800,0,0,
22383,0,11354,2000,6000,13000,11000,0,
22384,3601,2000,0,0,0,4000,0,
22385,14230,0,0,7000,2000,3919,0,
22386,7868,5000,5004,4500,3950,3800,0,
22387,5900,5598,4440,2800,3000,3000,0,
22388,2140,3082,1760,1926,1980,1750,0,
22389,0,0,0,1801,0,0,1,
22390,2800,7400,3200,2600,2500,2500,0,
22391,1118,82267,1528,997,1049,13004,0,
22392,3500,1750,1300,1409,0,0,0,
22393,7545,5000,10000,0,780,0,0,
22394,2800,2753,2400,2255,4767,0,0,
22395,3001,3000,3000,3000,1637,2928,0,
22396,3205,2894,2000,1500,1000,2000,0,
22397,8000,5000,0,0,0,0,0,
22398,2000,2000,0,4000,0,4000,0,
22399,1533,2395,0,45000,1600,2000,0,
22400,179,0,0,0,0,0,0,
22401,2815,27380,10050,3000,9940,12498,0,
22402,1300,1313,1400,800,1000,800,0,
22403,3000,18,15300,5000,15132,6500,0,
22404,1600,2000,2000,1500,1479,1504,0,
22405,1300,1300,1300,600,600,600,0,
22406,48329,2287,1500,4962,815,10000,0,
22407,0,3000,1000,1000,1000,1000,0,
22408,1500,2300,2800,1000,1150,1000,0,
22409,3000,1100,0,2200,1100,1000,1,
22410,0,2220,1480,740,0,2931,0,
22411,8040,2000,0,5100,0,2792,1,
22412,8816,4021,2000,5000,6000,6000,0,
22413,700,21400,1005,3034,9287,85,0,
22414,4000,0,3000,3000,4000,2043,0,
22415,2500,1200,10500,7000,1000,0,1,
22416,27465,50154,39105,54456,46153,40000,0,
22417,861,3761,1495,1939,0,10613,0,
22418,0,0,0,0,0,0,0,
22419,8284,5467,5200,10000,0,0,0,
22420,0,70000,0,0,0,0,0,
22421,0,3815,0,9386,722,1468,0,
22422,0,4500,21,0,0,0,0,
22423,3007,1794,2000,967,1000,870,1,
22424,1000,200,0,18844,241,0,0,
22425,2003,2400,1200,317,190,0,0,
22426,1416,1471,1147,531,464,451,0,
22427,0,0,0,1715,0,0,0,
22428,325,325,325,325,1866,325,0,
22429,1869,5000,162546,5783,1689,1977,1,
22430,1570,17036,73158,936,29,630,0,
22431,0,2000,1507,3100,3100,3100,1,
22432,3455,3110,5000,0,2100,2602,0,
22433,2504,7,1200,1200,1100,1500,0,
22434,3000,2000,2000,2000,3000,4000,0,
22435,0,4898,0,0,1800,3000,0,
22436,0,0,0,0,0,0,0,
22437,5000,1000,1000,1000,1000,1398,0,
22438,2000,2000,2000,1000,1000,2800,0,
22439,0,2154,1966,1966,1966,177,1,
22440,2715,6632,0,734,0,22489,0,
22441,2941,3026,3076,2638,2728,2742,0,
22442,14113,5000,3000,4000,4000,10000,0,
22443,1053,2992,2046,17239,3680,0,0,
22444,2000,2500,3000,178,1000,0,0,
22445,430,400,601,7504,15005,5674,0,
22446,11160,1244,1114,2703,3435,402,0,
22447,4600,1429,600,600,1000,1000,0,
22448,8354,5501,4293,2079,1892,20012,0,
22449,3166,2776,7158,3166,2983,2386,0,
22450,8628,6242,231888,7945,7840,6966,1,
22451,396,21570,4500,1050,1183,6000,0,
22452,7174,11044,15895,8607,8843,3000,0,
22453,0,0,0,0,0,0,0,
22454,0,1980,0,0,858,0,0,
22455,2054,1981,1344,810,828,824,0,
22456,1129,1289,303,313,321,472,0,
22457,1271,1442,1400,370,378,0,0,
22458,0,2007,40,0,8131,0,0,
22459,3000,2000,29225,2000,2000,20000,0,
22460,1804,1746,1681,1695,1890,4005,0,
22461,5400,4200,5200,3800,3900,3700,0,
22462,5000,5000,5000,5000,5000,2707,0,
22463,0,0,222,836,1259,2797,0,
22464,4398,3000,3009,5767,3566,26444,1,
22465,1000,0,103,0,0,0,0,
22466,4500,4000,0,5500,3000,0,0,
22467,44234,21823,5089,9192,6098,16495,0,
22468,12073,3400,0,3482,4037,2630,0,
22469,5071,4539,3000,3500,3856,3000,0,
22470,0,0,0,0,0,0,1,
22471,17124,14706,15377,10481,11003,11303,0,
